"p_cit","p_TL","p_TG","p_GL","p_Lind","childseed","Parentseed"
0.867883590707292,1.0721770067962e-20,0.191356082040122,1.60937063851448e-11,0.867883590707292,1932093274,412520201
0.0100994616676434,0.0100994616676434,2.13147656643753e-05,1.02294530942832e-72,3.16582408101436e-07,298074440,412520201
0.838897521204907,0.0374002238322115,0.330372666652147,2.40437369104355e-74,0.838897521204907,858704439,412520201
0.984016120349683,0.0448127319250474,5.95535598083519e-18,4.30734623551274e-75,0.984016120349683,849739814,412520201
0.991315629921812,0.00080219790489901,0.0322926620109905,3.73926207232613e-75,0.991315629921812,232484846,412520201
0.0113221894195298,0.0113221894195298,0.00158691364995792,8.22536734291842e-73,0.000605918871757481,2012236126,412520201
0.00716373305769588,0.00716373305769588,1.50489249893596e-08,1.08935518474807e-72,0.00108249477774537,466975146,412520201
0.959260666546252,0.0215741669460203,1.60900223892429e-20,6.0708031790853e-75,0.959260666546252,594427358,412520201
0.00497234412909421,0.00497234412909421,1.77775600334792e-05,1.9229607982635e-72,1.16049011010055e-07,557867782,412520201
0.00794157600180674,0.00287095882540691,0.00794157600180674,1.67770834743627e-72,0.00179927127958451,619368735,412520201
0.0156106593286017,0.0156106593286017,1.1008657562917e-06,6.08516260945184e-73,0.000434613918550035,855242376,412520201
0.00478361821048982,1.46463619517738e-05,0.00376092228973383,4.31556754947639e-71,0.00478361821048982,1829100969,412520201
0.0597847371196131,0.0597847371196131,0.0502120228424255,1.87399583206482e-73,0.0219930692308814,1526141380,412520201
0.0403884571294176,0.0403884571294176,4.45945787509281e-06,2.41428285902095e-73,0.0299657823371951,1339403343,412520201
0.506864788887724,0.0237811577361572,4.62397784434707e-13,7.71808694326241e-74,0.506864788887724,947833954,412520201
0.981008190737354,0.0939663115759493,0.0199751795976918,4.43493840468832e-75,0.981008190737354,159588160,412520201
0.00465993963241705,0.00465993963241705,3.45307422131786e-05,2.00540672729041e-72,1.32038305579356e-06,1206474507,412520201
0.0475546652690102,0.0475546652690102,8.89286328106792e-05,2.4656717259997e-73,0.00498820116769445,31107212,412520201
0.0015812025997938,0.0015812025997938,1.2642456639771e-11,3.74802459592966e-72,7.33549373164248e-05,253789465,412520201
0.997810511311717,0.0312890852429355,0.00438819510100687,1.42367634877487e-75,0.997810511311717,160571380,412520201
0.00227050263664152,0.00227050263664152,5.33962648336632e-08,3.82103874133329e-72,2.2729870154419e-07,2014456850,412520201
0.5169819933317,0.000874883099378206,0.5169819933317,4.34232052984431e-73,0.241259574802645,1178370673,412520201
6.142135304473e-06,6.142135304473e-06,3.08849999706834e-12,1.02279495979814e-69,1.00135651070831e-12,1816210116,412520201
0.0223434297945515,0.0223434297945515,0.00704400826463906,4.44715836312402e-73,0.000706098120909699,455230642,412520201
0.0595079471097177,0.00305581060672451,3.10451118515731e-15,7.77272314127753e-73,0.0595079471097177,123278054,412520201
0.997891947868388,0.00220289991043266,0.00485720276145846,9.28737952532384e-76,0.997891947868388,466619389,412520201
0.7572039745061,0.0178918201546118,0.566391062384911,4.23726241287731e-74,0.7572039745061,776446969,412520201
1,3.94302377318885e-79,1.61334868305962e-25,4.37848788939946e-97,1,1515748020,412520201
0.999324033339403,0.0315082627034358,0.000441523136466075,4.07686836824454e-76,0.999324033339403,1914308322,412520201
0.814554829536021,0.0835918080439204,0.350462284356134,2.42197721001371e-74,0.814554829536021,1449386037,412520201
0.00205786921163631,0.00205786921163631,9.54943740383372e-05,3.69605274514745e-72,0.000149064862747387,287757,412520201
0.288499297109679,0.0297383766471991,0.288499297109679,1.73760563390386e-73,0.155762575170728,636680381,412520201
0.999999999835655,3.22613398870222e-05,1.300066404422e-08,8.99650259942118e-80,0.999999999835655,245887922,412520201
0.0235836805529884,0.00379832241526284,3.18100460935788e-13,9.46552460410894e-73,0.0235836805529884,839107139,412520201
0.00989872143479329,0.00989872143479329,5.92569298641293e-06,1.02288463925459e-72,1.67604147894236e-05,1028917106,412520201
0.999999999675892,0.00169135094005943,2.2091152458879e-56,1.77830767833072e-79,0.999999999675892,1263159831,412520201
0.0458930461888195,0.000994370785002954,1.72031809019849e-18,1.59101349502211e-72,0.0458930461888195,1625712382,412520201
0.96890108906375,0.00355052226386902,5.70705876676555e-28,9.63499943579426e-75,0.96890108906375,1460086351,412520201
0.657596819789855,1.87161957582176e-06,0.657596819789855,3.34913769500875e-73,0.656530188854447,601653777,412520201
0.144440440939139,0.126685177654066,0.144440440939139,1.04349098814639e-73,0.0695233323038325,1830368292,412520201
0.810552696889485,0.000281422780306843,0.427759631789825,5.93028806543323e-74,0.810552696889485,1114187845,412520201
0.939485784246664,0.0190042893766389,0.202616965216379,1.67043363504914e-74,0.939485784246664,1478540440,412520201
0.985392134446382,0.00957805926219954,4.80443446868478e-25,4.66507898114619e-75,0.985392134446382,1277134360,412520201
1,4.58849663732737e-28,3.12182649884408e-15,1.252957365075e-87,1,1450068650,412520201
0.038276522126628,0.038276522126628,1.24467896040638e-06,2.31317234539412e-73,0.0289483241297766,1380576938,412520201
0.129304368670073,0.0445573656198859,0.129304368670073,1.86698769959772e-73,0.0369713799226282,1367331202,412520201
1.7501983956053e-10,1.7501983956053e-10,1.29539035487095e-23,2.59287306462324e-65,1.60625653620101e-20,569310578,412520201
0.0104284517057298,0.0104284517057298,3.86272050151454e-07,8.77543544912084e-73,0.000479749951939999,533680660,412520201
0.997227405741767,0.0333058354750197,0.015646806666412,3.03176158241001e-75,0.997227405741767,25806204,412520201
0.0105846000621567,0.0105846000621567,4.12858956534682e-08,7.55975906803219e-73,0.00413423180570968,293185283,412520201
0.930680789278433,0.00156471710074218,0.0979333823519155,9.78275459505429e-75,0.930680789278433,1260151207,412520201
0.686276900644302,0.00055292702114128,0.686276900644302,3.60367111246059e-73,0.363525764153005,25448554,412520201
0.000378156775172675,0.000378156775172675,7.27974655252557e-10,2.04518688693367e-71,2.26219912501643e-07,1865867678,412520201
0.0451714868047114,0.00348966789855785,8.8034521655683e-15,7.27671183764952e-73,0.0451714868047114,569626332,412520201
0.997495331408625,0.00822965941760559,0.0178386354448742,2.67773960632252e-75,0.997495331408625,355692320,412520201
0.999997742855775,0.0510924401588546,9.79235692832268e-06,7.92727982879053e-77,0.999997742855775,681714310,412520201
0.868145079703222,3.03640271358138e-05,0.264548676588462,4.42197639710316e-74,0.868145079703222,1712639590,412520201
0.00642490393667246,0.00201782073180972,0.00642490393667246,2.17736869771355e-72,0.00306785413242177,204150760,412520201
2.84350474225628e-05,2.84350474225628e-05,1.8848912308682e-13,2.31770171915063e-70,1.62636143939985e-09,1087950981,412520201
0.00233221585785616,0.00233221585785616,6.29097275569817e-08,3.73652910457103e-72,6.62252026842906e-07,1129045749,412520201
0.0111029132313328,0.000227116070481594,0.0111029132313328,6.6695698333125e-72,0.00838765185341228,1552036197,412520201
0.00814961682453625,0.000420394939032972,0.00814961682453625,5.20014187136457e-72,0.00226018256535319,844468635,412520201
0.998489310570787,0.00110412632188413,0.00117427748190357,3.15487715770189e-76,0.998489310570787,1755717617,412520201
0.0366506701231149,0.0366506701231149,5.40563856328172e-06,2.72035155257715e-73,0.0133633595033291,609948811,412520201
0.998020503398643,0.00212093632004699,0.0141557970726788,2.00957862355211e-75,0.998020503398643,1566264386,412520201
0.854055083204735,0.12935647382341,0.295254964634347,2.15586119012606e-74,0.854055083204735,1389654874,412520201
