440,0.0,0.78,0.94
441,0.0,0.1,0.96
442,0.0,0.0,1.0
443,0.0,0.04,0.61
444,0.0,0.05,0.7
445,0.01,0.62,0.95
446,0.0,0.08,0.58
447,0.0,0.41,0.38
448,0.0,0.39,0.67
449,0.0,0.99,0.95
450,0.01,0.98,0.93
451,0.0,0.99,0.58
452,0.0,0.35,0.99
453,0.04,0.01,0.82
454,0.0,0.41,0.77
455,0.0,0.0,0.61
456,0.0,0.14,1.0
457,0.0,0.0,0.98
458,0.0,0.43,0.51
459,0.0,0.41,0.13
460,0.0,0.88,0.69
461,0.0,0.87,0.15
462,0.0,0.32,0.0
463,0.0,0.8,0.08
464,0.0,0.94,0.39
465,0.0,0.55,0.94
466,0.0,0.15,0.23
467,0.0,0.18,0.05
468,0.01,0.01,0.24
469,0.01,0.72,0.9
470,0.0,0.91,0.39
471,0.0,0.0,1.0
472,0.0,0.96,0.89
473,0.0,0.3,0.86
474,0.0,0.45,0.15
475,0.0,0.79,0.78
476,0.0,0.5,0.25
477,0.0,0.33,0.87
478,0.0,0.32,0.94
479,0.0,0.31,0.97
520,0.0,0.67,0.9
521,0.0,0.02,0.96
522,0.0,0.75,0.33
523,0.05,0.71,0.97
524,0.0,0.23,0.25
525,0.0,0.52,0.76
526,0.0,0.89,0.87
527,0.0,0.27,0.51
528,0.0,0.62,0.88
529,0.0,0.08,1.0
530,0.0,0.41,0.13
531,0.0,0.34,0.65
532,0.0,0.15,0.03
533,0.0,0.09,0.36
534,0.0,0.68,0.4
535,0.0,0.12,0.64
536,0.0,0.03,0.97
537,0.0,0.0,0.96
538,0.0,0.28,0.75
539,0.0,0.39,1.0
540,0.0,0.6,0.93
541,0.0,0.05,0.42
542,0.0,0.99,0.82
543,0.0,0.27,0.33
544,0.0,0.33,1.0
545,0.0,0.16,0.61
546,0.0,0.13,1.0
547,0.0,0.6,1.0
548,0.0,0.93,0.04
549,0.01,0.69,0.22
550,0.0,0.03,0.24
551,0.0,0.35,0.11
552,0.0,0.08,0.97
553,0.0,0.63,0.4
554,0.0,0.21,0.75
555,0.0,0.57,0.73
556,0.0,0.58,0.95
557,0.0,0.08,0.75
558,0.0,0.9,0.41
559,0.0,0.0,0.25
0,0.0,0.58,0.2
1,0.0,0.4,0.79
2,0.0,0.45,0.33
3,0.0,0.8,0.5
4,0.0,0.18,0.12
5,0.0,0.79,0.96
6,0.0,0.07,0.57
7,0.0,0.95,1.0
8,0.04,0.76,0.17
9,0.0,0.0,0.59
10,0.0,0.14,0.88
11,0.0,0.0,0.69
12,0.07,0.05,0.31
13,0.0,0.21,0.88
14,0.0,0.75,0.54
15,0.07,0.39,0.24
16,0.0,0.27,1.0
17,0.0,0.52,0.28
18,0.0,0.48,0.44
19,0.0,0.03,0.79
20,0.0,0.3,0.25
21,0.0,0.56,0.08
22,0.0,0.01,0.0
23,0.01,0.53,0.77
24,0.0,0.02,0.91
25,0.0,0.7,0.18
26,0.0,0.04,0.96
27,0.01,0.38,0.21
28,0.0,0.0,1.0
29,0.0,0.44,1.0
30,0.0,0.39,0.19
31,0.0,0.33,1.0
32,0.0,0.27,0.28
33,0.0,0.19,0.12
34,0.16,0.31,0.3
35,0.0,0.02,0.08
36,0.0,0.25,0.07
37,0.0,0.74,0.01
38,0.0,0.59,0.33
39,0.0,0.27,0.89
720,0.0,0.77,0.52
721,0.0,0.34,0.55
722,0.0,0.24,0.89
723,0.02,0.62,0.05
724,0.0,0.01,0.0
725,0.0,0.0,0.87
726,0.0,0.01,0.86
727,0.0,0.04,0.73
728,0.0,0.17,1.0
729,0.0,0.54,0.81
730,0.0,0.52,0.39
731,0.0,0.15,0.77
732,0.02,0.66,0.75
733,0.0,0.37,0.3
734,0.0,0.86,0.87
735,0.0,0.04,0.67
736,0.0,0.16,0.86
737,0.0,0.11,0.98
738,0.0,0.88,0.89
739,0.0,0.97,0.93
740,0.0,0.49,0.7
741,0.0,0.35,0.48
742,0.0,0.97,0.83
743,0.0,0.35,0.76
744,0.0,0.16,0.32
745,0.0,0.79,0.41
746,0.0,0.6,0.49
747,0.0,0.41,0.46
748,0.0,0.35,0.13
749,0.17,0.0,0.11
750,0.0,0.42,0.24
751,0.0,0.45,0.8
752,0.0,0.58,0.27
753,0.0,0.0,1.0
754,0.0,0.37,0.97
755,0.0,0.01,0.23
756,0.0,0.21,0.9
757,0.0,0.01,0.72
758,0.0,0.12,0.18
759,0.13,0.35,0.44
640,0.0,0.23,0.98
641,0.0,0.19,0.91
642,0.0,0.11,0.3
643,0.0,0.91,0.74
644,0.0,0.59,0.87
645,0.0,0.22,0.59
646,0.0,0.0,0.01
647,0.0,0.01,0.29
648,0.0,0.0,0.12
649,0.0,0.58,0.63
650,0.0,0.59,0.95
651,0.0,0.88,0.09
652,0.0,0.44,0.96
653,0.07,0.22,0.89
654,0.0,0.2,0.02
655,0.0,0.03,1.0
656,0.0,0.1,0.57
657,0.0,0.18,0.07
658,0.0,0.06,0.69
659,0.0,0.71,0.94
660,0.0,0.29,0.92
661,0.0,0.75,0.97
662,0.0,0.44,0.42
663,0.0,0.67,0.92
664,0.0,0.78,0.76
665,0.0,0.29,0.97
666,0.0,0.0,1.0
667,0.0,0.55,0.83
668,0.0,0.04,0.79
669,0.03,0.3,0.35
670,0.0,0.09,0.7
671,0.01,0.5,0.03
672,0.0,0.87,1.0
673,0.0,0.2,1.0
674,0.0,0.58,0.67
675,0.0,0.35,1.0
676,0.02,0.44,0.57
677,0.0,0.01,0.84
678,0.0,0.33,0.9
679,0.0,0.0,0.32
760,0.0,0.62,0.17
761,0.0,0.36,0.46
762,0.0,0.52,0.68
763,0.0,0.78,1.0
764,0.14,0.87,0.02
765,0.0,0.08,0.92
766,0.01,0.25,0.96
767,0.0,0.96,1.0
768,0.01,0.12,0.07
769,0.0,0.56,0.66
770,0.0,0.74,0.05
771,0.0,0.72,1.0
772,0.0,0.01,0.07
773,0.0,0.07,0.88
774,0.0,0.19,0.5
775,0.0,0.06,0.74
776,0.0,0.23,1.0
777,0.0,0.55,0.56
778,0.0,0.83,0.27
779,0.2,0.53,0.35
780,0.0,0.22,0.51
781,0.0,0.83,0.91
782,0.0,0.66,0.99
783,0.0,0.59,0.06
784,0.0,0.0,0.44
785,0.0,0.0,0.15
786,0.0,0.11,0.01
787,0.0,0.15,0.78
788,0.0,0.66,0.96
789,0.14,0.36,0.41
790,0.0,0.48,0.95
791,0.0,0.22,1.0
792,0.0,0.73,1.0
793,0.0,0.6,0.85
794,0.0,0.82,0.56
795,0.0,0.4,0.91
796,0.0,0.65,0.44
797,0.0,0.04,0.16
798,0.0,0.0,0.63
799,0.0,0.23,0.03
360,0.0,0.16,0.02
361,0.0,0.19,0.03
362,0.0,0.82,0.58
363,0.01,0.05,0.08
364,0.01,0.0,0.45
365,0.0,0.7,0.47
366,0.0,0.88,1.0
367,0.0,0.91,0.77
368,0.0,0.47,0.93
369,0.0,0.41,1.0
370,0.0,0.02,0.12
371,0.0,0.2,0.98
372,0.0,0.15,0.67
373,0.0,0.0,0.18
374,0.01,0.15,0.29
375,0.0,0.0,0.89
376,0.0,0.8,0.28
377,0.0,0.31,0.92
378,0.0,0.62,0.87
379,0.0,0.42,0.66
380,0.0,0.94,0.63
381,0.0,0.42,0.12
382,0.0,0.72,0.26
383,0.0,0.78,0.13
384,0.0,0.25,0.23
385,0.0,0.01,0.99
386,0.0,0.82,0.99
387,0.0,0.44,0.2
388,0.0,0.61,0.66
389,0.0,0.45,0.99
390,0.0,0.33,0.54
391,0.0,0.03,0.2
392,0.0,0.32,0.01
393,0.0,0.2,1.0
394,0.0,0.15,0.84
395,0.0,0.56,0.99
396,0.0,0.78,0.72
397,0.0,0.35,0.28
398,0.0,0.0,0.95
399,0.0,0.0,0.9
920,0.0,0.01,0.91
921,0.0,0.57,0.39
922,0.0,0.02,0.0
923,0.18,0.13,0.0
924,0.0,0.17,0.08
925,0.01,0.36,0.47
926,0.0,0.44,0.32
927,0.0,0.9,0.54
928,0.0,0.0,0.82
929,0.0,0.19,0.4
930,0.0,0.16,1.0
931,0.0,0.14,0.68
932,0.0,0.55,0.86
933,0.0,0.4,1.0
934,0.0,0.53,0.75
935,0.0,0.77,0.48
936,0.0,0.03,0.33
937,0.0,0.01,0.96
938,0.0,0.98,0.11
939,0.0,0.65,0.57
940,0.0,0.34,1.0
941,0.0,0.2,0.52
942,0.0,0.35,0.71
943,0.0,0.28,0.96
944,0.0,0.18,0.2
945,0.0,0.02,0.73
