"mi_indep","bcmi_indep","zvalue_indep","cor_indep","spear_indep"
0.0456185006935819,0.0160341015150188,1.88915251818958,-0.0133025459734449,-0.0141796295824378
0.0430920066373828,0.0227725023472318,2.85984040480887,0.191641307471299,0.167112011543256
0.0492859190872839,0.0267494326528469,3.1351983184394,0.191114366396125,0.194981641239507
0.0365269283931315,0.00957277184394222,1.39818360652366,0.109309540457929,0.108465449097228
0.031886350388973,0.0105733879305851,1.6901184202464,-0.0703750152463758,-0.0775018298438198
0.0329265423905865,0.00863162927576255,1.21742446867003,0.122602158538386,0.103755933540022
0.0293631934800134,-0.000805088992310627,-0.131214371353012,-0.0623802670155242,-0.0563084193494332
0.0435255612494156,0.0224438138091972,2.71798150764337,0.186841451516834,0.188603617950632
0.0382769558064089,0.0127421133819765,1.83367925990011,0.101299886550508,0.0830356420358309
0.053496259793067,0.0249328959171372,3.07386882374871,0.137315799147879,0.146041619164789
0.0354222752722881,0.00461618572007575,0.671017588555258,-0.0676985764914263,-0.0538717459783467
0.0373415320210171,0.010497749597242,1.44651519010155,-0.110617897386858,-0.106938843485909
0.0522016142072621,0.0320076294921182,3.38617325080562,0.24796025242746,0.238141201247067
0.0559590083695358,0.0304441510779308,3.42535195092511,-0.112685325270669,-0.151019933647096
0.0510947877816657,0.0254159577270709,3.03428061405469,0.13185503237496,0.128631447021979
0.0402751837127937,0.0196238445862176,2.6435280398744,-0.13482395857786,-0.147488474302465
0.0200917879327074,-0.0022282314552775,-0.464491291189316,-0.0586953267782091,-0.0536363153553713
0.0242640534228773,0.00344753464055739,0.579651930844947,0.0625129493919603,0.0562850082783377
0.0362999173301768,0.0157112067586873,2.21280132732711,0.0755900771337188,0.094373477882379
0.0418017949364025,0.016422504795528,2.21371283346068,0.121260484821036,0.100028119915119
0.047250301444496,0.02821687754547,3.60173718400796,0.168909505614833,0.174136733831162
0.0366190871050209,0.0117263692867094,1.58444665757954,0.0429937091240023,0.0518258360342998
0.0368821735352007,0.0124644346478312,1.86092723596077,-0.0156870015016891,-0.00273983632141539
0.0592155560430632,0.034839772743957,3.83582738730762,0.241051892829884,0.224124187141155
0.0520227489995149,0.0291904660624483,2.98735290792402,0.269169306638771,0.255918795214874
0.0379129684796338,0.0182379300109728,2.48730508859854,0.167260134845509,0.172897359600524
0.0626537136529084,0.0338615011380371,3.42524731992506,-0.197385025645816,-0.176859272358207
0.0225649383712874,0.00240383126325122,0.440560937888254,0.0203188671682098,0.00747881833556478
0.0479895579134251,0.0244488180250037,3.12945917672864,0.135062055331235,0.116304418163504
0.0557696750241465,0.0328749585915823,3.48433160450521,0.225581391409055,0.23125471079784
0.040568442532563,0.0124443671527349,1.62581921902715,0.139208822462276,0.153073126263606
0.0254783804716023,0.0032662923482614,0.544038925202836,0.0267131756155523,0.0343392479324244
0.0659025273752309,0.0376328607183097,3.86781837264122,0.213458026196006,0.168491088040876
0.0366120840009296,0.0155015403923317,2.31498210570684,0.103845107779905,0.102889052375302
0.0578075111770611,0.0311373645978476,2.98532718628483,0.209113860647881,0.184567662759885
0.0445274618768963,0.0131514648377513,1.83458824753277,0.102694926688736,0.0941496949040733
0.0336618963381321,0.0114698379947861,1.67383500187423,0.0220601757470878,0.024295018491099
0.0511564176862285,0.030154475261855,3.51293565939102,0.194515244306277,0.204321002927507
0.0303070212477801,0.00818021513720459,1.35403274943989,-0.0119688880373821,-0.0188983961019617
0.0286444630369358,0.00665150356012735,1.16006145906011,0.122363887923497,0.124428627164255
0.039329387802205,0.00661287227218424,0.896713715271169,0.00856675185841605,0.0327458709823282
0.0274855422089484,0.00323234163855273,0.507477296247852,0.0481581255435111,0.0515231941018736
0.0284189638432455,0.00563544471872775,0.876439344280761,0.0412176659007842,0.0359043162431395
0.0380754280572031,0.0169022796198161,2.24086769232117,0.0304102562239245,0.0229604485005469
0.0408657004314676,0.0142702472142195,1.85900611991417,0.10401056557847,0.0895307438365348
0.0351018726507855,0.0148842977811866,2.12958678457703,0.165688251143315,0.168739162031624
0.0575665500461753,0.0266910114830815,2.73189686750118,0.202285142873385,0.203615012091147
0.0279597502193569,0.0068261327923283,1.0537424638596,0.0624364869508495,0.0709075262344382
0.0952466337563473,0.0682996639800549,5.50758632141363,0.320880276877385,0.306179620829337
0.0358064281396615,0.0107208103448073,1.41439362107301,0.124608204003949,0.106001219668176
0.0294117248869235,0.00763724116407787,1.14246881540351,0.125021236146147,0.1173301403195
0.0290395625991726,0.00942052232940843,1.42344620100234,0.10447787855758,0.1067897050058
0.029818973704244,0.00833085120613922,1.36436714384564,-0.105327200331339,-0.0991637572906289
0.0317607793891002,0.00802492321751095,1.12590650041784,-0.0367387114473896,-0.0362679404265351
0.0435202899689244,0.0185783238902714,2.40877023212547,0.119983479854668,0.11327026461793
0.0503651892907762,0.0246814417901539,2.81070880053345,0.179990045426311,0.167951649260751
0.0395303085156735,0.0164797432377588,2.16831484638696,-0.101546130046554,-0.0976223718511024
0.0439148835273384,0.023898521982531,2.97867146883928,0.0869098074983143,0.0836063418901184
0.0661118413333499,0.0337997165420776,3.48061756598683,0.143279896625615,0.186051012307103
0.0359934681056506,0.014166277086969,1.86495561385981,0.17326794040777,0.161648745175273
0.0428414032517956,0.0174763303334949,2.47492183216574,0.11516149352343,0.101696523443206
0.129006521482664,0.106077180685404,7.53263416309414,-0.420360425187168,-0.404221192106792
0.0354190943878638,0.0146805749362237,2.09844443896716,0.16246359696764,0.169426129925447
0.0344143767860272,0.0114588557266637,1.57225546267072,0.0225066092290046,0.0237334190828457
0.0346992098762318,0.00995265074301868,1.45794464077957,0.0773593810865953,0.0957075036986771
0.0352046708526625,0.00833561707100345,1.25147399747079,0.105691511581108,0.108242036620542
0.0264914330418113,0.00457271232996351,0.756544953099767,0.0624378029860404,0.0611556457274164
0.0912151466788194,0.0711902290264031,5.75555011254809,0.3480014273109,0.333582974237181
0.0295168377268693,0.001611298164672,0.263086947841857,0.0909129060962366,0.0926647304695795
0.0300835867210045,0.00815589085140926,1.13214648195402,-0.0605495722551445,-0.0360378241861674
0.0404323499196444,0.0157671933203594,1.84747034740117,0.186016842604683,0.19085084921229
0.0480049033806971,0.0283490274666597,3.05454796674822,0.197904450307104,0.18566873568279
0.280313281778803,0.266007233260496,15.0287092086662,0.631531384283145,0.626465488764058
0.0330654025062058,0.00941493207632781,1.3994784455956,0.0570802744727745,0.0382192335194483
0.0364887260394839,0.0115006371519876,1.58958481277231,0.0832735789207545,0.103181482356834
0.0297591191858944,0.00569956327790099,0.88028255377617,0.0996000352436848,0.101915432009578
0.0384083067957421,0.0143900998467927,1.88710841233171,0.12958084481363,0.123593180746332
0.0282151368331647,0.00676697550731999,1.15064559373364,0.0734332383371389,0.0719447339406449
0.0414268676236063,0.01773915863137,2.33750584053089,0.0990792130192997,0.106295444266929
0.0381769521013311,0.0166386909788121,2.21480264320046,0.115847242847054,0.116862254664682
