"mi_causal","bcmi_causal","zvalue_causal","cor_causal","spear_causal"
0.0768461050302847,0.0337234492931408,3.25136654192482,0.182250635272405,0.178622686395399
0.0865703934215194,0.066270936464019,5.76466994462314,0.357485339432612,0.344696760807385
0.300805634342579,0.288978788084491,14.3204999717158,0.653805928149053,0.633006115951284
0.0872721275146535,0.0635735151534506,5.12612424669786,0.328215176750717,0.294848071932148
0.0405850243605395,0.013542993915244,1.7544332527301,-0.0784896649876053,-0.0901145733419708
0.115122440167601,0.0757466702415082,5.88782248244492,0.255805864532076,0.337244028101483
0.0624087598001717,0.0339787194985108,3.45306729670691,0.0457544374723987,-0.0357627498898829
0.0591755082071286,0.0336547640165675,3.69381992060043,0.238714190626851,0.216579431095458
0.0288056726741122,0.00496819689710812,0.785669617613658,-0.064597941515761,-0.0666991951651206
0.103164071982397,0.0766992925338402,6.23975785768946,0.351572698761709,0.343950998937783
0.0427889945827324,0.0184724841283446,2.39144060155428,0.012513533381136,-0.0176722557260533
0.0512422608220611,0.0212785764352032,2.48463394471024,0.162070142337209,0.14408204767631
0.0294621133338122,0.0088237918953269,1.32625528558871,0.120590251701765,0.116472776415136
0.0476604691223343,0.0237906844603461,2.83900567886732,-0.0632865110114529,-0.0385605812929587
0.0530409772581297,0.032111958443054,3.26990169167591,0.238069705911119,0.240651940207569
0.103333045654383,0.0745787388323086,5.77072124688725,0.344739085849847,0.343802751977196
0.0539907409239317,0.0191758012823046,2.09189197446873,0.160925578618381,0.124138674912304
0.0286936090656225,0.00662300810861938,0.96376815335347,0.0368073424710987,0.0304748697261309
0.0666603068980631,0.0267874205565059,2.76699953232883,0.20800799308105,0.180984993144504
0.0266652364498796,0.00737399201804201,1.14477866147973,0.023049275225709,0.02695629689096
0.0413971752594273,0.0122038210190278,1.56181437415757,0.158046559093652,0.134966654217426
0.0280115261679654,0.0122659683786975,1.94020632894134,0.167708570396349,0.158135046752036
0.0350227685024072,0.0118251513411487,1.59765596066583,0.0510318125504835,0.0420905007402333
0.13221418111487,0.0962918195022901,7.0995802777222,0.328669138339439,0.377160877977807
0.06273053704333,0.0421856683862163,4.41874135038622,0.257317882083913,0.246760087801011
0.0566909815647785,0.0252374398768821,2.61541282701553,0.205062393537185,0.191301795996181
0.0798180939819337,0.0544893835760163,5.02140631032331,0.288480303205278,0.270655740280588
0.121420019031332,0.0836111819869248,6.10633996224786,0.315390460304643,0.297359806615753
0.0551289041872511,0.0284537928253088,3.20412805864868,0.206624268852243,0.180452918084072
0.0562762124169529,0.031504304167572,3.46109482945014,0.21505279017026,0.214231597065873
0.0386900016441496,0.017859139876985,2.17978102080672,-0.115097703580874,-0.0766507876233424
0.0335836746166285,0.011764039225092,1.6767816219625,0.0930623185895105,0.0913813878488181
0.0410860196302796,0.0168000479853465,2.12818101761838,0.119895664842752,0.133696354679719
0.0332132816399664,0.0114094641521299,1.61466095393316,0.101663153404767,0.106420291734596
0.0661184638211223,0.0464688169580756,4.45477223180288,0.265057823364336,0.267853069200104
0.0451683402857999,0.0242059310450647,2.75503213432025,0.219786019264088,0.216563013242434
0.0644730024874418,0.0271904156113904,2.62929356428816,0.209167387497404,0.172726824651876
0.0368602151938422,0.017119219331829,2.18140822312479,0.115968524565599,0.122281906045119
0.0357675224979364,0.0137587392393585,1.63498488283228,0.139340864521254,0.122818276608706
0.0169508728076284,-0.00297488801858342,-0.570840061707962,0.00959155197780835,0.0198077416845751
0.0403892504160588,0.0166180481503115,2.14924389065579,-0.00528611463645904,0.0160481734542235
0.0605804638157927,0.0324778292273477,3.3839171962049,0.196480113180503,0.18434453973759
0.0395205387423987,0.0112484174410442,1.53685023127507,0.0941994551124477,0.0951368038443896
0.0638135936045856,0.0287759530995679,2.78666239404406,0.230087711555028,0.175748577971365
0.0460097776638033,0.0195419158449998,2.4700644714877,0.172227404692618,0.158532768662621
0.0493214044626242,0.0158565771159525,1.7867793642655,0.0448290055326213,0.0442800495309722
0.0163338512784907,-0.00290418076906397,-0.615281928373314,-0.0501879475160715,-0.0506656217903488
0.0515271504436123,0.0240353455744055,2.76097262425365,0.197605777108126,0.194321222102371
