"p_cit","p_TL","p_TG","p_GL","p_Lind","p_res"
-1,-1,-1,-1,-1,"1745343168"
0.866626727137409,0.374930140630825,0.866626727137409,6.24549599770973e-49,0.555298437542818," "
0.276048738203173,0.276048738203173,0.0991162373297854,5.03370547810967e-56,0.0102144275169082," "
0.910972079039543,0.315270408895964,0.164517318855346,9.65803471777128e-52,0.910972079039543," "
0.898172966841662,0.349144586079052,0.898172966841662,2.06835093288206e-47,0.596074246638222," "
0.44642616689205,0.371743392573316,0.44642616689205,1.51646489976707e-46,0.179024251332465," "
0.000173605424851163,0.000153130427202641,0.00015435046747214,3.12132223984795e-42,0.000173605424851163,"causal"
0.000115894894057732,0.000115894894057732,5.64599159823553e-05,1.19684685417927e-54,6.95926161149703e-06,"causal"
0.304793421777145,0.304243362115029,0.000177019749837902,5.29293661428186e-50,0.304793421777145," "
0.014379778499705,0.014379778499705,0.00186961054931681,3.59375244020751e-50,0.00351917846126,"causal"
0.0129870888079222,0.0129870888079222,0.0080325969542738,6.78448648403626e-35,0.00482565166944872,"causal"
3.36678195112732e-06,3.36678195112732e-06,2.92112509634262e-20,3.4609694507654e-45,2.63650019859891e-23,"causal"
1.14599983897423e-06,1.14599983897423e-06,5.53294523649417e-15,1.84531968153271e-41,3.77540653243701e-16,"causal"
0.000217732986171516,0.000217732986171516,1.4173391579024e-08,3.93649160781323e-48,1.70388072760918e-09,"causal"
0.0172799128594693,0.0172799128594693,9.99344936025433e-11,5.17079172899047e-54,0.00495620158050223,"causal"
0.00012072702939483,0.00012072702939483,4.75210700092855e-06,8.10344519299108e-48,1.90740283225552e-09,"causal"
0.00158453295579383,0.00158453295579383,4.49576249041428e-12,2.07745852593192e-43,1.23502242719424e-17,"causal"
0.0032902602245336,0.0032902602245336,3.88225636823146e-12,3.74758611378061e-48,2.18057987219501e-06,"causal"
0.0437721493899276,0.0437721493899276,0.000148895622774025,7.11164791316885e-43,6.04277038278046e-06,"causal"
