"p_cit","p_TL","p_TG","p_GL","p_Lind","p_res"
-1,-1,-1,-1,-1,"1159376289"
0.951410142686784,0.524118888323712,7.60401445699913e-05,0.951410142686784,0.661072322689158," "
0.62667797930688,0.62667797930688,9.75029043935319e-06,0.419373396470621,0.000394231783410706," "
0.999999981831879,0.180975964441447,3.59866345887604e-18,0.086949787465611,0.999999981831879," "
0.999989167601315,0.995284452959168,5.56417844919218e-37,0.0613889770597287,0.999989167601315," "
0.999964949006189,0.878925253583193,9.17062307526072e-41,0.0269086197357445,0.999964949006189," "
0.227435618568903,0.195485087176555,3.27217519006315e-77,0.227435618568903,1.60382365792648e-89," "
0.801297326468517,0.335945302195811,2.51693220081596e-99,0.711860808923691,0.801297326468517," "
0.510068818432807,0.510068818432807,2.80093851139379e-99,0.283534547012993,9.94884146735365e-74," "
0.537537166327125,0.537537166327125,9.99784723085767e-129,0.359162029771127,1.90391498708953e-31," "
0.38408741400381,0.383573604077341,3.70908443277972e-154,0.38408741400381,0," "
0.946284261742268,0.434990867673645,0.131770427964065,0.000953566358064322,0.946284261742268," "
0.0363541756268642,0.0363541756268642,6.29138956133761e-11,1.7712323314315e-07,3.07947229841483e-11,"causal"
0.575561043113722,0.575561043113722,3.48079384229424e-19,0.0651181139153648,6.80831842189377e-76," "
0.435754399094444,0.435754399094444,2.55716603596526e-43,0.000975306407892314,0.191849550835274," "
0.0213143852798966,0.0213143852798966,1.31757488409382e-55,0.00313365814301012,4.58501150082519e-47,"causal"
0.0116747783193634,0.0116747783193634,7.09350928930793e-73,0.00812923759475061,3.0623451045275e-53,"causal"
0.0315061792926853,0.0315061792926853,3.03217468138019e-97,0.000165563496624987,8.57517837890626e-32,"causal"
0.0205794560411175,0.0205794560411175,6.77969452702993e-109,0.0201566749020502,2.55053899125842e-58,"causal"
0.0830386388597739,0.0830386388597739,3.33395632292826e-134,0.00238876800274003,3.83712467406831e-21," "
0.142782645085799,0.00118472690997978,2.57354864633444e-137,0.142782645085799,7.94440284830989e-61," "
0.963768320160512,0.891317304587037,0.00769574744171937,1.14478804939402e-07,0.963768320160512," "
1,0.138705406841306,6.39796715281891e-20,1.33959501899832e-09,1," "
0.00988458396861572,0.00988458396861572,5.83601252017617e-22,5.12851949023875e-05,1.41693525099838e-15,"causal"
0.00767410155553737,0.00767410155553737,9.98271588775957e-34,7.02178620553706e-06,3.95637806804147e-46,"causal"
0.486896858174714,0.486896858174714,9.3244027362023e-46,0.0072099559286287,0.0522903677119573," "
0.0213029470265518,0.0213029470265518,1.33396431899232e-54,0.001425955699634,2.67570217491721e-50,"causal"
0.380405278101354,0.380405278101354,4.87467257435204e-92,0.028015170087356,8.13237868762909e-06," "
0.0308427316007214,0.0308427316007214,1.23875689907559e-106,0.000333154851351777,6.3784668960602e-34,"causal"
0.000458321378362585,8.79391695422902e-06,3.89579292368692e-123,0.000458321378362585,5.18971543902128e-79,"causal"
0.000191873470447679,2.10203560901267e-05,8.90763795641488e-152,0.000191873470447679,2.95421523325453e-126,"causal"
0.191678888955767,0.191678888955767,2.69821741926204e-05,2.10678031452764e-14,3.55000675994871e-08," "
0.0173240359467912,0.0173240359467912,8.46214991118843e-08,1.17661625755461e-11,3.34318996732341e-10,"causal"
0.000911124181550819,0.000911124181550819,3.11772531192902e-20,4.54499342536715e-11,2.69228005046976e-20,"causal"
0.000123500196185256,0.000123500196185256,4.30570004496588e-37,4.97377259434321e-07,6.23788860320724e-28,"causal"
0.00272536086417954,0.00272536086417954,1.83400295599718e-47,7.30297697605792e-07,5.29322940181197e-33,"causal"
0.999999999984677,0.223824850317673,3.24084241587531e-78,7.10347965949473e-13,0.999999999984677," "
4.39282790950691e-07,4.39282790950691e-07,3.01847289055032e-76,4.29893199269803e-08,1.50324984778899e-45,"causal"
0.000475045057026456,0.000475045057026456,2.52976464414262e-103,1.33064105700692e-07,1.43157245464993e-52,"causal"
0.00720129223392474,0.00720129223392474,2.82894998841308e-128,1.82915072889639e-07,4.7580820804551e-09,"causal"
1.33004569806036e-05,9.90453297613792e-06,3.32644026654766e-162,1.33004569806036e-05,1.7147393487604e-121,"causal"
0.139542714876404,0.139542714876404,0.00317410897350236,2.47232560813641e-13,0.00119424770435189," "
0.0371301176540186,0.0371301176540186,2.0848637822476e-15,6.11064135822186e-20,4.77556093390439e-11,"causal"
0.00134763540389473,0.00134763540389473,8.64033814372823e-33,5.23813192069325e-10,2.40938872714678e-32,"causal"
0.000144336459523668,0.000144336459523668,1.60798891211787e-33,4.04863294130287e-18,5.03023837111208e-41,"causal"
0.000559971780855908,0.000559971780855908,4.68253835625097e-49,4.76768202947446e-10,6.46558134719484e-46,"causal"
0.000300215825724352,0.000300215825724352,5.40055494375474e-79,3.28752357573624e-10,7.58239789034979e-42,"causal"
6.52855300857076e-06,6.52855300857076e-06,1.10436322887375e-88,5.28206244799954e-07,8.06023922993154e-72,"causal"
1.67541400586309e-09,1.67541400586309e-09,2.77689470015275e-102,2.85413997958973e-13,1.54076535518258e-63,"causal"
1.60172643953828e-06,5.71373367332984e-11,1.1968698718672e-126,1.60172643953828e-06,5.25765960709541e-77,"causal"
1.2921689163766e-05,6.27221837591628e-16,3.33473129060079e-164,1.2921689163766e-05,9.66753007704731e-86,"causal"
0.949766550038514,0.696022754994448,0.0254641680506679,6.52553037097427e-16,0.949766550038514," "
0.980429610370179,0.624660319170818,2.72930889554386e-10,1.68116941421135e-16,0.980429610370179," "
0.033302847760735,0.033302847760735,9.00950106178593e-18,3.62329380787338e-20,1.66623100381905e-07,"causal"
3.63060353864108e-05,3.63060353864108e-05,3.06567763870074e-31,1.69558873052134e-23,4.27239039485052e-34,"causal"
1.14830551874718e-05,1.14830551874718e-05,1.33723677999532e-47,1.01575642626105e-14,2.56197783932651e-36,"causal"
5.72195694037592e-07,5.72195694037592e-07,1.29490668009551e-59,6.7061518258376e-17,4.42775929155488e-50,"causal"
3.07765599437903e-05,3.07765599437903e-05,6.60148192342251e-98,7.55733458515906e-20,3.02044440486807e-10,"causal"
1.34044206844752e-07,1.34044206844752e-07,1.82922305487588e-105,5.13731299395785e-15,1.0423549340744e-40,"causal"
1.72157685913324e-06,1.72157685913324e-06,1.33645915464073e-132,1.23275749041168e-12,1.95899863189272e-29,"causal"
1.10360883010653e-08,5.61699132797872e-20,1.77939814393894e-152,1.10360883010653e-08,1.32941439884248e-121,"causal"
0.00985022499253962,0.00985022499253962,2.93132450511047e-05,3.41143835780286e-30,5.15726062579123e-05,"causal"
0.0771960921470655,0.0771960921470655,4.03320283673305e-08,1.39573748555106e-24,1.34114263551029e-12," "
0.00582165510912418,0.00582165510912418,3.72178494564214e-27,2.59160319547812e-24,9.11869229766189e-08,"causal"
1.95458871864594e-07,1.95458871864594e-07,8.27926532288526e-37,7.88331535279362e-17,3.56461733023061e-26,"causal"
3.75311551015505e-07,3.75311551015505e-07,6.54415713590817e-46,6.51081359322584e-15,2.38166370199425e-43,"causal"
3.67120225650781e-08,3.67120225650781e-08,4.15763586884927e-77,1.38380030877425e-17,7.22717851759088e-56,"causal"
6.12982144594706e-09,6.12982144594706e-09,1.99691161959462e-79,8.21847416680788e-23,3.68068007263406e-36,"causal"
3.59574049438331e-07,3.59574049438331e-07,3.14910939182582e-107,1.28648317214994e-20,3.26437086980325e-19,"causal"
2.5025995490948e-14,2.5025995490948e-14,5.78641076435295e-128,2.1601506171654e-14,1.26766422185706e-88,"causal"
1.08188963911042e-10,1.08188963911042e-10,1.68281446308212e-144,1.31803929969573e-18,6.34108670835651e-34,"causal"
0.887025300527577,0.757467766819057,0.00867930637129448,1.46058723853492e-30,0.887025300527577," "
4.94885570043487e-05,4.94885570043487e-05,1.26575855686129e-10,3.08351989974443e-35,2.40275170266899e-10,"causal"
7.02673785758738e-06,7.02673785758738e-06,1.15698925072151e-16,1.3135450065432e-39,1.16991991226601e-13,"causal"
3.29760934764343e-07,3.29760934764343e-07,3.27140815404054e-38,4.1731879537962e-29,1.0933793912795e-37,"causal"
3.49636965128295e-07,3.49636965128295e-07,4.82325001561458e-47,2.07869287928393e-22,1.29820482988467e-55,"causal"
3.65244592196282e-12,3.65244592196282e-12,4.89043705249176e-71,2.74779563754115e-23,1.02578490013117e-39,"causal"
