p_final,p_LassocB,p_LassocA|B,p_AassocB|L,p_LindB|A,OS Test 4,child_seed,parent_seed
0.577689,0.115538,0.003984,0.577689,0.362550,0.149504,7507573484846951367,196824294903844221866610020071140119398
0.912351,0.011952,0.009960,0.225100,0.912351,0.016964,9150308317481220546,same
0.948207,0.009960,0.948207,0.065737,0.097610,0.069213,5935510923226361062,same
0.964143,0.121514,0.001992,0.653386,0.964143,0.159717,527232828210926539,same
0.501992,0.001992,0.007968,0.209163,0.501992,0.159717,3298094627591165350,same
0.942231,0.001992,0.001992,0.035857,0.942231,0.061504,3484466033376596292,same
0.621514,0.027888,0.001992,0.075697,0.621514,0.166670,5831593054183877707,same
0.237052,0.237052,0.089641,0.025896,0.017928,0.173947,2329913431522680786,same
0.219124,0.003984,0.097610,0.123506,0.219124,0.075912,5013757152175931563,same
0.641434,0.121514,0.478088,0.041833,0.641434,0.076765,1408389938260517252,same
0.719124,0.037849,0.450199,0.719124,0.123506,0.076765,4282411156699350034,same
0.332669,0.332669,0.003984,0.290837,0.294821,0.034440,2586856661609333284,same
,,,,,,2823936807612032317,same
0.147410,0.147410,0.145418,0.017928,0.009960,0.010867,6385953513075493761,same
0.665339,0.659363,0.021912,0.077689,0.665339,0.010867,3326458109490674957,same
0.962151,0.001992,0.537849,0.143426,0.962151,0.021228,2873120861599718065,same
0.535857,0.450199,0.007968,0.053785,0.535857,0.135508,585600268670854683,same
0.754980,0.123506,0.001992,0.049801,0.754980,0.167311,777112880948920623,same
0.994024,0.529880,0.268924,0.009960,0.994024,0.093244,2367358163878725703,same
0.450199,0.097610,0.003984,0.141434,0.450199,0.006126,6711587547786673319,same
0.408367,0.001992,0.009960,0.408367,0.057769,0.032031,8782309774674916298,same
0.085657,0.001992,0.085657,0.033865,0.001992,0.132144,8200917943465019692,same
0.778884,0.001992,0.113546,0.081673,0.778884,0.132144,3493411789739848434,same
0.890438,0.001992,0.199203,0.105578,0.890438,0.132144,2651829026213989788,same
0.308765,0.001992,0.183267,0.143426,0.308765,0.132144,1880842584624215079,same
0.169323,0.081673,0.169323,0.013944,0.001992,0.132144,1019299476322831414,same
0.384462,0.001992,0.316733,0.384462,0.308765,0.132144,5561862123540305089,same
