"p_cit","p_TL","p_TG","p_GL","p_Lind","p_res"
-1,-1,-1,-1,-1,"1876366223"
0.999999999999799,0.526751540166998,1.45141667713649e-42,3.02505987190696e-13,0.999999999999799," "
0.770998199751332,0.770998199751332,3.15444855347678e-05,4.327070792865e-06,0.64857028407131," "
0.147843942552152,0.0137233579640919,0.147843942552152,0.000232600276673437,0.0775921260673721," "
0.86429596970497,0.304704451117218,0.86429596970497,2.93986263521951e-71,0.638997351829135," "
0.999993543407353,0.797223057126697,4.16582197952382e-12,2.05154715965615e-34,0.999993543407353," "
0.999999999999255,0.709818916440046,2.89369593051222e-29,6.82503547823498e-36,0.999999999999255," "
0.999999986412008,0.000489462910992625,5.30511753015078e-06,3.29512951300869e-58,0.999999986412008," "
1,0.0856202004192682,5.14612378923209e-34,0.000542499286847013,1," "
0.99977756198242,0.0448757345993804,0.00014866900260526,3.88422727653258e-13,0.99977756198242," "
0.999977133471498,0.0935071734166719,7.35230981635485e-23,1.48536035064922e-56,0.999977133471498," "
0.997654176279577,0.053665572941009,0.0246637313265521,2.05613186546932e-59,0.997654176279577," "
0.950912613190844,0.512979080304073,5.63453171802839e-23,4.31966018576295e-07,0.950912613190844," "
1,0.111579661061243,1.59944547747012e-15,1.36574689594459e-05,1," "
0.995040178386839,0.804227261277838,0.00176598424348986,0,0.995040178386839," "
0.624565081452181,0.520172197223786,0.624565081452181,0,0.0948957099679295," "
0.99114638137092,0.681128328235466,5.07790832571911e-07,2.73701940859611e-34,0.99114638137092," "
1,0.255622601864008,1.06527006587891e-68,0.000230549088228642,1," "
0.996808401856365,0.0212187183496968,0.0012779306609064,3.73325396439463e-05,0.996808401856365," "
0.880949933859223,0.272225126770223,0.880949933859223,0.00648573463378052,0.436145280178296," "
0.745722817341933,0.569244444847985,0.745722817341933,0,0.0423573181233345," "
0.296823039280635,0.296823039280635,3.36067971234679e-28,1.03589663698113e-06,0.00142892558594537," "
0.672229353990798,0.165106144600629,0.672229353990798,0.00039896542235902,0.398274108352306," "
0.999959604545219,0.487011526279567,1.85906534461141e-06,2.06144662065239e-06,0.999959604545219," "
0.999999993663857,0.132043855092887,1.29818370830901e-07,7.78148321756204e-36,0.999999993663857," "
0.730242545597065,0.012783298507444,0.730242545597065,4.84657371148776e-262,0.51649131661964," "
0.447238103060309,0.419871944427086,0.447238103060309,0.000395765023865652,0.155800865215154," "
0.950257000743679,0.568348509403081,0.163752748551496,0,0.950257000743679," "
0.998654231411311,0.358937662478747,3.87896005967873e-05,6.86503844872522e-05,0.998654231411311," "
0.691847308088999,0.691847308088999,0.472684647968483,3.27826594676664e-16,0.0838065863258153," "
1,0.550329115673973,2.55973029892323e-113,1.82491134801703e-92,1," "
0.999999160019485,0.733450814563591,3.09941355029402e-25,7.25850923847957e-13,0.999999160019485," "
0.867941481542106,0.0680033491045088,0.867941481542106,1.55390298654827e-19,0.598050364543665," "
0.999721928455517,0.878748761597311,1.8406226539473e-16,1.00825218590351e-06,0.999721928455517," "
1,0.213124055838933,4.92440974842512e-81,1.27911110124669e-40,1," "
0.999836237999884,0.263869512568426,5.81070973890508e-37,1.87161432591948e-14,0.999836237999884," "
0.0743355711595623,0.0743355711595623,0.00504638724296287,5.02691100064013e-26,0.00685720568407774," "
0.999983345622157,0.671858785551356,3.17493340004787e-34,1.71766532612129e-07,0.999983345622157," "
0.999999998137581,0.450217380683004,2.43862302407852e-37,3.4931561495636e-36,0.999999998137581," "
1,0.526620915506299,7.15562332827332e-39,8.12667900117622e-15,1," "
0.148035589258087,0.148035589258087,7.82446315193462e-05,0.00709369338240965,0.00284625882904161," "
0.682765715191097,0.682765715191097,1.61964656566933e-06,2.81479607165147e-06,0.353543754870909," "
0.999999907986004,0.688974987067536,3.03922230010884e-19,3.43693023266622e-41,0.999999907986004," "
0.899993073523254,0.300902529174295,0.164474389155936,3.36399476021592e-12,0.899993073523254," "
0.780378382612368,0.0254532326017031,0.780378382612368,1.46782323734294e-26,0.616550782777354," "
0.251082819137129,0.000217746119841037,0.251082819137129,1.33328400294858e-53,0.0904555246000216," "
0.984300580818306,0.740684823502064,0.00553609854155835,1.83051292401679e-12,0.984300580818306," "
0.419535266775062,0.419535266775062,2.31515070348578e-13,5.92285098755228e-06,5.86419421985341e-06," "
0.999845093643369,0.809501219686421,1.91332359858157e-08,2.97064626207209e-33,0.999845093643369," "
0.787469058015832,9.91560601652376e-06,0.787469058015832,8.14747178837396e-54,0.361490332602474," "
0.999999997655365,0.293030426455379,1.69532737669405e-10,0.000650499695441905,0.999999997655365," "
0.999748195589144,0.0316814144309021,0.00246548927750994,3.18533168448996e-07,0.999748195589144," "
0.999999592899463,0.429274902113075,4.79294471558596e-06,1.08326246302783e-08,0.999999592899463," "
0.997411155359093,0.854384658253007,3.16052414859419e-10,2.00229950060799e-09,0.997411155359093," "
0.999999999611682,0.00254199335638371,1.1802930472358e-10,1.56755730784146e-125,0.999999999611682," "
0.999999994017307,0.0130494182787367,4.08702461727568e-16,0,0.999999994017307," "
0.964102416632821,0.147812063249908,0.190358452146212,2.99017009884826e-55,0.964102416632821," "
0.999999683817463,0.862740632146409,1.26619092246933e-12,2.11437680630421e-34,0.999999683817463," "
0.993231906272464,0.143773378234034,0.0381535374844533,3.11635487626102e-35,0.993231906272464," "
0.999999999946569,0.00701185525863072,2.41589863873913e-07,5.88400245737092e-19,0.999999999946569," "
0.999999999999894,0.532734917448813,5.95111709021871e-51,1.3281384312882e-19,0.999999999999894," "
1.08080543742836e-06,1.08080543742836e-06,3.22237724357318e-31,1.52287746521908e-29,2.7479703157463e-32,"causal"
0.997497463303069,6.84212020991049e-05,0.0110736566782566,2.65592299676138e-56,0.997497463303069," "
0.0319301172624904,0.0319301172624904,5.86459608106947e-08,0.00119228215401154,2.91321718524255e-08,"causal"
0.967084743444799,0.0323955362346688,0.0587630113542452,0.000227470133235093,0.967084743444799," "
0.999999999969133,0.761334688121442,4.59264006261859e-20,2.19089351005368e-42,0.999999999969133," "
0.0455316911787407,0.0455316911787407,0.00199104931193314,0.000728013716011091,0.00278546775154769,"causal"
1,1.63640640730869e-06,4.09786338747799e-14,3.75167094773582e-07,1," "
0.221316756088048,0.221316756088048,0.0159329146169479,4.57361440525077e-12,0.0046388563036693," "
0.780903789825448,0.15471669521448,0.0232888228843646,0,0.780903789825448," "
0.966846568119666,0.0547535536962865,0.0395192521359435,3.19532151163733e-05,0.966846568119666," "
0.644439957621096,0.59564738146895,0.311704305063683,0,0.644439957621096," "
0.343763559488997,0.343763559488997,0.000196863530417451,4.39468914532665e-05,0.000212627228965929," "
0.744026916091661,0.326363944222108,0.656430439334309,6.80986485683475e-34,0.744026916091661," "
0.999915366507045,0.87166749097926,9.8777377685978e-09,1.69365149929344e-27,0.999915366507045," "
1,0.01640658923396,1.67684083520523e-42,1.39121082257083e-19,1," "
