"p_cit","p_TL","p_TG","p_GL","p_Lind","childseed","Parentseed"
0.885442593290365,0.885442593290365,0.601457801279278,0.362473291345761,0.44459601783495,1717063504,1543354599
0.977816585710985,0.782123223541357,0.806932005876077,0.977816585710985,0.41604110616263,63541398,1543354599
0.3383973952481,0.3383973952481,0.0542785895663567,0.201057086447615,0.0526397887442392,1320015320,1543354599
0.934610834369298,0.238743909583555,0.00340896014718145,0.934610834369298,0.353930134632537,1950693496,1543354599
0.666311677595987,0.258038243397923,0.10248201426818,0.666311677595987,0.222536781052854,1877333256,1543354599
0.950567062947585,0.950567062947585,0.809890776331572,0.42119696859989,0.492747681907278,467906207,1543354599
0.804292618881662,0.241553985225475,0.445858715206246,0.183052740120236,0.804292618881662,245161071,1543354599
0.481745183764321,0.481745183764321,0.0793473516544226,0.0649500015504355,0.0450310572729984,1210031871,1543354599
0.552047947751217,0.41114898914001,0.000356012899658173,0.552047947751217,0.012999180597405,636974725,1543354599
0.719279091905744,0.719279091905744,0.256986043180782,0.400020953953989,0.286273119913412,1037813906,1543354599
0.276291554496354,0.276291554496354,0.0668241371622802,0.000134167983030908,0.0367376115867266,623757403,1543354599
0.933056810699656,0.297973517801612,0.0453718504145662,3.054138311042e-09,0.933056810699656,124878486,1543354599
0.708932836526936,0.683082693318795,0.000509733855624534,8.36138620958291e-10,0.708932836526936,1967440553,1543354599
0.327757105786053,0.327757105786053,0.0631119082210725,1.22889897902327e-09,0.0143907476037455,1634979864,1543354599
0.948159234642152,0.279652870834379,0.158603854611958,0.000318811554915843,0.948159234642152,213749150,1543354599
0.0791093864687612,0.0791093864687612,0.000686641978145563,6.0679379935046e-08,0.00021739052873187,32282061,1543354599
0.0177714678744618,0.0177714678744618,1.60958715732931e-05,1.39124582423992e-10,1.19937350495286e-05,686251674,1543354599
0.999913443968124,0.601026801730192,2.43314836950973e-07,0.000219810617993032,0.999913443968124,1543803052,1543354599
0.99369324072053,0.881024831189432,0.00111032736582149,3.95592967858942e-07,0.99369324072053,1208886509,1543354599
0.450404177839322,0.450404177839322,0.0187379470308753,8.8709196643917e-12,1.06875784228583e-07,669006578,1543354599
0.585918528653153,0.558054142851468,0.585918528653153,1.42102782962025e-32,0.304178512721988,1686620475,1543354599
