120,0.0,0.0,0.13
30,0.08,0.47,0.22
31,0.15,0.02,0.16
32,0.85,0.56,1.0
33,0.51,0.22,0.78
34,0.17,0.63,0.8
45,0.0,0.01,0.89
46,0.06,0.63,0.55
47,0.05,0.82,0.1
48,0.3,0.4,0.8
49,0.0,0.15,0.79
10,0.23,0.03,0.98
11,0.01,0.87,0.31
12,0.03,0.7,0.21
13,0.7,0.45,0.65
14,0.05,0.4,0.53
25,0.04,0.01,0.58
26,0.19,0.98,0.0
27,0.3,0.62,0.42
28,0.5,0.5,0.87
29,0.45,0.47,0.11
40,0.7,0.26,0.52
41,0.13,0.07,0.05
42,0.01,0.48,0.77
43,0.2,0.04,0.01
44,0.01,0.0,0.22
105,0.0,0.05,0.08
106,0.0,0.0,0.71
107,0.0,0.03,0.88
108,0.0,0.19,0.78
109,0.0,0.0,0.0
65,0.0,0.0,0.94
66,0.01,0.81,0.26
67,0.02,0.11,0.15
68,0.0,0.74,0.45
69,0.0,0.2,0.52
70,0.06,0.44,0.7
71,0.0,0.01,0.01
72,0.0,0.29,0.19
73,0.09,0.0,0.31
74,0.0,0.01,0.02
60,0.01,0.01,0.74
61,0.01,0.17,0.09
62,0.0,0.13,0.09
63,0.0,0.01,0.07
64,0.09,0.1,0.1
15,0.12,0.95,0.3
16,0.18,0.31,0.97
17,0.82,0.63,0.23
18,0.22,0.51,0.2
19,0.67,0.86,0.42
55,0.03,0.34,0.07
56,0.08,0.49,0.27
57,0.0,0.07,0.23
58,0.0,0.08,0.27
59,0.0,0.1,0.46
5,0.4,0.74,0.91
6,0.5,0.78,0.56
7,0.15,0.09,0.9
8,0.46,0.15,0.9
9,0.37,0.52,0.02
100,0.0,0.1,0.55
101,0.0,0.57,0.45
102,0.0,0.18,0.23
103,0.0,0.7,0.47
104,0.0,0.0,0.0
115,0.0,0.0,0.01
116,0.0,0.0,0.03
117,0.0,0.0,0.0
118,0.0,0.0,0.23
119,0.0,0.0,0.02
50,0.13,0.55,0.9
51,0.04,0.22,0.17
52,0.07,0.07,0.08
53,0.1,0.54,0.91
54,0.0,0.0,0.0
35,0.32,0.41,0.39
36,0.01,0.75,0.13
37,0.03,0.55,0.26
38,0.05,0.97,0.59
39,0.61,0.25,0.85
95,0.0,0.03,0.31
96,0.0,0.0,0.0
97,0.0,0.02,0.57
98,0.0,0.0,0.01
99,0.0,0.61,0.82
85,0.0,0.0,0.12
86,0.0,0.06,0.5
87,0.0,0.0,1.0
88,0.0,0.26,0.01
89,0.02,0.67,0.38
75,0.0,0.05,0.09
76,0.0,0.01,0.25
77,0.0,0.72,0.62
78,0.0,0.38,0.27
79,0.0,0.89,0.6
90,0.0,0.23,0.62
91,0.0,0.03,0.4
92,0.0,0.01,0.05
93,0.0,0.01,0.27
94,0.0,0.01,0.1
20,0.41,0.17,0.3
21,0.01,0.03,0.1
22,0.13,0.37,0.07
23,0.0,0.97,0.83
24,0.03,0.19,0.13
0,0.06,0.97,0.91
1,0.92,0.3,0.91
2,0.48,0.48,0.4
3,0.61,0.04,0.49
4,0.8,0.72,0.47
110,0.0,0.13,0.2
111,0.0,0.07,0.13
112,0.0,0.0,0.69
113,0.0,0.0,0.81
114,0.0,0.0,0.78
80,0.0,0.0,0.21
81,0.01,0.68,0.93
82,0.0,0.0,0.45
83,0.0,0.0,0.35
84,0.0,0.04,0.0
