120,0.0,0.0,1.0,
32,0.02,0.0,1.0,
33,0.0,0.37,0.65,
34,0.0,0.26,0.97,
35,0.0,0.01,0.01,
84,0.0,0.0,1.0,
85,0.0,0.0,1.0,
86,0.0,0.0,1.0,
87,0.0,0.0,1.0,
8,0.9,0.24,0.99,
9,0.04,0.0,1.0,
10,0.78,0.87,1.0,
11,0.0,0.13,0.8,
44,0.0,0.14,0.93,
45,0.0,0.0,0.98,
46,0.0,0.33,0.81,
47,0.0,0.01,1.0,
92,0.0,0.0,1.0,
93,0.0,0.0,1.0,
94,0.0,0.0,0.17,
95,0.0,0.0,1.0,
80,0.0,0.0,0.89,
81,0.0,0.0,0.98,
82,0.0,0.0,0.99,
83,0.0,0.0,0.99,
88,0.0,0.01,0.23,
89,0.0,0.0,0.05,
90,0.0,0.0,0.72,
91,0.0,0.0,0.97,
60,0.0,0.0,0.99,
61,0.0,0.0,1.0,
62,0.0,0.0,0.98,
63,0.0,0.0,0.9,
76,0.0,0.0,1.0,
77,0.0,0.53,0.9,
78,0.0,0.07,0.49,
79,0.0,0.02,0.7,
16,0.0,0.22,0.97,
17,0.04,0.39,0.99,
18,0.0,0.0,1.0,
19,0.0,0.37,1.0,
40,0.0,0.0,1.0,
41,0.0,0.0,0.88,
42,0.0,0.0,1.0,
43,0.0,0.0,1.0,
100,0.0,0.01,0.92,
101,0.0,0.0,0.94,
102,0.0,0.0,1.0,
103,0.0,0.0,1.0,
68,0.0,0.16,0.33,
69,0.0,0.0,0.97,
70,0.0,0.0,1.0,
71,0.0,0.0,1.0,
116,0.0,0.0,0.99,
117,0.0,0.0,0.71,
118,0.0,0.0,1.0,
119,0.0,0.0,1.0,
52,0.0,0.0,0.98,
53,0.0,0.0,1.0,
54,0.0,0.0,0.4,
55,0.0,0.55,0.54,
48,0.0,0.0,0.95,
49,0.0,0.0,0.93,
50,0.0,0.0,0.85,
51,0.0,0.0,0.99,
72,0.0,0.0,0.96,
73,0.0,0.0,0.94,
74,0.0,0.0,1.0,
75,0.0,0.0,1.0,
64,0.0,0.0,0.99,
65,0.0,0.0,1.0,
66,0.0,0.71,0.93,
67,0.0,0.02,0.84,
108,0.0,0.0,1.0,
109,0.0,0.0,1.0,
110,0.0,0.0,0.91,
111,0.0,0.0,0.98,
112,0.0,0.0,0.81,
113,0.0,0.0,1.0,
114,0.0,0.0,0.94,
115,0.0,0.0,0.55,
4,0.16,0.98,0.99,
5,0.02,0.83,0.98,
6,0.05,0.01,0.99,
7,0.13,0.26,1.0,
0,0.68,0.47,0.83,
1,0.62,0.11,0.13,
2,0.04,0.59,0.91,
3,0.07,0.33,0.99,
56,0.0,0.03,0.71,
57,0.0,0.04,0.04,
58,0.0,0.0,0.03,
59,0.0,0.0,0.99,
36,0.0,0.04,0.98,
37,0.0,0.1,1.0,
38,0.0,0.0,1.0,
39,0.0,0.0,0.01,
28,0.0,0.24,1.0,
29,0.0,0.05,1.0,
30,0.0,0.07,1.0,
31,0.0,0.0,1.0,
96,0.0,0.0,1.0,
97,0.0,0.0,0.99,
98,0.0,0.0,1.0,
99,0.0,0.64,0.59,
20,0.13,0.06,1.0,
21,0.0,0.0,1.0,
22,0.0,0.42,0.85,
23,0.0,0.1,0.62,
24,0.0,0.01,0.8,
25,0.0,0.0,0.79,
26,0.0,0.02,0.97,
27,0.0,0.0,1.0,
12,0.0,0.73,0.24,
13,0.01,0.4,1.0,
14,0.0,0.33,0.32,
15,0.1,0.63,0.91,
104,0.0,0.0,0.95,
105,0.0,0.0,0.96,
106,0.0,0.0,1.0,
107,0.0,0.0,1.0,
