parameters,p_cit,p_TassocL,p_TassocGgvnL,p_GassocLgvnT,p_LindTgvnG,CIT_final_call,,p_L->A,p_L->B,"diff(B|A,B|A,L)",final_call
0.5_0.5_0.375,0.149106353764423,0.149106353764423,0.112019347449547,5.979054142129379e-11,0.0578622396424595, , ,0.0,0.12,0.73, 
0.5_0.5_0.5,0.154777287766816,0.154777287766816,0.0132097532218126,2.40171684034756e-14,0.004453620373724, , ,0.0,0.14,0.04, 
0.5_1_0.0,0.828735948292015,0.206979272215863,0.25820864700072,4.8059020517338895e-11,0.828735948292015, , ,0.0,0.28,0.39, 
0.5_1_0.125,0.99726683786019,0.636347539410694,0.0016670710690843,1.3034443376415e-13,0.99726683786019, , ,0.0,0.13,0.86, 
0.5_1_0.25,0.999202331387887,0.998139432330317,2.29630090904241e-06,8.12713987331946e-15,0.999202331387887, , ,0.0,0.21,0.8, 
0.5_1_0.375,0.812116213417719,0.352148697960996,4.62940981005307e-10,1.4272918583939902e-17,0.812116213417719, , ,0.0,0.02,0.78, 
0.5_1_0.5,0.0924074158071882,0.0924074158071882,2.26278478307171e-14,5.92075834290929e-19,0.018459426820721, , ,0.0,0.0,0.08, 
0.5_3_0.0,0.88838500399289,0.230295757192865,0.88838500399289,6.7391013768882305e-09,0.509135842265477, , ,0.0,0.39,0.19, 
0.5_3_0.125,0.0398106272237984,0.0398106272237984,2.2698394329732203e-09,1.3770641369753e-08,6.457468673613609e-12,causal, ,0.0,0.05,0.03, 
0.5_3_0.25,0.0007643511747827,0.0007643511747827,4.18261563855958e-19,4.3617540936436206e-09,3.00939545103138e-17,causal, ,0.0,0.01,0.02,causal
0.5_3_0.375,1.0432571122988e-05,1.0432571122988e-05,1.5716155765109401e-31,6.275370259555941e-09,2.10415165458849e-36,causal, ,0.0,0.0,0.0,causal
0.5_3_0.5,1.98034989082344e-06,1.98034989082344e-06,5.801098640905769e-42,4.04230135675193e-09,4.70790964196471e-37,causal, ,0.0,0.0,0.0,causal
0.5_5_0.0,0.763758062245651,0.695430530818207,0.763758062245651,3.0055409147803e-09,0.698683527116572, , ,0.0,0.63,0.72, 
0.5_5_0.125,0.0997921829536578,0.0997921829536578,1.60082261205896e-10,8.777844328650501e-10,3.00792687527025e-20, , ,0.0,0.04,0.07, 
0.5_5_0.25,0.0013638123678606,0.0013638123678606,9.72490137939602e-24,1.2183913044521702e-09,1.13668431872245e-24,causal, ,0.0,0.0,0.0,causal
0.5_5_0.375,5.58435490380427e-05,5.58435490380427e-05,1.35047616063313e-40,3.3585432213881502e-09,1.97917134109253e-37,causal, ,0.0,0.0,0.0,causal
0.5_5_0.5,1.77284627121142e-07,1.77284627121142e-07,1.1177016648251099e-57,9.08885949097474e-10,2.3773395115517303e-53,causal, ,0.0,0.0,0.0,causal
1_0.1_0.0,0.255587369946492,0.105387609586066,0.255587369946492,8.44018827035269e-14,0.130220759222752, , ,0.0,0.25,0.48, 
1_0.1_0.25,0.456259723112854,0.0514178413939033,0.456259723112854,3.41224480673895e-22,0.246924041065257, , ,0.0,0.2,0.44, 
1_0.1_0.5,0.438387421212707,0.438387421212707,0.340547931451698,2.4479886278920197e-36,0.179021387112102, , ,0.0,0.64,0.75, 
1_0.1_0.75,0.93540408890752,0.423375987162935,0.93540408890752,2.0325102889955198e-49,0.559509566967234, , ,0.0,0.76,0.89, 
1_0.1_1.0,0.863558860682676,0.494195196784047,0.863558860682676,7.553763997675659e-72,0.612224166627165, , ,0.0,0.74,0.87, 
1_0.5_0.0,0.972109068131406,0.181667460103304,0.972109068131406,1.29814445541302e-19,0.421110496089706, , ,0.0,0.41,0.92, 
1_0.5_0.25,0.187811140093919,0.0173366644601117,0.187811140093919,2.9506930882076798e-27,0.0455568532157697, , ,0.0,0.05,0.1, 
1_0.5_0.5,0.048054840056689,0.0429805710064527,0.048054840056689,1.2756873974667799e-40,0.0070969878347102,causal, ,0.0,0.11,0.06, 
1_0.5_0.75,0.0571097544053232,0.0057899579116887,0.0571097544053232,8.91252492944687e-55,0.0213983167902403, , ,0.0,0.01,0.09, 
1_0.5_1.0,0.0527625036761274,0.0047620561418825,0.0527625036761274,7.48001076063814e-73,0.0097321397956418, , ,0.0,0.01,0.48, 
1_1_0.0,0.821919865720404,0.412323769681999,0.279349044807216,1.72294924727447e-14,0.821919865720404, , ,0.0,0.36,0.22, 
1_1_0.25,0.0811291305421039,1.25733868553281e-05,0.0811291305421039,1.11905337046087e-24,0.068250691927245, , ,0.0,0.0,0.0,causal
1_1_0.5,0.0001557041440598,9.23447152604361e-12,0.0001327453856771,1.29204644001898e-36,0.0001557041440598,causal, ,0.0,0.0,0.0,causal
1_1_0.75,1.74441919784571e-05,5.1692557614901903e-14,1.1762885273431e-06,9.71203574161335e-53,1.74441919784571e-05,causal, ,0.0,0.0,0.0,causal
1_1_1.0,9.57036619347223e-08,1.0726717002958901e-15,9.57036619347223e-08,2.42244819818154e-62,1.75234472614475e-08,causal, ,0.0,0.0,0.0,causal
1_3_0.0,0.259643334436785,0.0345857954141924,0.259643334436785,1.50043446462394e-20,0.124917387382542, , ,0.0,0.1,0.32, 
1_3_0.25,1.52728697823963e-11,2.4412903911234697e-12,1.3277033222964498e-11,1.36225497796964e-22,1.52728697823963e-11,causal, ,0.0,0.0,0.0,causal
1_3_0.5,1.47892825785538e-20,1.47892825785538e-20,2.60670981454802e-28,4.2133197530320304e-23,1.60648231185424e-22,causal, ,0.0,0.0,0.0,causal
1_3_0.75,1.69789784314234e-21,3.74026395950698e-32,3.97821019927037e-41,8.03407631183485e-29,1.69789784314234e-21,causal, ,0.0,0.0,0.0,causal
1_3_1.0,2.9263509961622797e-34,2.1297695116105097e-42,3.57835484135983e-49,2.9263509961622797e-34,3.40318590194257e-37,causal, ,0.0,0.0,0.0,causal
1_5_0.0,0.657837236431726,0.188237211260819,0.640769836370027,2.77646033198003e-20,0.657837236431726, , ,0.0,0.01,0.97, 
1_5_0.25,1.84539547233061e-08,1.84539547233061e-08,4.94421646938398e-12,2.28242337594391e-23,4.57771980661962e-13,causal, ,0.0,0.0,0.0,causal
1_5_0.5,6.26130675241755e-18,1.88770354201866e-26,5.127986284281269e-30,1.4391872111566001e-25,6.26130675241755e-18,causal, ,0.0,0.0,0.0,causal
1_5_0.75,3.1451702716515698e-28,1.2342532735705e-39,1.39620021210109e-48,3.1451702716515698e-28,8.58786615347938e-48,causal, ,0.0,0.0,0.0,causal
1_5_1.0,1.16047707696677e-33,6.60514233709136e-53,6.213020553510049e-62,1.16047707696677e-33,5.8704014503874e-55,causal, ,0.0,0.0,0.0,causal
3_0.1_0.0,0.486337896561871,0.3883559966384,0.486337896561871,0.0047652272301605,0.258627719833061, , ,0.0,0.0,0.37, 
3_0.1_0.75,0.48438532666233,0.437647912565806,0.48438532666233,4.25459640844424e-13,0.306804168351419, , ,0.0,0.71,0.33, 
3_0.1_1.5,0.676383866829416,0.445590964863776,0.497906983363478,5.9565968100933e-56,0.676383866829416, , ,0.0,0.71,0.16, 
3_0.1_2.25,0.683896043243462,0.442108165818384,0.514967638139072,7.695289832382921e-203,0.683896043243462, , ,0.0,0.67,0.57, 
3_0.1_3.0,0.638600757633389,0.390201285058569,0.638600757633389,0.0,0.568563531556426, , ,0.0,0.65,0.14, 
3_0.5_0.0,0.720049261610325,0.247366211115117,0.517469898626721,0.0038227939808583,0.720049261610325, , ,0.0,0.0,0.48, 
3_0.5_0.75,0.761646724132027,0.425367014725034,0.492856018153993,1.68728964072767e-15,0.761646724132027, , ,0.0,0.63,0.72, 
3_0.5_1.5,0.610088935235306,0.0171197204479251,0.552855307983087,1.21739635063914e-78,0.610088935235306, , ,0.0,0.05,0.64, 
3_0.5_2.25,0.845848029295448,5.15830770005853e-07,0.70030911901413,5.57597661329939e-221,0.845848029295448, , ,0.0,0.0,0.46, 
3_0.5_3.0,0.831609294094165,1.41004680028236e-10,0.692615384550247,0.0,0.831609294094165, , ,0.0,0.0,0.3, 
3_1_0.0,0.531533238291043,0.23496463137721,0.531533238291043,0.0068645081281106,0.333694921259949, , ,0.0,0.0,0.79, 
3_1_0.75,0.532642502128411,0.0578810510521172,0.532642502128411,6.28489761790971e-10,0.317964619336698, , ,0.0,0.0,0.85, 
3_1_1.5,0.507541976683155,1.2434479550209001e-10,0.507541976683155,3.53377644780118e-93,0.224797889150423, , ,0.0,0.0,0.56, 
3_1_2.25,0.637096541410795,1.71156149963292e-16,0.637096541410795,2.2793425057652e-199,0.344844157448665, , ,0.0,0.0,0.34, 
3_1_3.0,0.516898749082262,1.2868839140866099e-28,0.516898749082262,8.612617e-318,0.20563511558571, , ,0.0,0.0,0.61, 
3_3_0.0,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.14,0.81,0.4, 
3_3_0.75,0.700821821858764,3.28665686965203e-09,0.700821821858764,6.224694825244389e-11,0.328132384035074, , ,0.0,0.0,0.2, 
3_3_1.5,0.630016934151752,3.44838147128859e-55,0.630016934151752,2.3517133778251902e-58,0.252522715270814, , ,0.0,0.0,0.32, 
3_3_2.25,0.752628995376024,4.15023538497384e-109,0.752628995376024,3.12497732814122e-130,0.377305359003945, , ,0.0,0.0,0.88, 
3_3_3.0,0.883761420085445,4.34554680430995e-174,0.883761420085445,2.8969225415319e-204,0.389486822876432, , ,0.0,0.0,0.38, 
3_5_0.0,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.02,0.0,0.66, 
3_5_0.75,0.781549168568324,9.51713405405727e-19,0.299304118309521,3.69230769002799e-11,0.781549168568324, , ,0.0,0.0,0.22, 
3_5_1.5,0.813764752304321,1.99813687180496e-88,0.300451301930966,1.2924870347501499e-42,0.813764752304321, , ,0.0,0.0,0.45, 
3_5_2.25,0.739374360622188,4.6827138711939797e-184,0.42763603490212,1.9411607643719e-74,0.739374360622188, , ,0.0,0.0,0.2, 
3_5_3.0,0.789044481114296,7.09733495897369e-297,0.3415133607136,4.82754561216559e-130,0.789044481114296, , ,0.0,0.0,0.26, 
5_0.1_0.0,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.83,0.82,0.97, 
5_0.1_1.25,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.84,0.79,0.1, 
5_0.1_2.5,0.92030565646367,0.92030565646367,0.43215388997923,1.2776064129254201e-19,0.748322568370128, , ,0.0,0.23,0.3, 
5_0.1_3.75,0.503423979895586,0.503423979895586,0.409404140515557,9.174304166310689e-229,0.332246039575114, , ,0.0,0.56,0.97, 
5_0.1_5.0,0.776370467338699,0.776370467338699,0.575146275968144,0.0,0.308088425611135, , ,0.0,0.93,0.99, 
5_0.5_0.0,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.06,0.12,0.18, 
5_0.5_1.25,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.06,0.13,0.19, 
5_0.5_2.5,0.87226916703324,0.588799276523961,0.269338484325228,3.86146602114913e-34,0.87226916703324, , ,0.0,0.49,0.38, 
5_0.5_3.75,0.265054047460701,9.99799867209297e-05,0.265054047460701,7.72781899817178e-248,0.0610107873955817, , ,0.0,0.0,0.46, 
5_0.5_5.0,0.27300615815831,3.3123593954996504e-09,0.27300615815831,0.0,0.0126085587013711, , ,0.0,0.0,0.73, 
5_1_0.0,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.08,0.24,0.5, 
5_1_1.25,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.09,0.23,0.04, 
5_1_2.5,0.857167926394436,0.162582731293853,0.192489062610142,5.17588519079479e-23,0.857167926394436, , ,0.0,0.56,0.94, 
5_1_3.75,0.844045848152012,2.2128189665007398e-11,0.220787126286847,6.14465112640497e-239,0.844045848152012, , ,0.0,0.0,0.93, 
5_1_5.0,0.827384254239313,2.38173040153289e-31,0.310834903494477,0.0,0.827384254239313, , ,0.0,0.0,0.45, 
5_3_0.0,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.44,0.51,0.39, 
5_3_1.25,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.42,0.41,0.11, 
5_3_2.5,0.699868420615735,4.70307861277395e-05,0.699868420615735,2.03507252371061e-21,0.369523707202685, , ,0.0,0.0,0.4, 
5_3_3.75,0.639777572812295,5.65996502589022e-67,0.639777572812295,2.2130794325128597e-176,0.271068125521232, , ,0.0,0.0,0.9, 
5_3_5.0,0.68165715565836,1.6582320540185e-178,0.68165715565836,0.0,0.299534965647228, , ,0.0,0.0,0.86, 
5_5_0.0,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.13,0.01,0.59, 
5_5_1.25,-1.0,-1.0,-1.0,-1.0,-1.0,, ,0.11,0.0,0.26, 
5_5_2.5,0.701904632548919,3.4206438453411903e-19,0.475362667260673,2.8116369553715597e-36,0.701904632548919, , ,0.0,0.0,0.35, 
5_5_3.75,0.787476436983361,1.5268852596893901e-151,0.475151087135334,1.04725379045102e-142,0.787476436983361, , ,0.0,0.0,0.36, 
5_5_5.0,0.742681658769423,1.55441030496309e-305,0.592003523423442,6.95455573565385e-243,0.742681658769423, , ,0.0,0.0,0.65, 
