560,0.01,0.66,0.4
561,0.0,0.97,0.13
562,0.0,0.43,0.79
563,0.01,0.0,0.05
564,0.0,0.79,0.47
565,0.0,0.19,0.49
566,0.0,0.0,1.0
567,0.0,0.12,0.12
568,0.0,0.62,0.27
569,0.0,0.62,0.41
570,0.0,0.92,1.0
571,0.0,0.39,0.97
572,0.0,0.74,0.2
573,0.0,0.05,0.52
574,0.0,0.04,0.36
575,0.0,0.56,0.1
576,0.0,0.14,0.43
577,0.0,0.0,0.36
578,0.0,0.07,0.64
579,0.0,0.76,0.96
580,0.0,0.14,0.29
581,0.0,0.03,0.06
582,0.0,0.59,0.67
583,0.0,0.94,0.77
584,0.0,0.0,0.52
585,0.0,0.0,1.0
586,0.03,0.87,0.72
587,0.0,0.56,0.92
588,0.0,0.23,0.16
589,0.0,0.45,0.96
590,0.0,0.99,0.78
591,0.01,0.43,0.23
592,0.0,0.85,1.0
593,0.0,0.95,0.92
594,0.0,0.04,0.59
595,0.05,0.87,0.33
596,0.0,0.22,0.99
597,0.0,0.64,0.22
598,0.0,0.53,0.26
599,0.0,0.56,0.3
0,0.0,0.87,0.94
1,0.0,0.98,0.9
2,0.03,0.01,0.7
3,0.0,0.59,0.45
4,0.0,0.74,0.58
5,0.0,0.83,0.56
6,0.0,0.03,0.98
7,0.01,0.17,0.89
8,0.0,0.18,0.47
9,0.0,0.39,0.52
10,0.0,0.46,0.81
11,0.0,0.74,0.38
12,0.0,0.26,0.45
13,0.0,0.75,0.06
14,0.0,0.82,0.4
15,0.0,0.73,0.88
16,0.0,0.64,0.24
17,0.0,0.08,0.03
18,0.0,0.16,0.38
19,0.0,0.81,0.68
20,0.0,0.45,0.6
21,0.0,0.22,0.31
22,0.0,0.6,0.45
23,0.0,0.12,0.51
24,0.0,0.01,0.57
25,0.0,0.44,0.42
26,0.0,0.06,0.28
27,0.01,0.64,0.99
28,0.0,0.96,0.93
29,0.0,0.44,1.0
30,0.0,0.54,0.46
31,0.0,0.3,0.33
32,0.0,0.73,0.21
33,0.0,0.29,1.0
34,0.0,0.29,0.98
35,0.0,0.36,0.51
36,0.0,0.92,0.74
37,0.0,0.55,0.0
38,0.0,0.65,0.32
39,0.0,0.19,0.01
840,0.0,0.03,0.36
841,0.0,0.49,0.88
842,0.0,0.58,0.54
843,0.0,0.58,0.57
844,0.0,0.65,0.9
845,0.0,0.11,0.97
846,0.0,0.04,0.71
847,0.0,0.06,0.86
848,0.0,0.0,0.04
849,0.0,0.1,0.78
850,0.0,0.04,0.93
851,0.0,0.34,0.41
852,0.03,0.16,0.78
853,0.0,0.61,0.31
854,0.0,0.42,1.0
855,0.01,0.15,0.93
856,0.0,0.75,1.0
857,0.0,0.83,0.5
858,0.0,0.79,0.99
859,0.0,0.9,0.85
860,0.0,0.02,0.81
861,0.0,0.0,0.66
862,0.0,0.97,0.41
863,0.0,0.08,0.98
864,0.0,0.61,0.0
865,0.0,0.06,0.64
866,0.0,0.67,0.59
867,0.01,0.1,0.22
868,0.0,0.88,0.0
869,0.0,0.0,0.82
870,0.0,0.0,0.32
871,0.0,0.75,0.57
872,0.01,0.53,0.93
873,0.0,0.06,1.0
874,0.0,0.93,0.76
875,0.0,0.51,0.67
876,0.0,0.15,0.99
877,0.0,0.87,0.64
878,0.0,0.02,0.13
879,0.01,0.0,0.23
880,0.0,0.76,0.37
881,0.0,0.45,0.18
882,0.0,0.31,0.06
883,0.0,0.63,0.41
884,0.0,0.0,0.07
885,0.0,0.23,1.0
886,0.0,0.15,0.83
887,0.0,0.26,0.98
888,0.0,0.86,0.16
889,0.0,0.46,0.83
890,0.0,0.59,0.3
891,0.0,0.0,0.1
892,0.0,0.11,0.36
893,0.0,0.28,0.97
894,0.0,0.82,0.82
895,0.0,0.07,0.89
896,0.0,0.12,1.0
897,0.0,0.15,0.25
898,0.0,0.81,0.69
899,0.0,0.18,0.39
900,0.0,0.01,0.93
901,0.0,0.0,0.94
902,0.0,0.13,0.36
903,0.0,0.21,0.91
904,0.0,0.38,0.51
905,0.0,0.95,0.03
906,0.0,0.02,0.92
907,0.0,0.7,0.79
908,0.0,0.31,0.83
909,0.0,0.04,0.64
910,0.0,0.45,1.0
911,0.0,0.67,0.79
912,0.0,0.78,0.1
913,0.0,0.1,0.9
914,0.0,0.86,1.0
915,0.0,0.89,0.4
916,0.0,0.76,0.97
917,0.0,0.44,0.82
918,0.0,0.57,0.54
919,0.0,0.75,0.1
200,0.0,0.23,0.75
201,0.0,0.0,0.38
202,0.0,0.66,0.77
203,0.01,0.81,0.98
204,0.0,0.18,0.84
205,0.0,0.57,0.89
206,0.0,0.07,0.79
207,0.0,0.08,0.23
208,0.0,0.27,0.46
209,0.02,0.27,0.71
210,0.0,0.22,0.5
211,0.0,0.0,0.14
212,0.0,0.58,0.96
213,0.0,0.49,0.73
214,0.0,0.91,0.66
215,0.0,0.02,0.79
216,0.0,0.45,1.0
217,0.0,0.33,0.52
218,0.0,0.48,0.52
219,0.0,0.97,0.36
220,0.0,0.23,0.85
221,0.0,0.02,0.68
222,0.0,0.62,1.0
223,0.0,0.0,0.11
224,0.0,0.0,0.91
225,0.0,0.01,0.47
226,0.0,0.24,0.02
227,0.0,0.5,0.99
228,0.0,0.97,0.51
229,0.0,0.06,0.32
230,0.03,0.29,0.53
231,0.0,0.46,0.98
232,0.0,0.39,0.92
233,0.0,0.44,0.17
234,0.0,0.36,0.71
235,0.0,0.24,0.48
236,0.0,0.41,0.52
237,0.0,0.36,0.63
238,0.0,0.03,0.73
239,0.0,0.93,1.0
120,0.0,0.71,0.19
121,0.0,0.87,0.75
122,0.0,0.45,0.25
123,0.0,0.13,0.62
124,0.0,0.06,0.91
125,0.0,0.2,0.81
126,0.0,0.0,0.63
127,0.0,0.08,0.71
128,0.0,0.58,0.94
129,0.0,0.07,0.35
130,0.0,0.01,1.0
131,0.0,0.08,0.61
