p_val
0.0514066591858864
0
2.17443903238745e-05
1.54752638081845e-06
0.00355073087848723
2.09090353564534e-06
0.0948867201805115
0
0.499876886606216
0.214114382863045
7.92195976373478e-07
0
0.0427360534667969
0.0567086152732372
2.46075069298968e-05
0
1.59281808009837e-05
3.2546909096709e-06
0.168772295117378
1.56750993483001e-05
0.00135926669463515
1.10938008219819e-05
0.133047878742218
0.128200486302376
0.779401302337646
0.304623007774353
0.210843503475189
0.10517381131649
0.0202029887586832
2.67079440163798e-06
0
0.172229707241058
0.0578975230455399
0.057768277823925
0.959741473197937
0.173164516687393
0.929008007049561
0.638323307037354
0.512935221195221
0.455180764198303
5.28549135196954e-05
0
0
0.0307176858186722
0.499868333339691
0.49978506565094
0.968523621559143
0.535675406455994
0.99828565120697
0.932572841644287
0
0
0.118134170770645
0.126635998487473
0.58648955821991
0.749487102031708
0.499982237815857
0.5167236328125
0.829278767108917
0.803170502185822
0
0
7.2022812673822e-05
0
0.999370455741882
0.916302084922791
0.499938070774078
0.569156229496002
0.499932646751404
0.499947875738144
0
0
0.0967888310551643
0.0107658924534917
0.499850213527679
0.403016030788422
0.999713182449341
0.998975157737732
0.999789118766785
0.917266070842743
3.49764536622388e-06
0.00446115434169769
0.511135637760162
0.0298856999725103
0.000221170688746497
7.59752154522175e-08
0.999698996543884
0.64752334356308
0.999783754348755
0.998997807502747
0
0.0308058634400368
0.393581807613373
0
0.475330650806427
0.164094984531403
0.499912649393082
0.0866682007908821
0.999778628349304
0.967255771160126
