1068
489
487
1194
521
573
1050
1076
1477
46
1060
1059
1698
305
1654
849
205
978
762
1048
1080
619
315
1485
1259
980
1407
111
939
1709
1559
1286
767
1434
452
153
879
1290
527
239
1287
183
234
1225
944
512
1533
326
466
735
987
1309
716
815
1401
122
904
427
354
702
433
671
1668
553
926
946
1422
144
1586
511
534
773
1449
303
1530
1352
1374
779
585
706
304
1210
202
1122
61
501
587
1498
966
918
651
630
1057
1523
1277
1428
856
436
577
1558
1297
772
859
898
1095
1678
824
1300
254
1704
1003
1007
1005
240
982
970
1324
101
1358
1389
1549
538
1397
1233
1123
479
826
1424
914
1460
604
1468
159
1418
426
797
682
949
864
1466
1270
1010
1433
424
531
358
1479
429
1502
499
