671
1127
1071
1193
932
780
811
184
304
903
764
1027
433
76
813
185
502
1136
309
351
453
323
807
976
1116
933
91
708
681
1138
636
106
751
497
513
855
410
902
496
689
415
884
1141
615
928
1050
1215
90
532
992
1057
478
156
119
448
628
608
140
916
838
679
1021
1117
969
58
344
956
342
257
401
585
991
528
70
153
297
1187
350
926
712
180
209
1029
1063
523
684
1034
630
622
288
655
717
1106
1119
261
277
1017
510
273
467
826
620
721
1081
318
93
289
985
249
696
193
52
562
642
1164
809
810
711
279
804
269
100
1
264
635
1103
1165
77
495
210
266
218
450
613
1041
625
43
476
22
994
112
538
325
165
246
302
473
148
894
174
691
791
480
268
686
739
397
1114
87
723
646
909
418
241
505
1051
959
198
319
508
840
12
944
37
812
600
200
367
1042
205
349
888
278
489
719
