p_final,p_LassocB,p_LassocA|B,p_AassocB|L,p_LindB|A,OS Test 4,child_seed,parent_seed
0.9661354581673307,0.00199203187250996,0.00199203187250996,0.00796812749003984,0.9661354581673307,0.3342700153700845,2677039487906457932,318903125201249218621196033930884586324
0.07569721115537849,0.035856573705179286,0.00199203187250996,0.00199203187250996,0.07569721115537849,0.25750279078761706,7276197571468976173,same
0.037848605577689244,0.037848605577689244,0.00199203187250996,0.00199203187250996,0.029880478087649404,0.25750279078761706,58251261355842217,same
0.21912350597609562,0.00398406374501992,0.00199203187250996,0.21912350597609562,0.03386454183266932,0.25750279078761706,5016531969015180727,same
0.8207171314741036,0.00199203187250996,0.00199203187250996,0.10756972111553785,0.8207171314741036,0.25750279078761706,2051724121764720035,same
0.12151394422310757,0.01593625498007968,0.00199203187250996,0.12151394422310757,0.013944223107569721,0.25750279078761706,1686986225040823322,same
0.39641434262948205,0.35258964143426297,0.00199203187250996,0.39641434262948205,0.13545816733067728,0.25750279078761706,4503628989318233766,same
0.00398406374501992,0.00199203187250996,0.00199203187250996,0.00398406374501992,0.00199203187250996,0.25750279078761706,1812673860769699279,same
0.08565737051792828,0.00199203187250996,0.00199203187250996,0.08565737051792828,0.035856573705179286,0.25750279078761706,3297515216705694674,same
0.16733067729083664,0.16733067729083664,0.00199203187250996,0.00796812749003984,0.08167330677290836,0.25750279078761706,6876242899073133771,same
0.8585657370517928,0.013944223107569721,0.00199203187250996,0.8585657370517928,0.27689243027888444,0.25750279078761706,1323041393227644525,same
0.17131474103585656,0.00199203187250996,0.00199203187250996,0.17131474103585656,0.00398406374501992,0.25750279078761706,4025168008681053031,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.25750279078761706,7471478789623643243,same
0.9860557768924303,0.00199203187250996,0.00199203187250996,0.09362549800796813,0.9860557768924303,0.25750279078761706,3607813205970072069,same
0.08764940239043825,0.08167330677290836,0.00199203187250996,0.08764940239043825,0.00796812749003984,0.25750279078761706,9140563335244423142,same
0.9661354581673307,0.00199203187250996,0.00199203187250996,0.099601593625498,0.9661354581673307,0.25750279078761706,6798486265890915313,same
0.99800796812749,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.99800796812749,0.25750279078761706,5028330476343506539,same
0.99800796812749,0.08167330677290836,0.00199203187250996,0.06573705179282868,0.99800796812749,0.25750279078761706,3165916668436257051,same
0.15139442231075698,0.00199203187250996,0.00199203187250996,0.07768924302788845,0.15139442231075698,0.25750279078761706,4639428694534104350,same
0.08764940239043825,0.00398406374501992,0.00199203187250996,0.08764940239043825,0.037848605577689244,0.25750279078761706,8795685278290806352,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.25750279078761706,4130589598517944130,same
0.852589641434263,0.17330677290836655,0.00199203187250996,0.852589641434263,0.1593625498007968,0.25750279078761706,7126241990026214770,same
0.9960159362549801,0.04780876494023904,0.00199203187250996,0.053784860557768925,0.9960159362549801,0.25750279078761706,4369055685747340077,same
0.04183266932270916,0.03386454183266932,0.00199203187250996,0.00199203187250996,0.04183266932270916,0.25750279078761706,4290753136459248470,same
0.5557768924302788,0.01195219123505976,0.00199203187250996,0.00199203187250996,0.5557768924302788,0.25750279078761706,2584092356570706673,same
0.12151394422310757,0.00796812749003984,0.00199203187250996,0.00199203187250996,0.12151394422310757,0.25750279078761706,1102011113413024483,same
0.852589641434263,0.448207171314741,0.00199203187250996,0.00199203187250996,0.852589641434263,0.25750279078761706,7749872187964493779,same
0.9880478087649402,0.025896414342629483,0.00199203187250996,0.04183266932270916,0.9880478087649402,0.25750279078761706,73911469654886686,same
0.04183266932270916,0.04183266932270916,0.00199203187250996,0.03187250996015936,0.01195219123505976,0.25750279078761706,7198374460530275119,same
0.1593625498007968,0.05776892430278884,0.00199203187250996,0.00199203187250996,0.1593625498007968,0.25750279078761706,6063393410916152783,same
0.09163346613545817,0.09163346613545817,0.00199203187250996,0.08366533864541832,0.00796812749003984,0.25750279078761706,6908091063701639273,same
0.7729083665338645,0.14143426294820718,0.00199203187250996,0.3844621513944223,0.7729083665338645,0.25750279078761706,1202980773574679052,same
0.99800796812749,0.05776892430278884,0.00199203187250996,0.00199203187250996,0.99800796812749,0.25750279078761706,8452326375407125155,same
0.20119521912350596,0.00199203187250996,0.00199203187250996,0.017928286852589643,0.20119521912350596,0.25750279078761706,8318487180656976240,same
0.0796812749003984,0.0796812749003984,0.00199203187250996,0.00199203187250996,0.029880478087649404,0.25750279078761706,5027874448684385041,same
0.8565737051792829,0.0099601593625498,0.00199203187250996,0.8565737051792829,0.08167330677290836,0.25750279078761706,4856544329854095058,same
0.9402390438247012,0.017928286852589643,0.00199203187250996,0.07768924302788845,0.9402390438247012,0.25750279078761706,8686383471364798234,same
0.00398406374501992,0.00398406374501992,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.25750279078761706,1307262489364951673,same
0.99800796812749,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.99800796812749,0.25750279078761706,8742019619342055391,same
0.08764940239043825,0.00199203187250996,0.00199203187250996,0.08764940239043825,0.025896414342629483,0.25750279078761706,7110547969800123997,same
0.8247011952191236,0.035856573705179286,0.00199203187250996,0.26095617529880477,0.8247011952191236,0.25750279078761706,1255076702258882019,same
0.6533864541832669,0.00398406374501992,0.00199203187250996,0.09561752988047809,0.6533864541832669,0.25750279078761706,7535382726837115321,same
