p_final,p_LassocB,p_LassocA|B,p_AassocB|L,p_LindB|A,OS Test 4,child_seed,parent_seed
0.6972111553784861,0.350597609561753,0.6972111553784861,0.00199203187250996,0.07171314741035857,0.48642461387158903,5895658966613778284,10143820994889747124404436960594024674
0.7908366533864541,0.7908366533864541,0.00796812749003984,0.00199203187250996,0.2350597609561753,0.44685132859396726,2893698526879254940,same
0.5119521912350598,0.5119521912350598,0.39243027888446214,0.00199203187250996,0.28884462151394424,0.4766080640974908,8864696109504543892,same
0.6135458167330677,0.34462151394422313,0.0099601593625498,0.00199203187250996,0.6135458167330677,0.4410807517381141,1560170380189058042,same
0.6892430278884463,0.199203187250996,0.6892430278884463,0.00199203187250996,0.31274900398406374,0.483996327310118,2538535194321220741,same
0.8306772908366534,0.3904382470119522,0.4820717131474104,0.00199203187250996,0.8306772908366534,0.461638220767771,3786598892098262445,same
0.6872509960159362,0.6872509960159362,0.2649402390438247,0.00199203187250996,0.17330677290836655,0.4589144182933293,1732598093492693442,same
0.1254980079681275,0.04183266932270916,0.11553784860557768,0.00796812749003984,0.1254980079681275,0.4623902084256715,6511420536250396241,same
0.8804780876494024,0.6952191235059761,0.1254980079681275,0.00199203187250996,0.8804780876494024,0.46234054148677084,2948223684149571313,same
0.7410358565737052,0.08167330677290836,0.025896414342629483,0.02390438247011952,0.7410358565737052,0.45031507810720334,4640115926207911014,same
0.9023904382470119,0.6533864541832669,0.00199203187250996,0.00199203187250996,0.9023904382470119,0.35815269635254754,7440161288192504064,same
0.9880478087649402,0.8904382470119522,0.00199203187250996,0.00199203187250996,0.9880478087649402,0.40552147198505945,5704607494890229825,same
0.5239043824701195,0.40039840637450197,0.00199203187250996,0.00199203187250996,0.5239043824701195,0.41260275991596485,4359131193817981066,same
0.9043824701195219,0.5756972111553785,0.00199203187250996,0.00199203187250996,0.9043824701195219,0.39559679176524687,7934117210730954064,same
0.9422310756972112,0.5059760956175299,0.00199203187250996,0.00199203187250996,0.9422310756972112,0.3820781744882739,4311062858148331474,same
0.17330677290836655,0.17330677290836655,0.00199203187250996,0.00199203187250996,0.05179282868525897,0.39087738339815664,1231482677836413045,same
0.898406374501992,0.898406374501992,0.00199203187250996,0.00199203187250996,0.061752988047808766,0.3865520474717355,2686464005915766422,same
0.47808764940239046,0.00597609561752988,0.00199203187250996,0.00199203187250996,0.47808764940239046,0.4113304079186331,716837850148130477,same
0.6334661354581673,0.6334661354581673,0.00199203187250996,0.00199203187250996,0.5338645418326693,0.42785152644089264,7020982307816901573,same
0.22310756972111553,0.22310756972111553,0.00199203187250996,0.04183266932270916,0.07370517928286853,0.4206376691243125,6071984566718055658,same
0.8266932270916335,0.8266932270916335,0.00199203187250996,0.00199203187250996,0.2290836653386454,0.32012711219697787,6720633058216333091,same
0.647410358565737,0.5936254980079682,0.00199203187250996,0.00199203187250996,0.647410358565737,0.31674260331061305,5708880966745226678,same
0.896414342629482,0.00398406374501992,0.00199203187250996,0.00199203187250996,0.896414342629482,0.33075146797982435,5001659412064683704,same
0.952191235059761,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.952191235059761,0.28998989217632665,5456888103923408308,same
0.7848605577689243,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.7848605577689243,0.33158343906385024,1596930572304608578,same
0.7191235059760956,0.0398406374501992,0.00199203187250996,0.00199203187250996,0.7191235059760956,0.31299133797748446,2622011505662907991,same
0.035856573705179286,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.035856573705179286,0.28971857042631916,7061677028308174345,same
0.4342629482071713,0.4342629482071713,0.00199203187250996,0.00199203187250996,0.32270916334661354,0.33053138845543706,4574486053558229918,same
0.6613545816733067,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.6613545816733067,0.27037278485304966,5580351384131210242,same
0.24302788844621515,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.24302788844621515,0.33898605060896125,1714354031920133642,same
0.9721115537848606,0.24302788844621515,0.00199203187250996,0.00199203187250996,0.9721115537848606,0.2232556012864272,1911216105886705940,same
0.8366533864541833,0.3884462151394422,0.00199203187250996,0.00199203187250996,0.8366533864541833,0.24160513830265568,8883816907261588663,same
0.6175298804780877,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.6175298804780877,0.23223655091521447,7039420686080831079,same
