p_final,p_LassocB,p_LassocA|B,p_AassocB|L,p_LindB|A,OS Test 4,child_seed,parent_seed
0.7470119521912351,0.350597609561753,0.7470119521912351,0.6553784860557769,0.1752988047808765,0.48642461387158903,9095209983264229701,181782865944809060972920718903174306722
0.7788844621513944,0.7788844621513944,0.00199203187250996,0.5637450199203188,0.1553784860557769,0.44685132859396726,2734848381020821096,same
0.5199203187250996,0.5199203187250996,0.3645418326693227,0.00199203187250996,0.00398406374501992,0.4766080640974908,6223847277480489175,same
0.649402390438247,0.3207171314741036,0.00597609561752988,0.00199203187250996,0.649402390438247,0.4410807517381141,584535966319863470,same
0.6872509960159362,0.1892430278884462,0.6872509960159362,0.00199203187250996,0.00199203187250996,0.483996327310118,3146571074341369198,same
0.5916334661354582,0.38247011952191234,0.4641434262948207,0.00199203187250996,0.5916334661354582,0.461638220767771,8981402681036598931,same
0.7051792828685259,0.7051792828685259,0.3665338645418327,0.00199203187250996,0.5677290836653387,0.4589144182933293,511811728381048539,same
0.7908366533864541,0.06374501992031872,0.09362549800796813,0.00199203187250996,0.7908366533864541,0.4623902084256715,6578354996097347468,same
0.7231075697211156,0.7231075697211156,0.0398406374501992,0.00199203187250996,0.055776892430278883,0.46234054148677084,2119988696015614093,same
0.20916334661354583,0.08366533864541832,0.027888446215139442,0.00199203187250996,0.20916334661354583,0.45031507810720334,6946483811525323503,same
0.9302788844621513,0.6414342629482072,0.00199203187250996,0.03386454183266932,0.9302788844621513,0.35815269635254754,3115918107624529972,same
0.8745019920318725,0.848605577689243,0.00199203187250996,0.16733067729083664,0.8745019920318725,0.40552147198505945,4192318355371796797,same
0.4163346613545817,0.4163346613545817,0.00199203187250996,0.00199203187250996,0.00796812749003984,0.41260275991596485,5544634087715471477,same
0.6613545816733067,0.6294820717131474,0.00199203187250996,0.00199203187250996,0.6613545816733067,0.39559679176524687,7510299145522345092,same
0.5059760956175299,0.5059760956175299,0.00199203187250996,0.00199203187250996,0.18326693227091634,0.3820781744882739,5050298824281294778,same
0.1892430278884462,0.1892430278884462,0.00199203187250996,0.00199203187250996,0.01195219123505976,0.39087738339815664,9126587583850263829,same
0.8944223107569721,0.8944223107569721,0.00199203187250996,0.00199203187250996,0.2649402390438247,0.3865520474717355,358812968757280106,same
0.7589641434262948,0.00398406374501992,0.00199203187250996,0.00199203187250996,0.7589641434262948,0.4113304079186331,4601028069007678789,same
0.6533864541832669,0.6533864541832669,0.00199203187250996,0.00199203187250996,0.05776892430278884,0.42785152644089264,2115417504035597628,same
0.21912350597609562,0.21912350597609562,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.4206376691243125,5393030310519664675,same
0.8247011952191236,0.8247011952191236,0.00199203187250996,0.4123505976095618,0.5756972111553785,0.32012711219697787,4269278042084287599,same
0.6593625498007968,0.5836653386454184,0.00199203187250996,0.3605577689243028,0.6593625498007968,0.31674260331061305,1482867472922939176,same
0.00398406374501992,0.00398406374501992,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.33075146797982435,5165503035995335023,same
0.00597609561752988,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00597609561752988,0.28998989217632665,7995174695186476832,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.33158343906385024,1012673284654711519,same
0.027888446215139442,0.027888446215139442,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.31299133797748446,7840708818374442657,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.28971857042631916,6895355947629785734,same
0.8007968127490039,0.4860557768924303,0.00199203187250996,0.00199203187250996,0.8007968127490039,0.33053138845543706,2316157605407656429,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.27037278485304966,2514693435829613604,same
0.00398406374501992,0.00398406374501992,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.33898605060896125,7339080367191412549,same
0.5956175298804781,0.24701195219123506,0.00199203187250996,0.19322709163346613,0.5956175298804781,0.2232556012864272,6445261648900245391,same
0.7470119521912351,0.4123505976095618,0.00199203187250996,0.07171314741035857,0.7470119521912351,0.24160513830265568,6937171420331820978,same
0.07370517928286853,0.00398406374501992,0.00199203187250996,0.00199203187250996,0.07370517928286853,0.23223655091521447,3384404163276952969,same
0.41434262948207173,0.10956175298804781,0.00199203187250996,0.00199203187250996,0.41434262948207173,0.23474316137958254,1965751069335599737,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.24576956063052757,6848670657793469231,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.22838238757670692,2015559056413037706,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.21527795026229796,4915494826757317904,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.21797214778004712,1779095452174347755,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.21658337271408448,4674627918566551654,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.22437127382152658,8242546909094031154,same
0.8346613545816733,0.22709163346613545,0.00199203187250996,0.21912350597609562,0.8346613545816733,0.16688337641239334,7417628740758092274,same
0.6812749003984063,0.6812749003984063,0.00199203187250996,0.01593625498007968,0.5836653386454184,0.16034879192609783,8312467956787596118,same
0.9900398406374502,0.01593625498007968,0.00199203187250996,0.00199203187250996,0.9900398406374502,0.13461447996795153,2416569208521737694,same
0.5537848605577689,0.0199203187250996,0.00199203187250996,0.00199203187250996,0.5537848605577689,0.1524959579231097,8523582591363089543,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.17988572976473108,3548467946612682039,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.14279499410966742,5113545297364734657,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.15765320587416437,2480620651687780522,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.1591778394151203,8937214877905593078,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.17373461044414365,8056908137376813072,same
0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.14594969489960102,48463766969059319,same
0.5737051792828686,0.2788844621513944,0.00199203187250996,0.48406374501992033,0.5737051792828686,0.1154432880872944,1723718398246105783,same
0.6932270916334662,0.01593625498007968,0.00199203187250996,0.18326693227091634,0.6932270916334662,0.09014849055321432,6091782036651776758,same
0.99800796812749,0.8127490039840638,0.00199203187250996,0.00199203187250996,0.99800796812749,0.10096271320859791,6945889594893037699,same
0.9940239043824701,0.6872509960159362,0.00199203187250996,0.00199203187250996,0.9940239043824701,0.09551236227813552,7202423447196970195,same
