,loss_LA_pear,_step,dataset,loss_LA_p,loss_LA_nlcor,_runtime,loss_LB_p,loss_LA_spear,loss_LB_pear,loss_LB_nlcor,loss_LB_spear,loss_LA_mutual,loss_LB_mutual,_timestamp,true_LA,true_LB
31,0.572595280114286,31,31,0.0,0.5725952801142858,12556,0.44,0.5935891092104564,0.010857655180253648,0.08661087639149256,0.024611256778563996,0.2144321633316788,0.0,1646673668,0.02457074262201786,0.40469062328338623
32,0.11180810492413679,32,32,0.0,0.1118081049241368,12956,0.13,0.0915255612667908,-0.024238755329104644,0.06270976327836113,-0.03361134935910789,0.009478625765815707,0.025091204642812226,1646674068,0.13223816454410553,0.08417220413684845
33,0.3729076660386095,33,33,0.0,0.37290766603860953,13356,0.79,0.3933030943466769,0.0290303116179704,0.02903031161797039,0.019868439224895333,0.07788646449388636,0.016099663860377422,1646674468,0.8586358428001404,-0.07756899297237396
34,-0.1312194390325122,34,34,0.25,0.1312194390325122,13756,0.23,-0.1560596885603958,-0.08115479695800812,0.08115479695800812,-0.07009033342429155,0.0,0.03261614594977935,1646674868,0.4342585802078247,-0.018842101097106934
35,-0.15338432380270495,35,35,0.0,0.15338432380270495,14160,0.01,-0.1456342388946363,0.12050781816658654,0.12050781816658655,0.13221949085821563,0.00995087820753704,0.027014503350935914,1646675272,0.14138317108154297,-0.03684564307332039
36,-0.8342596425764723,36,36,0.0,0.8342596425764724,14563,0.86,-0.834094636090595,0.034647099167049736,0.08427141480555918,0.03261405575575533,0.5419801235543793,0.0,1646675675,0.2670891582965851,0.2081373780965805
37,-0.10409211105572914,37,37,0.0,0.1040921110557291,14964,0.64,-0.09290031208656864,0.006749922332905943,0.14134209082050153,0.010674113574169636,0.023723167958807467,0.0,1646676076,0.34827521443367004,1.458563208580017
38,0.20652898610361856,38,38,0.0,0.2065289861036185,15364,0.34,0.22024716503380848,0.04835756672950646,0.04835756672950644,0.0545329123831577,0.013713762572884036,0.002560174411117888,1646676476,0.2204451560974121,0.1313363015651703
39,-0.8342596425764723,39,39,0.0,0.8342596425764724,15764,0.57,-0.834094636090595,-0.021650445401427416,0.03897217998170631,-0.03691645095949002,0.5419801235543793,0.017863125959177717,1646676876,0.26687708497047424,-0.35872700810432434
40,0.5652907830004232,40,40,0.0,0.565290783000423,16163,0.29,0.580049305156325,-0.06126929094849612,0.06126929094849611,-0.060455366371235136,0.21745787287081675,0.0,1646677275,0.7321940660476685,-0.10501344501972198
41,-0.2175672926324061,41,41,0.0,0.21756729263240612,16563,0.36,-0.21970376810884976,0.030777339843541373,0.030777339843541383,0.051874124871333076,0.0,0.0,1646677675,0.13399863243103027,1.2809998989105225
42,0.32680016820453583,42,42,0.0,0.32680016820453583,16965,0.67,0.3318377527993157,-0.0012969188900937637,0.07184828793070162,0.0014486002019308386,0.049052635357095475,0.0,1646678077,0.5094143152236938,-0.021927639842033386
43,0.12228824039818376,43,43,0.0,0.12228824039818376,17365,0.15,0.12664472057746182,0.056634776244798554,0.05663477624479855,0.06272860214855126,0.0,0.0,1646678477,0.09709961712360382,0.3435758948326111
44,0.14389857708681253,44,44,0.0,0.14389857708681256,17765,0.05,0.13511454856376637,-0.034344073566323324,0.08538828809969708,-0.03888917075034725,0.01689018743369064,0.008081163234350042,1646678877,0.6338638663291931,0.12820465862751007
45,0.08577239609599108,45,45,0.03,0.08577239609599106,18167,0.48,0.07952470526302399,-0.003899037327054728,0.09297615758826017,-0.0016132696771735179,0.0,0.0,1646679279,0.45723363757133484,0.1393074244260788
46,-0.33247040189175114,46,46,0.0,0.3324704018917511,18567,0.43,-0.3369813129213575,0.037334575661373895,0.03733457566137389,0.039130847462241554,0.05722891998593793,0.003568175487995928,1646679679,0.0742373913526535,0.29148420691490173
47,-0.09850686531245922,47,47,0.01,0.09850686531245922,18969,0.35,-0.1086123276966613,-0.016482033756686443,0.09944498081089821,-0.015569245241309895,0.018834150491139567,0.017144754722605127,1646680081,0.26585474610328674,-0.04759521037340164
48,0.7428205506758873,48,48,0.0,0.7428205506758871,19369,0.6,0.7691662970567525,-0.014156023484215893,0.04642165646274251,-0.002076962787147935,0.4008390129457018,0.0032897468280921327,1646680481,0.65277498960495,0.28841260075569153
49,0.18475462395664075,49,49,0.0,0.18475462395664072,19772,0.18,0.18321648804473503,0.05385723433754207,0.05385723433754207,0.05527931831806053,0.04440293742012069,0.0010176927548624093,1646680884,-0.17704743146896362,-0.08930982649326324
50,-0.13185399916558527,50,50,0.0,0.13185399916558527,20172,0.38,-0.12920124478175254,0.017174255083507273,0.051384580493508886,0.02217226901443537,0.0,0.0,1646681284,-0.0867931917309761,-0.1442895084619522
51,-0.2816889729857076,51,51,0.0,0.2816889729857076,20574,0.44,-0.30318541371259183,0.010883308483365304,0.06504653235389397,0.010253790841017907,0.06351851041836376,0.003355941861606926,1646681686,0.25315043330192566,0.21338947117328644
52,-0.15692971005877793,52,52,0.03,0.1569297100587779,20975,0.72,-0.15848098325034174,0.009456892382731936,0.13151625882663273,0.009625310021715567,0.02863985372660416,0.0,1646682087,-0.16228847205638885,1.899437427520752
53,-0.15494109542488818,53,53,0.0,0.15494109542488818,21375,0.08,-0.15522804484969493,-0.049335077925038426,0.04933507792503841,-0.05352411273645892,0.012903006308922382,0.0,1646682487,1.06321382522583,0.6299921274185181
54,-0.15338432380270495,54,54,0.0,0.15338432380270495,21776,0.0,-0.1456342388946363,0.07501594859284513,0.07501594859284516,0.08215941245704932,0.00995087820753704,0.0,1646682888,0.13695967197418213,0.11703692376613617
55,-0.1991912871076043,55,55,0.0,0.1991912871076043,22175,0.21,-0.22913467678809318,0.05335306038610031,0.053353060386100305,0.057234618878662095,0.04468825400688381,0.0,1646683287,0.22003939747810364,1.909716010093689
56,0.5652907830004232,56,56,0.0,0.565290783000423,22576,0.88,0.580049305156325,-0.01726762191097532,0.06363380442511683,-0.02053086174044969,0.21745787287081675,0.01506018071811499,1646683688,0.7233821749687195,0.22528885304927826
57,-0.255050988717046,57,57,0.0,0.25505098871704607,22979,0.3,-0.29058536036996124,-0.017263965188816274,0.05056780111023173,-0.02025546118801602,0.03788377689261191,0.0,1646684091,-0.36163145303726196,-0.03720559552311897
58,0.5652907830004232,58,58,0.0,0.565290783000423,23381,0.12,0.580049305156325,-0.08828455308418562,0.0882845530841856,-0.08713262523015773,0.21745787287081675,0.0,1646684493,0.7211704850196838,-0.35864919424057007
59,-0.12024514195184033,59,59,0.01,0.12024514195184036,23782,0.6,-0.13661454564247483,0.00926384481420758,0.048923366525196216,0.004846846488880846,0.0013336671410000278,0.0008909659743772114,1646684894,-0.21987318992614746,0.07754664868116379
60,-0.2816889729857076,60,60,0.0,0.2816889729857076,24182,0.76,-0.30318541371259183,0.006158646197574311,0.04062369323641526,0.004387715843220134,0.06351851041836376,0.0,1646685294,0.2512720227241516,0.9699168801307678
61,0.08140488169654872,61,61,0.0,0.08640657609262815,24582,0.8,0.06304975501190657,-0.025714507478644646,0.025714507478644642,-0.02522260829320611,0.0,0.0012224551477981738,1646685694,0.5079076290130615,0.04859629273414612
62,-0.1475301474764687,62,62,0.0,0.14753014747646873,24985,0.09,-0.15213896375398145,0.08791443363778187,0.08791443363778188,0.09400827540884427,0.007392925210343071,0.012084100913653417,1646686097,0.7273144125938416,0.6725679636001587
63,-0.22867939906634668,63,63,0.0,0.22867939906634666,25388,0.03,-0.2203466486776936,0.07586154286088764,0.07586154286088766,0.069733380910569,0.04127470273871037,0.0,1646686500,0.8131787776947021,0.42789363861083984
64,-0.15338432380270495,64,64,0.0,0.15338432380270495,25791,0.17,-0.1456342388946363,0.08240439994409388,0.08240439994409389,0.0589288301287243,0.00995087820753704,0.0,1646686903,0.1399451196193695,-0.3067636787891388
65,-0.13185399916558527,65,65,0.0,0.13185399916558527,26194,0.58,-0.12920124478175254,-0.007357950467120013,0.06848392674770089,-0.002367748190435615,0.0,0.0,1646687306,-0.08497121930122375,2.405024290084839
66,0.22713667148173394,66,66,0.0,0.22713667148173394,26596,0.93,0.19248480993099895,-0.025628961182350155,0.02562896118235015,-0.03555257895956297,0.03772477246356831,0.0008236256307758705,1646687708,1.3154489994049072,0.06425223499536514
67,0.12490615548592468,67,67,0.0,0.12490615548592468,26998,0.0,0.12238213046701542,0.16979329875257093,0.16979329875257093,0.17552792615806173,0.0,0.004639073208981159,1646688110,-0.006189113017171621,1.0849766731262207
68,-0.5513292707451086,68,68,0.0,0.5513292707451086,27400,0.24,-0.5707481396577249,0.026065878806255105,0.026065878806255105,0.022334843878047232,0.18263909226353903,0.0,1646688512,-0.05522909387946129,0.8315005302429199
69,-0.22867939906634668,69,69,0.0,0.22867939906634666,27801,0.44,-0.2203466486776936,0.003800919702587149,0.05893353930710491,-0.004885907679240159,0.04127470273871037,0.00813646429680559,1646688913,0.8129480481147766,0.2392815798521042
70,0.6712645929280316,70,70,0.0,0.6712645929280318,28203,0.0,0.6941304729993919,0.14604740969043828,0.14604740969043828,0.1381370371091923,0.2934291452401432,0.0018651139131524719,1646689315,0.5093293190002441,0.9793288111686707
71,-0.3195966033704708,71,71,0.0,0.31959660337047086,28604,0.13,-0.3122517810678963,-0.01467134112636597,0.16070035166620444,3.0446756043933076e-05,0.08798697516631226,0.00657683314736679,1646689716,0.945727527141571,0.9068008065223694
72,0.11920390620344519,72,72,0.03,0.11920390620344516,29007,0.0,0.1102750962736371,-0.1427494392290718,0.1427494392290718,-0.13285642695036864,0.0,0.033937934243561285,1646690119,-0.29227083921432495,0.5551575422286987
73,-0.17344581763144667,73,73,0.0,0.17344581763144667,29408,0.69,-0.17713153731510697,-0.025508282711625203,0.15806932600944779,-0.028131044465889692,0.01849658504231,0.0,1646690520,0.001256369985640049,1.4944634437561035
74,-0.12024514195184033,74,74,0.03,0.12024514195184036,29809,0.67,-0.13661454564247483,-0.013074206116511337,0.06513411857776855,-0.018538848404949012,0.0013336671410000278,0.0,1646690921,-0.2165573537349701,-0.046135932207107544
75,0.5652907830004232,75,75,0.0,0.565290783000423,30212,0.62,0.580049305156325,0.012620956524468959,0.0665845132163432,0.02426066880243049,0.21745787287081675,0.0,1646691324,0.7201923131942749,0.17311890423297882
76,-0.14711301840223207,76,76,0.0,0.14711301840223207,30616,0.12,-0.14167552181820817,-0.054579555916523914,0.05715594285521913,-0.0538738433332927,0.0,0.004428133332842865,1646691728,0.37978100776672363,0.14667528867721558
77,0.12654940935621456,77,77,0.01,0.12654940935621456,31018,0.26,0.1290919942920028,0.02865249414003545,0.17608429128153205,0.028137996814139418,0.0002953227032038708,0.03398659894346512,1646692130,-0.13142403960227966,0.35524263978004456
78,0.6343513065139792,78,78,0.0,0.6343513065139793,31420,0.03,0.6615771063089861,0.07820998485359555,0.07820998485359557,0.0725219054712757,0.27193309694443135,0.0,1646692532,-0.3055607080459595,0.6786974668502808
79,0.5457606861338004,79,79,0.0,0.5457606861338005,31822,0.16,0.5620296157844381,-0.048610170391525445,0.04861017039152544,-0.04766425713660612,0.1719726825396013,0.024026452791079178,1646692934,-0.3606613576412201,1.1584991216659546
80,0.18475462395664075,80,80,0.0,0.18475462395664072,32224,0.19,0.18321648804473503,0.028937500394180284,0.05238071458053033,0.024065711320719576,0.04440293742012069,0.020525639764922943,1646693336,-0.18145908415317535,0.422084778547287
81,0.7428205506758873,81,81,0.0,0.7428205506758871,32626,0.99,0.7691662970567525,-0.014352550877347383,0.04935264770258396,-0.018374693582715932,0.4008390129457018,0.0,1646693738,0.6568682789802551,0.17314442992210388
82,0.13551253970268362,82,82,0.34,0.1355125397026836,33029,0.87,0.16945114957907628,0.04115209489806469,0.041152094898064685,0.042414454495260545,0.004000959445755292,0.010044030681262806,1646694141,0.13478343188762665,-0.28883376717567444
83,-0.0896485823211102,83,83,0.52,0.08964858232111021,33433,0.64,-0.08218212992623206,0.018280060393178928,0.09350311343060147,0.03677094434989545,0.024774574287578455,0.0,1646694545,0.22832544147968292,0.8660268187522888
84,0.7428205506758873,84,84,0.0,0.7428205506758871,33835,0.26,0.7691662970567525,-0.06427276446499393,0.0642727644649939,-0.0648391249251655,0.4008390129457018,0.0013063346655139974,1646694947,0.651432991027832,0.061355747282505035
85,0.14389857708681253,85,85,0.0,0.14389857708681256,34238,0.14,0.13511454856376637,0.009755058375602123,0.06477903743167333,0.01570674024643848,0.01689018743369064,0.015739477444039807,1646695350,0.6345584392547607,1.4826143980026245
86,-0.8342596425764723,86,86,0.0,0.8342596425764724,34639,0.06,-0.834094636090595,0.05971039547438281,0.05971039547438281,0.05729514622260556,0.5419801235543793,0.0,1646695751,0.26926055550575256,1.3750792741775513
87,0.5521519999778823,87,87,0.0,0.5521519999778823,35040,0.4,0.5747302892981471,-0.020292540583354685,0.1123035257012835,-0.019591079331051035,0.18602988304108026,0.017456616243100687,1646696152,-0.31436166167259216,0.07853325456380844
88,-0.33247040189175114,88,88,0.0,0.3324704018917511,35441,0.85,-0.3369813129213575,0.0009029959958717637,0.03340206479851437,0.014786974518670167,0.05722891998593793,0.0,1646696553,0.080568827688694,-0.1605227291584015
89,0.7428205506758873,89,89,0.0,0.7428205506758871,35841,0.48,0.7691662970567525,0.022715546078805646,0.10698887719425391,0.024700296859534565,0.4008390129457018,0.0078014703682467434,1646696953,0.6684929132461548,0.6936890482902527
90,-0.13185399916558527,90,90,0.54,0.13185399916558527,36243,0.88,-0.12920124478175254,-0.03652986477810198,0.04843987997615825,-0.03072998687965604,0.0,0.0,1646697355,-0.07685887068510056,-0.23142708837985992
91,-0.6416723576808623,91,91,0.0,0.6416723576808624,36643,0.36,-0.6584605785252617,0.017491086360483094,0.1651491491781271,0.014588710337034287,0.25339833829288816,0.0,1646697755,0.44641053676605225,0.41067343950271606
92,-0.0896485823211102,92,92,0.04,0.08964858232111021,37045,0.92,-0.08218212992623206,0.014697257316245015,0.06084407924045126,0.03346782040277185,0.024774574287578455,0.0,1646698157,0.22397516667842865,-0.09593513607978821
93,-0.1475301474764687,93,93,0.0,0.14753014747646873,37449,0.85,-0.15213896375398145,-0.0022540669105794494,0.0529392262125442,-0.006930628442871294,0.007392925210343071,0.012704405690388887,1646698561,0.7272456884384155,0.6839475035667419
94,-0.13071245238427673,94,94,0.0,0.13071245238427676,37851,0.18,-0.11614760836181715,0.09239211260069918,0.09239211260069918,0.08347485615378318,0.02044935823674665,0.037038847537948616,1646698963,0.15669292211532593,-0.059416547417640686
95,-0.13185399916558527,95,95,0.0,0.13185399916558527,38255,0.7,-0.12920124478175254,0.05099144431702649,0.05099144431702649,0.06303959994233899,0.0,0.004832351992476891,1646699367,-0.08468751609325409,-0.027293004095554352
96,-0.5513292707451086,96,96,0.0,0.5513292707451086,38658,0.43,-0.5707481396577249,0.0459927835203582,0.0459927835203582,0.046405451263053746,0.18263909226353903,0.002108910303763478,1646699770,-0.06020549312233925,0.1949653923511505
97,-0.255050988717046,97,97,0.0,0.25505098871704607,39060,0.06,-0.29058536036996124,-0.0396900923151277,0.03969009231512769,-0.03894136092124923,0.038031136247267394,0.0,1646700172,-0.35664233565330505,0.16000835597515106
98,-0.15338432380270495,98,98,0.77,0.15338432380270495,39462,0.06,-0.1456342388946363,0.09148659426126036,0.09148659426126036,0.09013520062393784,0.00995087820753704,0.0,1646700574,0.15322020649909973,-0.282613068819046
99,-0.3195966033704708,99,99,0.0,0.31959660337047086,39866,0.58,-0.3122517810678963,0.021611599312957905,0.028896757043857794,0.028941333106205277,0.08798697516631226,0.00577358049946719,1646700978,0.9453356862068176,1.0586758852005005
100,0.22713667148173394,100,100,0.0,0.22713667148173394,40268,1.0,0.19248480993099895,0.032431057589855324,0.032431057589855324,0.027870108303855414,0.03772477246356831,0.032877345184934015,1646701380,1.315921664237976,-0.20442286133766174
101,-0.8342596425764723,101,101,0.0,0.8342596425764724,40670,0.3,-0.834094636090595,0.043801484993887155,0.04380148499388717,0.05697619894409525,0.5419801235543793,0.025749275002494798,1646701782,0.27758973836898804,0.9573630094528198
102,-0.1991912871076043,102,102,0.0,0.1991912871076043,41072,0.98,-0.22913467678809318,-0.037134195762030475,0.03713419576203047,-0.036575488313592336,0.04457491183319906,0.004588229773478503,1646702184,0.22021491825580597,0.09163562953472137
103,-0.22867939906634668,103,103,0.0,0.22867939906634666,41475,0.93,-0.2203466486776936,6.327050987128824e-05,0.037461229258967686,0.010391441904080421,0.04127470273871037,0.0,1646702587,0.8136671185493469,0.6740784049034119
104,-0.3195966033704708,104,104,0.0,0.31959660337047086,41875,0.0,-0.3122517810678963,0.1174475824783042,0.11744758247830418,0.11294731600431042,0.08798697516631226,0.019196198530818,1646702987,0.9456647038459778,-0.07224220782518387
105,0.572595280114286,105,105,0.0,0.5725952801142858,42277,0.36,0.5935891092104564,0.055145283600058104,0.05514528360005809,0.04962547731616037,0.2144321633316788,0.0034240479801423973,1646703389,0.029530301690101624,1.5570019483566284
106,-0.17344581763144667,106,106,0.0,0.17344581763144667,42683,0.71,-0.17713153731510697,-0.010793010772066645,0.03642288609367896,-0.004664828026612923,0.01849658504231,0.03293638964282897,1646703795,-0.0013522288063541055,0.38386866450309753
107,-0.5030546953679751,107,107,0.0,0.5030546953679751,43086,0.85,-0.5195560011855662,-0.0054835290923690725,0.06082894729600433,-0.012219702788245895,0.15121660508316936,0.00015863850276542912,1646704198,-0.0629008561372757,0.3525700867176056
108,-0.1312194390325122,108,108,0.14,0.1312194390325122,43486,0.18,-0.1560596885603958,0.06585462515277501,0.06585462515277503,0.06915647235621987,0.0,0.0,1646704598,0.42861562967300415,0.5777806043624878
109,0.572595280114286,109,109,0.0,0.5725952801142858,43887,0.7,0.5935891092104564,0.016378218573406093,0.08055537998813762,0.0191052161178671,0.2144321633316788,0.0,1646704999,0.02859705127775669,0.9089038968086243
110,0.5521519999778823,110,110,0.0,0.5521519999778823,44288,0.34,0.5747302892981471,-0.051247098553928255,0.05124709855392826,-0.05282014758869008,0.18602988304108026,0.019948388717905496,1646705400,-0.31501632928848267,0.552664577960968
111,-0.1475301474764687,111,111,0.0,0.14753014747646873,44688,0.72,-0.15213896375398145,0.040235489111955756,0.04023548911195575,0.043244550825822105,0.007392925210343071,0.02509466146009154,1646705800,0.7282426357269287,0.5186787247657776
112,0.11920390620344519,112,112,0.14,0.11920390620344516,45092,0.01,0.1102750962736371,-0.11270822450194813,0.11270822450194812,-0.11298106759499499,0.0,0.0,1646706204,-0.283271849155426,0.4942449629306793
113,0.23298972562166936,113,113,0.0,0.23298972562166934,45496,0.6,0.2609496947625652,-0.014891756432024967,0.04406611474478789,0.003436664115816326,0.04769835502134101,0.004990281266394003,1646706608,0.01770947314798832,0.5841713547706604
114,0.20652898610361856,114,114,0.0,0.2065289861036185,45900,0.88,0.22024716503380848,-0.007901119209381033,0.08992870150639819,-0.01260847238701896,0.01387186962392839,0.0014523923417011364,1646707012,0.21553407609462738,-0.05193570628762245
115,0.18475462395664075,115,115,0.0,0.18475462395664072,46300,0.4,0.18321648804473503,0.030162579705742442,0.2557971058971683,0.03608501646794833,0.04440293742012069,0.03550098972181015,1646707412,-0.1809980720281601,0.42178675532341003
116,-0.81296497579246,116,116,0.0,0.8129649757924599,46704,0.16,-0.8163622001928573,-0.008120912836282666,0.16345647621555323,0.0023389139381020402,0.47991249497914334,0.020445797794129694,1646707816,1.0991816520690918,0.11971734464168549
117,-0.17344581763144667,117,117,0.0,0.17344581763144667,47108,0.7,-0.17713153731510697,-0.0035171121815856816,0.04449235907937722,0.00010486560465917376,0.01849658504231,0.0,1646708220,-0.0004942400846630335,-0.34075498580932617
118,-0.6797033461438935,118,118,0.0,0.6797033461438935,47511,0.04,-0.70421041469071,-0.03639163775287715,0.03639163775287715,-0.029354123570477522,0.28699379737130304,0.0,1646708623,0.1694006472826004,-0.22730153799057007
119,-0.4637807547008367,119,119,0.0,0.4637807547008367,47916,0.46,-0.47695282248379345,-0.061493064102608415,0.061493064102608415,-0.06098257213444696,0.1314184729637884,0.0,1646709028,0.3589014410972595,0.18528322875499725
120,-0.10409211105572914,120,120,0.0,0.1040921110557291,48318,0.66,-0.09290031208656864,-0.03656192719123763,0.03656192719123764,-0.03908654013387696,0.023723167958807467,0.005457552694201118,1646709430,0.34858810901641846,0.50251704454422
121,-0.12024514195184033,121,121,0.02,0.12024514195184036,48721,0.86,-0.13661454564247483,0.013982655410769089,0.13161643240604948,0.006829030207022593,0.0013336671410000278,0.0,1646709833,-0.21882155537605286,0.5661931037902832
122,-0.22867939906634668,122,122,0.0,0.22867939906634666,49125,0.53,-0.2203466486776936,0.041257011954774214,0.041257011954774214,0.03646993181780717,0.04127470273871037,0.0,1646710237,0.8132206201553345,1.1598143577575684
