120,0.0,0.0,0.0
0,0.0,0.0,0.46
1,0.0,0.0,0.65
2,0.0,0.0,1.0
3,0.0,0.0,0.97
56,0.0,0.0,0.66
57,0.0,0.0,0.08
58,0.0,0.0,0.06
59,0.0,0.0,0.2
36,0.0,0.0,0.15
37,0.0,0.0,0.88
38,0.0,0.0,0.64
39,0.0,0.0,0.0
24,0.0,0.0,0.26
25,0.0,0.0,0.0
26,0.0,0.0,0.14
27,0.0,0.0,0.33
4,0.0,0.0,0.06
5,0.0,0.0,0.01
6,0.0,0.0,0.63
7,0.0,0.0,0.26
8,0.0,0.0,0.75
9,0.0,0.0,0.0
10,0.0,0.0,1.0
11,0.0,0.0,0.45
76,0.0,0.0,0.0
77,0.0,0.0,0.42
78,0.0,0.0,0.31
79,0.0,0.0,0.15
44,0.0,0.0,0.61
45,0.0,0.0,0.94
46,0.0,0.0,0.82
47,0.0,0.0,0.0
12,0.0,0.0,0.67
13,0.0,0.0,0.68
14,0.0,0.0,1.0
15,0.0,0.0,0.85
32,0.0,0.0,0.0
33,0.0,0.0,0.38
34,0.0,0.0,0.16
35,0.0,0.0,0.72
16,0.0,0.0,0.58
17,0.0,0.0,0.21
18,0.0,0.0,0.59
19,0.0,0.0,0.8
28,0.0,0.0,0.01
29,0.0,0.0,0.26
30,0.0,0.0,0.0
31,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.08
67,0.0,0.0,0.85
68,0.0,0.0,0.06
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.03
20,0.0,0.0,0.39
21,0.0,0.0,0.07
22,0.0,0.0,0.95
23,0.0,0.0,0.99
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
40,0.0,0.0,0.05
41,0.0,0.0,0.0
42,0.0,0.0,0.04
43,0.0,0.0,0.0
48,0.0,0.0,0.07
49,0.0,0.0,0.0
50,0.0,0.0,0.09
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.24
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
88,0.0,0.0,0.78
89,0.0,0.0,0.26
90,0.0,0.0,0.0
91,0.0,0.0,0.4
92,0.0,0.0,0.0
93,0.0,0.0,0.23
94,0.0,0.0,0.0
95,0.0,0.0,0.0
100,0.0,0.0,0.5
101,0.0,0.0,0.87
102,0.0,0.0,0.02
103,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.95
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.64
111,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
