,loss_LA_pear,_step,dataset,loss_LA_p,loss_LA_nlcor,_runtime,loss_LB_p,loss_LA_spear,loss_LB_pear,loss_LB_nlcor,loss_LB_spear,loss_LA_mutual,loss_LB_mutual,_timestamp,true_LA,true_LB
0,-0.13185399916558527,0,0,0.0,0.13185399916558527,398,0.24,-0.12920124478175254,-0.05281189073704008,0.05281189073704008,-0.047730417705979786,0.0,0.0025472427418669064,1646661510,-0.08274005353450775,-0.23342721164226532
1,-0.15494109542488818,1,1,0.0,0.15494109542488818,788,0.67,-0.15522804484969493,-0.014244024050276742,0.09203712700380291,-0.006135789971178998,0.012903006308922382,0.01067782904787351,1646661900,1.063246488571167,-0.37085655331611633
2,0.5408995920582649,3,3,0.0,0.5408995920582649,1568,0.68,0.5633426395368908,0.029038161117121472,0.05013265993755772,0.030191875018050575,0.17625316608970976,0.0,1646662680,0.1037534698843956,0.4752456843852997
3,-0.5030546953679751,4,4,0.0,0.5030546953679751,1956,0.12,-0.5195560011855662,-0.05457268200041884,0.05457268200041885,-0.06695583610990878,0.15121660508316936,0.034208227328133,1646663068,-0.06284023076295853,0.6298004388809204
4,-0.21185256733803773,5,5,0.0,0.21185256733803773,2347,0.88,-0.2093756077513255,0.010935470791643098,0.10023574627511621,0.01058309134212707,0.0,0.01251680624957796,1646663459,-0.03641485422849655,0.35404959321022034
5,-0.2500279815577938,6,6,0.0,0.2500279815577939,2736,0.74,-0.25901355159781836,-0.08072366086358478,0.08072366086358478,-0.08197676081963966,0.020743912073593718,0.0005168746412167469,1646663848,0.31369370222091675,-0.012718911282718182
6,0.13551253970268362,8,8,0.04,0.1355125397026836,3517,0.6,0.16945114957907628,0.015051529695337173,0.07156354898431407,0.021056460954392862,0.00343836958154764,0.0,1646664629,0.12920883297920227,1.070686936378479
7,0.6343513065139792,9,9,0.0,0.6343513065139793,3907,0.64,0.6615771063089861,0.09713028347787415,0.09713028347787417,0.0928875996908808,0.27193309694443135,0.016603330061148558,1646665019,-0.30293700098991394,-0.08146195113658905
8,-0.8342596425764723,10,10,0.0,0.8342596425764724,4299,0.13,-0.834094636090595,0.04241361260778754,0.042413612607787525,0.029275288499860278,0.5419801235543793,0.028800128550737325,1646665411,0.26663923263549805,0.503113865852356
9,-0.14711301840223207,11,11,0.0,0.14711301840223207,4690,0.01,-0.14167552181820817,-0.08219163268167574,0.08219163268167572,-0.07781852547539918,0.0,0.0,1646665802,0.379588782787323,0.9241660833358765
10,-0.33247040189175114,13,13,0.0,0.3324704018917511,5474,0.89,-0.3369813129213575,-0.05016145900592738,0.13832742714948984,-0.04469922084538752,0.05722891998593793,0.0,1646666586,0.07840042561292648,0.005273822229355574
11,0.13551253970268362,15,15,0.05,0.1355125397026836,6259,0.15,0.16945114957907628,-0.04412170409718826,0.04412170409718827,-0.03088845607742554,0.004172818750372009,0.0,1646667371,0.12655727565288544,0.029632272198796272
12,0.572595280114286,16,16,0.0,0.5725952801142858,6649,0.87,0.5935891092104564,0.013567581016184733,0.054831570142107926,0.006095247963871104,0.2144321633316788,0.005270305456004598,1646667761,0.023763174191117287,-0.07108324766159058
13,-0.2175672926324061,18,18,0.0,0.21756729263240612,7430,0.61,-0.21970376810884976,0.01873698784046242,0.03570520765121365,0.014443690335812526,0.0,0.00042668639593745894,1646668542,0.13453581929206848,1.740901231765747
14,-0.15692971005877793,19,19,0.07,0.1569297100587779,7818,0.01,-0.15848098325034174,-0.06823782588267799,0.06823782588267797,-0.06804705113067318,0.02863985372660416,0.025930994406010877,1646668930,-0.16082768142223358,0.43427807092666626
15,0.11920390620344519,20,20,0.04,0.11920390620344516,8210,0.19,0.1102750962736371,0.054347663248232925,0.05434766324823293,0.05612184520496248,0.0,0.020317128038028986,1646669322,-0.2859097123146057,0.14009524881839752
16,-0.16437460495328327,21,21,0.0,0.1643746049532833,8602,0.84,-0.17390609537783525,-0.03906959014344069,0.039069590143440684,-0.03736031196220068,0.003606914472083389,0.0292685720443282,1646669714,1.068300724029541,-0.06153597682714462
17,-0.2500279815577938,22,22,0.0,0.2500279815577939,8994,0.57,-0.25901355159781836,0.09486665481747948,0.09486665481747951,0.09140699721034584,0.020743912073593718,0.016507924105586547,1646670106,0.31760457158088684,0.0411330908536911
18,0.12228824039818376,25,25,0.13,0.12228824039818376,10166,0.16,0.12664472057746182,-0.017881540502666403,0.0763804765600708,-0.026703891740386985,0.0,0.0,1646671278,0.10290030390024185,-0.216959148645401
19,-0.17344581763144667,29,29,0.0,0.17344581763144667,11754,0.75,-0.17713153731510697,0.008046701216558521,0.06644698396210368,0.011646847640049524,0.01849658504231,0.0,1646672866,-0.00516919931396842,0.17435069382190704
20,-0.15494109542488818,30,30,0.0,0.15494109542488818,12154,0.54,-0.15522804484969493,-0.05098344309959914,0.050983443099599124,-0.05283409004951265,0.012903006308922382,0.013466616813123666,1646673266,1.063651442527771,0.049414414912462234
21,0.572595280114286,31,31,0.0,0.5725952801142858,12556,0.44,0.5935891092104564,0.010857655180253648,0.08661087639149256,0.024611256778563996,0.2144321633316788,0.0,1646673668,0.02457074262201786,0.40469062328338623
22,0.11180810492413679,32,32,0.0,0.1118081049241368,12956,0.13,0.0915255612667908,-0.024238755329104644,0.06270976327836113,-0.03361134935910789,0.009478625765815707,0.025091204642812226,1646674068,0.13223816454410553,0.08417220413684845
23,0.3729076660386095,33,33,0.0,0.37290766603860953,13356,0.79,0.3933030943466769,0.0290303116179704,0.02903031161797039,0.019868439224895333,0.07788646449388636,0.016099663860377422,1646674468,0.8586358428001404,-0.07756899297237396
24,-0.1312194390325122,34,34,0.25,0.1312194390325122,13756,0.23,-0.1560596885603958,-0.08115479695800812,0.08115479695800812,-0.07009033342429155,0.0,0.03261614594977935,1646674868,0.4342585802078247,-0.018842101097106934
25,-0.15338432380270495,35,35,0.0,0.15338432380270495,14160,0.01,-0.1456342388946363,0.12050781816658654,0.12050781816658655,0.13221949085821563,0.00995087820753704,0.027014503350935914,1646675272,0.14138317108154297,-0.03684564307332039
26,-0.8342596425764723,36,36,0.0,0.8342596425764724,14563,0.86,-0.834094636090595,0.034647099167049736,0.08427141480555918,0.03261405575575533,0.5419801235543793,0.0,1646675675,0.2670891582965851,0.2081373780965805
27,-0.10409211105572914,37,37,0.0,0.1040921110557291,14964,0.64,-0.09290031208656864,0.006749922332905943,0.14134209082050153,0.010674113574169636,0.023723167958807467,0.0,1646676076,0.34827521443367004,1.458563208580017
28,0.20652898610361856,38,38,0.0,0.2065289861036185,15364,0.34,0.22024716503380848,0.04835756672950646,0.04835756672950644,0.0545329123831577,0.013713762572884036,0.002560174411117888,1646676476,0.2204451560974121,0.1313363015651703
29,-0.8342596425764723,39,39,0.0,0.8342596425764724,15764,0.57,-0.834094636090595,-0.021650445401427416,0.03897217998170631,-0.03691645095949002,0.5419801235543793,0.017863125959177717,1646676876,0.26687708497047424,-0.35872700810432434
30,0.5652907830004232,40,40,0.0,0.565290783000423,16163,0.29,0.580049305156325,-0.06126929094849612,0.06126929094849611,-0.060455366371235136,0.21745787287081675,0.0,1646677275,0.7321940660476685,-0.10501344501972198
