Seed 151542578965524354365086260366278401783
0,0.0,0.64,0.0,0.4474645691824016,0.0,0.47597299659777054
1,0.0,0.41,0.93,0.43191747682128684,0.88,0.48245336198330924
2,0.0,0.55,0.53,0.3633680455868924,0.76,0.4776119056427185
3,0.0,0.8,0.28,0.2629996400522628,0.2,0.48887949563574973
4,0.0,0.09,0.18,0.28019864782398896,0.0,0.4673518335866281
5,0.0,0.81,1.0,0.4115462275778437,0.0,0.46001782507003774
6,0.0,0.04,0.0,0.3984825642725378,0.0,0.4677573560246651
7,0.0,0.93,1.0,0.05865837488511844,0.04,0.45957813471414405
8,0.04,0.76,0.2,0.4440890314168506,0.25,0.4697987376873761
9,0.0,0.02,0.49,0.19991324877057545,0.36,0.45969693420871843
10,0.0,0.19,0.12,0.05865837488511844,0.54,0.45278808855693675
11,0.0,0.04,0.51,0.44291726262429065,0.52,0.4662676801978739
12,0.08,0.07,1.0,0.4440890314168506,1.0,0.45830120120391304
13,0.0,0.3,0.86,0.36481573241169957,0.0,0.4801097882742206
14,0.0,0.7,0.18,0.450465260435319,0.02,0.4898944561695226
15,0.06,0.35,1.0,0.4440890314168506,1.0,0.46782244064434264
16,0.0,0.35,0.9,0.24041136810680813,0.86,0.4762571539601442
17,0.0,0.64,0.99,0.3984825642725378,1.0,0.48599536561472567
18,0.0,0.42,0.76,0.4160053826843171,0.88,0.48813723593106784
19,0.0,0.03,0.01,0.4343244128524685,0.27,0.46417422128517094
20,0.0,0.22,0.0,0.4445785608261489,0.0,0.47748059253540837
21,0.0,0.44,0.37,0.4328971744843584,0.0,0.4799404307646599
22,0.0,0.02,0.0,0.3984825642725378,0.0,0.46175884413169305
23,0.0,0.64,0.0,0.45924410664384596,0.0,0.4792667338487787
24,0.0,0.03,0.0,0.36270248078570366,0.02,0.4647181576386561
25,0.0,0.76,0.72,0.4465289505538382,0.56,0.48325949527564827
26,0.0,0.09,0.58,0.36270248078570366,0.49,0.46804811911318944
27,0.0,0.39,0.0,0.45707404924940503,0.0,0.47978328484024935
28,0.0,0.0,1.0,0.44336770622789207,1.0,0.4544580941389041
29,0.0,0.43,1.0,0.4316740263281046,1.0,0.4858650432020956
30,0.0,0.44,0.01,0.43191747682128684,0.0,0.4801954620881597
31,0.0,0.33,1.0,0.24041136810680813,1.0,0.4698458582269117
32,0.0,0.14,0.89,0.450465260435319,0.41,0.4774726801266096
33,0.0,0.17,0.99,0.34635163309593264,0.02,0.4751107226903931
34,0.18,0.33,1.0,0.4312010032706227,0.34,0.46908944910811523
35,0.0,0.01,0.0,0.43439037650452655,0.0,0.45448094928331273
36,0.0,0.35,1.0,0.05865837488511844,0.15,0.441648394457919
37,0.0,0.78,0.83,0.4521118672140935,0.29,0.48912913118840023
38,0.0,0.52,0.91,0.4203819499447943,0.15,0.4694209478072143
39,0.0,0.32,1.0,0.05865837488511844,0.0,0.4524806589266213
40,0.0,0.4,0.29,0.24875372085981573,0.0,0.4742283090461572
41,0.0,0.37,0.9,0.4160053826843171,0.79,0.47255105751867255
42,0.0,0.59,1.0,0.3664173013573064,0.88,0.4766625980560752
43,0.0,0.23,0.01,0.4465289505538382,0.03,0.47534309080489706
44,0.0,0.09,0.95,0.4390685926506843,1.0,0.4734522687540145
45,0.0,0.75,0.69,0.4630335088984916,0.46,0.46843768556217236
46,0.0,0.13,0.8,0.36481573241169957,0.99,0.47616765680428746
47,0.01,0.52,0.47,0.45924410664384596,0.06,0.47924319811252086
48,0.0,0.93,0.76,0.12849317335202026,1.0,0.4936407927907221
49,0.0,0.26,0.41,0.41834966156673536,0.53,0.4657895166497139
50,0.0,0.52,0.05,0.4474645691824016,0.9,0.4837983326194902
51,0.0,0.91,1.0,0.3866678718621428,0.76,0.4911061771824555
52,0.0,0.63,0.15,0.4343244128524685,0.26,0.4891233032418948
53,0.0,0.2,1.0,0.43191747682128684,0.6,0.4795092228554449
54,0.0,0.0,1.0,0.43439037650452655,0.72,0.46088215431208396
55,0.0,0.18,1.0,0.4221808832015208,0.94,0.4740639408095888
56,0.0,0.77,1.0,0.24875372085981573,0.99,0.48295585711949046
57,0.0,0.23,1.0,0.4045681038564729,0.0,0.48161895706962166
58,0.0,0.06,1.0,0.24875372085981573,1.0,0.4604619997829146
59,0.01,0.84,0.99,0.4497689309305596,0.95,0.45787633553359136
60,0.0,0.9,0.9,0.3866678718621428,0.13,0.4911080496413998
61,0.0,0.81,0.48,0.44336770622789207,0.93,0.48598823037995026
62,0.0,0.03,1.0,0.44173859166662993,1.0,0.46578895090798383
63,0.0,0.04,1.0,0.40571339932662137,1.0,0.45980273540866823
64,0.0,0.03,0.5,0.43439037650452655,0.91,0.44871072715768856
65,0.0,0.84,1.0,0.4474645691824016,0.88,0.49618095156486797
66,0.0,0.19,0.0,0.3633680455868924,0.21,0.4695642220705865
67,0.0,0.0,0.0,0.44985042244069434,0.0,0.4333033842456901
68,0.0,0.57,1.0,0.25863988183350833,0.91,0.4822849187374988
69,0.0,0.79,1.0,0.40571339932662137,0.0,0.47356738611395466
70,0.0,0.0,1.0,0.17488038557487728,0.0,0.42287121008064493
71,0.0,0.18,0.83,0.36219180442020577,1.0,0.46334847368354554
72,0.01,0.0,0.98,0.4445785608261489,0.97,0.44105519626550943
73,0.0,0.62,0.98,0.4316740263281046,0.38,0.487278373158094
74,0.0,0.3,0.67,0.4497689309305596,0.7,0.4422354894537315
75,0.0,0.37,1.0,0.24875372085981573,1.0,0.473429779901829
76,0.0,0.39,0.0,0.44291726262429065,0.0,0.47905455333380526
77,0.0,0.28,0.58,0.4471185174042534,0.0,0.4650834408269086
78,0.0,0.02,1.0,0.19991324877057545,1.0,0.4685456584834574
