Seed 321502428913393838263359863236801898866
0,0.22,0.72,0.52,0.47325717238276754,0.96,0.48899933707804905
1,0.39,0.0,0.79,0.48373970261124355,0.92,0.4438494683011788
2,0.59,0.0,0.81,0.4716865313182173,0.76,0.3997407334714235
3,0.8,0.0,0.15,0.49176977932824845,0.3,0.3899789717835687
4,0.92,0.0,0.02,0.48220895342616554,0.15,0.32634471910880136
5,0.75,0.0,0.72,0.47799901656081695,0.47,0.2683947929107595
6,0.55,0.0,0.49,0.48644656270758135,0.32,0.15273723007350687
7,0.25,0.0,0.81,0.4819071822472394,0.66,0.064101434682084
8,0.81,0.0,0.19,0.488057675871602,0.24,0.02172358161526585
9,0.26,0.0,0.33,0.47718406116615075,0.24,0.0061558140042314285
10,0.0,0.85,0.59,0.455993565792598,0.68,0.49408292422322997
11,0.04,0.0,0.62,0.4616913224362199,0.84,0.4582397570173062
12,0.03,0.0,0.32,0.4707163389121931,0.31,0.41760937305578394
13,0.36,0.0,0.3,0.4718225045266066,0.95,0.3936247100383554
14,0.0,0.0,0.16,0.45462697641187405,0.66,0.3497398477741161
15,0.0,0.0,0.12,0.4527025689193258,0.53,0.3119652701169155
16,0.0,0.0,0.58,0.4587293146034522,0.15,0.15811911290299213
17,0.04,0.0,0.19,0.4620539752382101,0.37,0.05629081462540725
18,0.01,0.0,0.45,0.4593883666192633,0.8,0.02642466136054798
19,0.0,0.0,0.23,0.45440520889458313,0.41,0.005904367027201021
20,0.0,0.72,0.99,0.4175908083730769,0.22,0.4873239555558452
21,0.0,0.0,0.4,0.41924171502633917,0.44,0.4584623609115386
22,0.0,0.0,0.36,0.4062561709513985,0.8,0.4272404292184664
23,0.0,0.0,0.25,0.41493371424597547,0.36,0.39942327207426376
24,0.0,0.0,0.24,0.4292138500267901,0.39,0.32285624858096934
25,0.0,0.0,0.6,0.4281695817484837,0.47,0.3249126499207642
26,0.0,0.0,0.94,0.4362022534545231,0.68,0.168091119395174
27,0.0,0.0,0.3,0.4174878147554577,0.02,0.05885617195753741
28,0.0,0.0,0.68,0.399224494624732,0.43,0.024869074709766657
29,0.0,0.0,0.78,0.43017409497095843,0.24,0.006917003002817627
30,0.0,0.0,0.71,0.357520014785708,0.31,0.4492861559871771
31,0.0,0.0,1.0,0.4025016882776435,0.77,0.4493416114200773
32,0.0,0.0,0.46,0.37885940387743444,0.6,0.4098599120399945
33,0.0,0.0,0.11,0.3615967029421563,0.26,0.4027654310270524
34,0.0,0.0,0.57,0.36018440229922893,0.63,0.3601273248777365
35,0.0,0.0,0.41,0.3961078672791573,0.69,0.3062688942806936
36,0.0,0.0,0.95,0.3838349940213814,0.96,0.15502005503988073
37,0.0,0.0,0.66,0.3658884368302953,0.58,0.05924653002051985
38,0.0,0.0,0.34,0.37895038469342907,0.94,0.021177802252820455
39,0.0,0.0,0.01,0.40279054432804456,0.06,0.006807659452214485
40,0.0,0.38,0.72,0.3397333223022828,0.53,0.4814863799512403
41,0.0,0.0,0.47,0.34918312833563503,0.56,0.4488134091151564
42,0.0,0.0,0.13,0.34341460486087566,0.59,0.42552428287522887
43,0.0,0.0,0.54,0.3329542591694426,0.34,0.3729508063247696
44,0.0,0.0,0.0,0.3464668243938792,0.06,0.3459572367232704
45,0.0,0.0,0.04,0.35321894082795235,0.03,0.31256694023463166
46,0.0,0.0,0.69,0.3505445395291602,0.72,0.1748651045877268
47,0.0,0.0,0.14,0.3459747350738345,0.66,0.06795365027552994
48,0.0,0.0,0.29,0.3377486139566912,0.27,0.022315663026551448
49,0.0,0.0,0.74,0.36255700967047305,0.08,0.0072072385826171086
50,0.0,0.74,0.94,0.30317368951210344,0.6,0.4907266305935516
51,0.0,0.01,0.53,0.2951313176561721,0.51,0.4581700877103711
52,0.0,0.0,0.27,0.3072814892923499,0.63,0.40646017791766403
53,0.0,0.0,0.9,0.31618189433541966,0.75,0.3736666437555024
54,0.0,0.0,0.17,0.28256791616578375,0.32,0.369153598005675
55,0.0,0.0,0.98,0.29658465709662796,0.75,0.31270351965721843
56,0.0,0.0,0.31,0.3081332098225293,0.19,0.15015223559861943
57,0.0,0.0,0.06,0.3170736283798407,0.06,0.06694633806666675
