p_final,p_LassocB,p_LassocA|B,p_AassocB|L,p_LindB|A,OS Test 4,child_seed,parent_seed
0.352941,0.264706,0.117647,0.352941,0.225490,0.468254,6148093866698483903,182891580659973057127938986731710145837
0.656863,0.009804,0.411765,0.656863,0.147059,0.483944,1811166804915815759,same
0.843137,0.009804,0.637255,0.843137,0.352941,0.468446,5080235376386751951,same
0.833333,0.009804,0.833333,0.313725,0.568627,0.485529,5899933811444859941,same
0.852941,0.009804,0.519608,0.852941,0.500000,0.454468,38571002651056258,same
0.833333,0.009804,0.215686,0.382353,0.833333,0.469420,8443344102475678381,same
0.529412,0.009804,0.509804,0.529412,0.196078,0.479571,8608186802881146248,same
0.990196,0.009804,0.990196,0.147059,0.225490,0.449226,908315690705577885,same
0.558824,0.009804,0.558824,0.323529,0.049020,0.462965,542082983938922114,same
0.598039,0.009804,0.598039,0.323529,0.598039,0.436198,8164583971629136079,same
0.852941,0.078431,0.009804,0.156863,0.852941,0.381669,2580851848374244417,same
0.823529,0.009804,0.009804,0.823529,0.754902,0.411891,1560004629488417145,same
0.205882,0.009804,0.009804,0.107843,0.205882,0.399037,2906483749739672817,same
0.784314,0.009804,0.009804,0.784314,0.480392,0.424246,7405182622644997742,same
0.784314,0.009804,0.029412,0.676471,0.784314,0.388080,5910803071675968759,same
0.696078,0.009804,0.117647,0.696078,0.470588,0.389733,4897839267439589802,same
0.509804,0.009804,0.186275,0.235294,0.509804,0.409140,7275587528561377848,same
0.911765,0.009804,0.911765,0.392157,0.529412,0.387266,4840850091453052135,same
0.911765,0.009804,0.803922,0.225490,0.911765,0.406345,7892020143802684491,same
0.411765,0.009804,0.205882,0.303922,0.411765,0.410353,2169264592676377638,same
0.627451,0.627451,0.009804,0.382353,0.343137,0.303802,4362625153301238816,same
0.980392,0.009804,0.009804,0.225490,0.980392,0.340405,252679646816265412,same
0.117647,0.009804,0.009804,0.049020,0.117647,0.294447,535278867237321680,same
0.950980,0.009804,0.009804,0.147059,0.950980,0.296681,3843216413139939564,same
0.647059,0.009804,0.009804,0.019608,0.647059,0.301346,6961048794283342389,same
0.686275,0.009804,0.009804,0.176471,0.686275,0.307200,4861688595844455007,same
0.578431,0.009804,0.078431,0.578431,0.176471,0.303440,3348962542079887666,same
0.500000,0.009804,0.264706,0.500000,0.019608,0.319753,3973461197780979675,same
0.911765,0.009804,0.911765,0.441176,0.421569,0.314163,6328644773968630694,same
0.607843,0.009804,0.196078,0.607843,0.382353,0.284495,2756203943361475871,same
0.813725,0.009804,0.009804,0.754902,0.813725,0.236083,62407002102107877,same
0.715686,0.009804,0.009804,0.715686,0.401961,0.245281,8471268353535344040,same
0.588235,0.009804,0.009804,0.588235,0.107843,0.250244,6895737039611955849,same
0.745098,0.009804,0.009804,0.421569,0.745098,0.214741,8640686953604997268,same
0.137255,0.009804,0.009804,0.009804,0.137255,0.215736,2569967251149064919,same
0.245098,0.009804,0.009804,0.245098,0.078431,0.251899,4226204160303994884,same
0.578431,0.009804,0.009804,0.549020,0.578431,0.207866,7819427396823813996,same
0.558824,0.009804,0.137255,0.284314,0.558824,0.214780,1520739352371480549,same
0.578431,0.009804,0.009804,0.578431,0.500000,0.240971,2123105900662903053,same
0.852941,0.009804,0.852941,0.196078,0.421569,0.245510,510534644492455258,same
0.911765,0.911765,0.009804,0.166667,0.676471,0.156553,9032284618415691652,same
0.117647,0.009804,0.009804,0.117647,0.009804,0.133976,7725435528925203800,same
0.578431,0.009804,0.009804,0.578431,0.441176,0.175307,3495388545513796642,same
0.411765,0.009804,0.009804,0.411765,0.039216,0.161447,5023517534492013673,same
0.745098,0.009804,0.009804,0.039216,0.745098,0.173029,772568086062576149,same
0.088235,0.009804,0.009804,0.039216,0.088235,0.165538,7575963977499229021,same
0.421569,0.009804,0.009804,0.078431,0.421569,0.148316,4451134833276629935,same
0.470588,0.009804,0.196078,0.470588,0.235294,0.134160,4742674466453524663,same
0.950980,0.009804,0.254902,0.009804,0.950980,0.148040,4860785430426218482,same
0.843137,0.009804,0.843137,0.137255,0.441176,0.149924,4737708089054013844,same
0.990196,0.137255,0.009804,0.098039,0.990196,0.115532,5206070447501379041,same
0.382353,0.009804,0.009804,0.382353,0.352941,0.124988,2355237316026464437,same
0.274510,0.009804,0.009804,0.019608,0.274510,0.096074,3533578646875325080,same
0.892157,0.009804,0.009804,0.892157,0.794118,0.118560,6504587918048325736,same
0.960784,0.009804,0.009804,0.382353,0.960784,0.115824,797337285063151027,same
0.647059,0.009804,0.009804,0.343137,0.647059,0.097327,6065092070115076722,same
0.215686,0.009804,0.009804,0.176471,0.215686,0.091568,6677090441232929555,same
0.392157,0.009804,0.098039,0.392157,0.156863,0.103241,6615695465901444250,same
0.862745,0.009804,0.441176,0.401961,0.862745,0.126570,5016940226917625214,same
0.627451,0.009804,0.019608,0.627451,0.294118,0.104830,3993558749649731349,same
0.901961,0.137255,0.009804,0.588235,0.901961,0.088423,483929138403841649,same
0.931373,0.009804,0.009804,0.500000,0.931373,0.048783,2647737145912792453,same
0.980392,0.009804,0.009804,0.009804,0.980392,0.068788,2190129526669512641,same
0.852941,0.009804,0.009804,0.313725,0.852941,0.060868,1105501962493424952,same
0.823529,0.009804,0.009804,0.303922,0.823529,0.061969,3824709365614287052,same
0.794118,0.009804,0.009804,0.794118,0.068627,0.064159,4609137986010699239,same
0.235294,0.009804,0.009804,0.235294,0.117647,0.066228,5634900596478713178,same
0.960784,0.009804,0.078431,0.156863,0.960784,0.074639,9048794425948541722,same
0.431373,0.009804,0.431373,0.274510,0.215686,0.067502,2278166186731465014,same
0.794118,0.009804,0.794118,0.068627,0.578431,0.058923,7245894715650492347,same
0.950980,0.901961,0.009804,0.147059,0.950980,0.021782,7318724329825340176,same
0.460784,0.009804,0.009804,0.245098,0.460784,0.019881,4450007420775440531,same
0.960784,0.009804,0.009804,0.411765,0.960784,0.030268,2362058406851693277,same
0.127451,0.009804,0.009804,0.117647,0.127451,0.017811,8510749922510336967,same
0.274510,0.009804,0.009804,0.215686,0.274510,0.017461,1140202138818814660,same
0.941176,0.009804,0.009804,0.421569,0.941176,0.031099,5718609541911673169,same
0.519608,0.009804,0.009804,0.500000,0.519608,0.029639,5989881411081622285,same
0.470588,0.009804,0.107843,0.470588,0.274510,0.021380,916786670569938758,same
0.823529,0.009804,0.215686,0.823529,0.166667,0.017420,8185272308878240247,same
0.725490,0.009804,0.509804,0.323529,0.725490,0.013310,1693948889393858360,same
0.950980,0.205882,0.009804,0.950980,0.058824,0.005585,1963900274377501510,same
0.696078,0.009804,0.009804,0.392157,0.696078,0.007564,3817200816350018050,same
0.735294,0.009804,0.009804,0.735294,0.647059,0.006977,7598613901567389407,same
0.470588,0.009804,0.009804,0.078431,0.470588,0.004981,2655604874022756960,same
0.843137,0.009804,0.009804,0.637255,0.843137,0.005461,410917931805204815,same
0.784314,0.009804,0.009804,0.450980,0.784314,0.008869,6868466158891064487,same
0.607843,0.009804,0.009804,0.607843,0.539216,0.006954,5172435759132836969,same
0.950980,0.009804,0.009804,0.049020,0.950980,0.011656,5703716633835433794,same
0.901961,0.009804,0.137255,0.058824,0.901961,0.004947,7228953971190454674,same
0.941176,0.009804,0.186275,0.362745,0.941176,0.003777,3349146731627866482,same
0.656863,0.509804,0.009804,0.058824,0.656863,0.003097,5100210836555642821,same
0.578431,0.009804,0.009804,0.578431,0.578431,0.001260,5226465527088423196,same
0.529412,0.009804,0.009804,0.333333,0.529412,0.000921,1775251406401508898,same
0.558824,0.009804,0.009804,0.333333,0.558824,0.000492,5197207210850772251,same
0.882353,0.009804,0.009804,0.362745,0.882353,0.001282,4982695985012097156,same
0.911765,0.009804,0.009804,0.127451,0.911765,0.001334,1223059000856563984,same
0.725490,0.009804,0.009804,0.725490,0.568627,0.000396,4042791825457219395,same
0.333333,0.009804,0.019608,0.147059,0.333333,0.001279,5795906187560392373,same
0.617647,0.009804,0.274510,0.617647,0.470588,0.000366,2499076221442561819,same
0.382353,0.009804,0.382353,0.127451,0.352941,0.001211,5611664110821870718,same
