5,0.01,1.0,0.0
6,0.02,0.96,0.27
7,0.01,0.88,0.35
8,0.02,0.9,0.29
9,0.04,0.84,0.02
10,0.31,0.66,0.44
11,0.29,0.61,0.72
12,0.28,0.57,0.53
13,0.31,0.59,0.55
14,0.38,0.66,0.88
20,0.19,0.12,0.83
21,0.11,0.14,0.89
22,0.12,0.1,1.0
23,0.11,0.09,0.1
24,0.08,0.08,0.32
0,0.1,0.18,0.58
1,0.08,0.24,0.17
2,0.06,0.22,0.27
3,0.08,0.19,0.06
4,0.03,0.45,0.63
105,0.08,0.01,0.47
106,0.08,0.0,0.1
107,0.0,0.07,0.76
108,0.0,0.0,0.61
109,0.0,0.0,0.57
120,0.32,0.01,0.33
121,0.32,0.01,0.01
122,0.0,0.0,0.01
123,0.0,0.0,1.0
124,0.0,0.0,0.98
100,0.27,0.52,0.35
101,0.26,0.58,0.58
102,0.0,0.45,0.16
103,0.0,0.05,0.73
104,0.0,0.08,0.39
110,0.64,0.04,0.84
111,0.54,0.05,0.68
112,0.0,0.0,0.5
113,0.0,0.0,0.73
114,0.0,0.0,0.83
15,0.51,0.5,0.83
16,0.51,0.48,0.82
17,0.5,0.32,0.51
18,0.42,0.39,0.65
19,0.54,0.39,0.0
115,0.62,0.06,0.35
116,0.78,0.13,0.97
117,0.0,0.0,0.53
118,0.0,0.0,0.22
119,0.0,0.0,0.6
80,0.03,0.84,0.09
81,0.0,0.27,0.2
82,0.0,0.0,0.47
83,0.0,0.0,0.3
84,0.0,0.0,0.17
90,0.03,0.03,0.04
91,0.0,0.0,0.13
92,0.0,0.0,0.0
93,0.0,0.0,0.02
94,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.01
44,0.0,0.0,0.0
95,0.53,0.07,0.04
96,0.0,0.0,0.0
97,0.0,0.0,0.7
98,0.0,0.0,0.09
99,0.0,0.0,0.03
35,0.0,0.0,0.0
36,0.0,0.0,0.01
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.12
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
75,0.01,0.1,0.24
76,0.0,0.53,0.03
77,0.0,0.19,0.5
78,0.0,0.45,0.77
79,0.0,0.76,0.34
25,0.0,0.1,0.43
26,0.0,0.02,0.34
27,0.0,0.04,0.19
28,0.0,0.03,0.86
29,0.0,0.05,0.37
85,0.0,0.31,0.39
86,0.0,0.0,0.02
87,0.0,0.0,0.82
88,0.0,0.0,0.04
89,0.0,0.0,0.73
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
50,0.0,0.93,0.13
51,0.0,0.96,0.63
52,0.0,0.86,0.34
53,0.0,0.5,0.91
54,0.0,0.39,0.56
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
30,0.0,0.04,0.04
31,0.0,0.0,0.2
32,0.0,0.0,0.13
33,0.0,0.0,0.14
34,0.0,0.0,0.06
55,0.0,0.0,0.27
56,0.0,0.0,0.31
57,0.0,0.0,0.41
58,0.0,0.0,0.15
59,0.0,0.0,0.02
60,0.0,0.0,0.0
61,0.0,0.0,0.04
62,0.0,0.0,0.0
63,0.0,0.0,0.01
64,0.0,0.0,0.0
