"p_cit","p_TL","p_TG","p_GL","p_Lind","p_res"
-1,-1,-1,-1,-1,"1656322620"
0.789666284705045,0.189148253426456,0.298561209138976,0.789666284705045,0.34796509225059," "
0.665573566247536,6.43679047135977e-05,0.635572213870168,0.283705631352404,0.665573566247536," "
0.913091233291845,7.08166662454956e-08,0.742584610705661,0.913091233291845,0.426569324983447," "
0.956953409976131,4.62084221572333e-12,0.956953409976131,0.507149343886243,0.586066245446808," "
0.616632539262811,8.21017762778028e-17,0.616632539262811,0.611549738140979,0.571915729086428," "
0.80203892832321,1.44468307572697e-28,0.23031336070638,0.0811674977461322,0.80203892832321," "
0.723876011072069,9.96242470835774e-82,0.69474376494781,0.723876011072069,0.299372188606587," "
0.798907992573865,3.81088517723338e-122,0.798907992573865,0.756412230695209,0.645152503866147," "
0.540327904661012,2.40181372410133e-179,0.489162165855198,0.322348829774126,0.540327904661012," "
0.668805297028567,5.50988910684542e-232,0.668805297028567,0.257779510795303,0.60911950730741," "
0.769975309341054,0.157043904422401,0.769975309341054,0.161235713776868,0.461601086626732," "
0.922828701970761,0.0440330987427437,0.922828701970761,0.0137814248982971,0.395778911885643," "
0.735148415684926,4.79517150771448e-07,0.735148415684926,0.00284324440547912,0.569310287602456," "
0.51098166850237,1.13297065153636e-14,0.465699947481225,0.51098166850237,0.357936269942188," "
0.999588344153164,7.27564274904507e-15,0.999588344153164,0.0547084583609643,0.462895511975438," "
0.986483683691572,2.34773041127889e-19,0.0115588495016712,0.00121314069565268,0.986483683691572," "
0.837396308446773,2.30128278688205e-73,0.27831711463479,0.0292543816140364,0.837396308446773," "
0.972862277636377,5.36997091116636e-131,0.972862277636377,0.250893090224281,0.443205122660859," "
0.930391002833531,7.49296020342602e-167,0.284972382119484,0.930391002833531,0.460135082002348," "
0.905381308948805,6.60407345741196e-218,0.315338974731935,0.905381308948805,0.346839803637767," "
0.993425029518623,0.993425029518623,0.291312162693761,1.55917155292331e-06,0.726296449351601," "
0.847648797989485,0.0764003049064024,0.847648797989485,1.96433414106489e-06,0.606135125488586," "
0.747063823732281,5.27836142177932e-06,0.747063823732281,6.1811617132004e-06,0.635887701530327," "
0.766730158899952,3.51736516612303e-07,0.766730158899952,0.000149937759766546,0.651533347290574," "
0.118932422346681,6.28896509006242e-18,0.118932422346681,0.000146229666047399,0.0715465474054718," "
