"p_cit","p_TL","p_TG","p_GL","p_Lind","p_res"
-1,-1,-1,-1,-1,"364475544"
0.85165338365685,0.421369680791464,0.85165338365685,1.46284362646452e-29,0.435448592183928," "
0.564635243499612,0.564635243499612,0.332640241981808,4.07395987490346e-26,0.0771596225893671," "
0.95690411376051,0.672870340188114,0.95690411376051,1.72294655157318e-25,0.493913562711806," "
0.999101501618882,0.185683799421506,0.999101501618882,9.28474697413662e-25,0.503261258429601," "
0.721745090199795,0.304490403555528,0.424378443651941,1.46972303777408e-30,0.721745090199795," "
0.00425798749034023,0.00127349447351687,0.00386371796362678,2.38032739358396e-24,0.00425798749034023,"causal"
0.00072302515137902,0.000370324426103702,0.00072302515137902,6.44321409870052e-29,0.000112666687284812,"causal"
0.0246152671834003,0.0246152671834003,1.36439056184012e-05,1.74035795524075e-21,1.2036761118639e-07,"causal"
0.0075960707284761,0.0075960707284761,0.000320515450412319,3.39682194658939e-28,8.92163663126935e-05,"causal"
0.540910412828623,0.0275048152276712,0.540910412828623,7.63065303951471e-21,0.293390355675298," "
6.16079573294007e-08,6.16079573294007e-08,2.2201552703149e-19,1.17199413100239e-25,8.81295023425843e-17,"causal"
2.9092540904018e-05,2.9092540904018e-05,2.01712124061654e-16,1.47786888591254e-20,2.20089352417301e-12,"causal"
0.0033505082652181,0.0033505082652181,2.94551002330763e-06,2.75171073531256e-24,4.30181134319253e-07,"causal"
2.15449663173927e-05,2.15449663173927e-05,8.50442096451423e-07,1.55943232885201e-24,1.77248049490388e-06,"causal"
0.12478667286336,0.12478667286336,0.000637014262946408,1.9496922861094e-29,0.000346541715778096," "
1.18450818106961e-06,1.18450818106961e-06,8.93077245924223e-17,4.13689428510492e-27,6.95167725884582e-19,"causal"
1.26604863314494e-08,1.26604863314494e-08,1.3061779497859e-19,7.77802802814511e-14,4.81670059855754e-14,"causal"
3.55971931386122e-07,5.55212342903681e-09,9.37824119084814e-09,4.48655030873557e-17,3.55971931386122e-07,"causal"
0.000432488509727672,0.000432488509727672,1.75751982418062e-06,2.60584696405204e-25,2.90376839047838e-07,"causal"
0.115690155870992,0.115690155870992,5.08347869308244e-05,2.30744126318891e-19,8.0529946728555e-08," "
3.87876374589128e-06,3.87876374589128e-06,5.29006685742441e-28,1.52232530315723e-18,3.13470547629643e-20,"causal"
6.30587442823769e-07,6.30587442823769e-07,1.18078019490449e-21,1.27066909635363e-18,1.05306209220591e-16,"causal"
0.000227450493600958,0.000227450493600958,7.34303218964826e-06,6.20477445033047e-23,4.43635900147653e-06,"causal"
9.65563243116162e-05,9.65563243116162e-05,5.69357025229084e-07,1.56644442125753e-20,2.46223686144949e-09,"causal"
0.0237590349876628,0.0237590349876628,4.524312017504e-08,1.7216196796418e-21,1.53448363677317e-06,"causal"
0.204384645888217,0.204384645888217,0.146248024435638,1.94359789148502e-74,0.0634531759840192," "
0.869123597736791,0.869123597736791,0.782192844734665,1.49468215631398e-73,0.423310012517588," "
0.917354528127068,0.917354528127068,0.11167523163277,8.17038163318586e-83,0.914166614426897," "
0.285097964785878,0.013748606613026,0.285097964785878,9.85714597648303e-81,0.239136375053493," "
0.703991545158759,0.644235835589083,0.344485988733428,6.06041534263546e-67,0.703991545158759," "
0.998146771376725,5.68627349305729e-06,0.00107079709812831,2.39022530941456e-82,0.998146771376725," "
0.999999937152237,0.000572115912705977,1.7144987004377e-05,3.83892447771803e-85,0.999999937152237," "
0.999642367250992,2.5941771607324e-05,0.000608143156731123,3.5461937297213e-86,0.999642367250992," "
0.994969089846436,0.00783842650205165,0.00278102249608488,2.64370543350273e-81,0.994969089846436," "
0.957976580715968,0.416183958212999,0.0271575634047918,7.9746102171804e-71,0.957976580715968," "
7.97127975267839e-07,2.98891271433385e-39,5.58867563426427e-10,3.7412483032789e-40,7.97127975267839e-07,"causal"
0.00030453575542151,6.46919090712222e-33,6.91073736146444e-05,1.29565122364899e-58,0.00030453575542151,"causal"
0.024900352095674,6.93172233496603e-24,0.0170014834365461,1.97422918285299e-59,0.024900352095674,"causal"
0.082081102221745,1.41943016604525e-17,0.082081102221745,6.83123755728119e-65,0.0589051266025279," "
0.00948571474856306,5.43830038022264e-13,0.00948571474856306,9.09046473725331e-71,0.00946493708336642,"causal"
2.02986534347478e-22,4.62674708901681e-47,8.68673359950135e-34,5.33781388781149e-27,2.02986534347478e-22,"causal"
4.01668480288166e-18,8.88697131117874e-36,1.21039505038805e-21,8.87743675768366e-42,4.01668480288166e-18,"causal"
1.36677023219861e-13,5.74096677856132e-34,2.71543086811306e-17,1.25971276238209e-50,1.36677023219861e-13,"causal"
4.42521268920674e-11,6.00148016069644e-15,4.42521268920674e-11,4.35945464440113e-63,3.47499522260346e-11,"causal"
2.23633188146189e-05,3.53764859422409e-17,1.13045731253612e-06,1.83295433373101e-59,2.23633188146189e-05,"causal"
1.58160611551732e-29,5.82512074492137e-50,5.48791166251764e-46,1.58160611551732e-29,4.28184969609167e-30,"causal"
1.56454273565927e-22,4.37677759907021e-37,4.24277368521635e-36,1.42562279346054e-48,1.56454273565927e-22,"causal"
5.37406315315679e-16,1.06935457633022e-20,1.24590200895068e-21,1.33634120453795e-45,5.37406315315679e-16,"causal"
8.10602756298773e-10,2.10149595076327e-13,1.35204252720361e-20,2.14998636391496e-65,8.10602756298773e-10,"causal"
1.81119095093218e-06,4.4215046734151e-14,7.08786705217563e-08,1.50337725041794e-62,1.81119095093218e-06,"causal"
0.750715055525717,0.750715055525717,0.450385469735107,6.68054708781025e-143,0.357690970257744," "
0.912841397511087,0.368581167776508,0.231031524129073,1.48135155180559e-136,0.912841397511087," "
0.75181070316081,0.75181070316081,0.575410008746839,6.85241081931325e-132,0.307025633079163," "
0.729324720146483,0.579515432272643,0.729324720146483,2.29988614855586e-122,0.546937229807199," "
0.628024402337594,0.628024402337594,0.580567327743154,1.74197861479849e-128,0.176285037183274," "
0.978614644271296,0.0135740691525517,0.0281797092155184,1.22396816568264e-136,0.978614644271296," "
0.797747065803675,0.797747065803675,0.27170260361936,5.14127088124753e-142,0.691663262317397," "
0.932335999823909,0.7607577456539,0.0643890897249519,1.52077924028229e-133,0.932335999823909," "
0.94640681086153,0.551445874732959,0.0113284457818013,1.72027422750754e-125,0.94640681086153," "
0.68198812883999,0.396549883591934,0.68198812883999,8.10611742303178e-127,0.187197890932881," "
0.999999999984696,8.97322568226026e-35,3.21215882206264e-14,7.8697800238212e-133,0.999999999984696," "
0.999999999546294,1.79097435876536e-30,4.07214496466111e-10,1.16657628874607e-121,0.999999999546294," "
0.99999755531739,1.03735111219539e-27,3.58851789015026e-05,1.14755587422256e-129,0.99999755531739," "
0.999995391230581,5.44023540626695e-15,0.000532842188227548,2.72651106697797e-109,0.999995391230581," "
0.999833668738118,1.08499733666473e-11,0.000157476914879786,2.65817399399415e-135,0.999833668738118," "
0.119326306791384,3.28343889786307e-106,0.119326306791384,4.61731644137821e-67,0.11094459689478," "
0.000157382653954783,3.94096199653602e-80,3.32932612915515e-05,2.5339841005643e-66,0.000157382653954783,"causal"
0.000155822614265417,3.82623299776739e-62,4.54137776196291e-07,1.08287001678747e-75,0.000155822614265417,"causal"
0.727810748942904,4.60455811154653e-48,0.727810748942904,5.21882250942517e-101,0.420434312117812," "
0.0508152594542062,8.8871277894522e-33,0.0508152594542062,2.24848865767252e-100,0.037476642714672," "
1.9610998481589e-20,5.71816634549023e-120,1.9878906698503e-29,8.98738183563684e-26,1.9610998481589e-20,"causal"
5.70223247018475e-18,1.32228872310494e-87,1.13522290013853e-20,2.05876614280889e-51,5.70223247018475e-18,"causal"
4.82104824562929e-09,4.79192824349638e-65,5.1272730575816e-11,6.38487580301038e-69,4.82104824562929e-09,"causal"
2.97319381097205e-05,1.35108786575587e-47,8.57036548145108e-06,2.96534074363674e-94,2.97319381097205e-05,"causal"
1.37352003837467e-11,8.70437067858019e-26,1.37352003837467e-11,9.2557758600067e-96,1.15248075174498e-13,"causal"
0.738580590655146,0.738580590655146,0.313153014861042,1.30117742766203e-181,0.738328515805393," "
0.797719005621916,0.572011791063021,0.280397624371444,8.22262604078455e-173,0.797719005621916," "
0.533817666688653,0.533817666688653,0.341600901514029,1.53878941442359e-172,0.45656875948376," "
0.905082481312019,0.581485746941119,0.124285952928192,6.76636569010136e-171,0.905082481312019," "
0.690707777244699,0.411151524414931,0.440262136364146,1.87483583490655e-188,0.690707777244699," "
0.988574216492732,0.17353989588832,0.000403852676318579,8.28652003093025e-184,0.988574216492732," "
0.999945018017116,0.121689477599366,3.37052852613265e-09,4.83881705907209e-182,0.999945018017116," "
0.726973552093114,0.0346202428593533,0.57442887718638,1.59038803369118e-175,0.726973552093114," "
0.9968518019227,0.623772077138795,0.00208777227461999,5.66991777823503e-178,0.9968518019227," "
0.0912171866519507,1.84678153377134e-05,0.00226255651656094,7.13659383349501e-178,0.0912171866519507," "
0.999999999999946,1.50006071764645e-06,3.71790600148185e-28,1.09171347164451e-206,0.999999999999946," "
0.999999999992609,0.00109189594737527,6.64073500081414e-17,1.14582907559696e-196,0.999999999992609," "
0.999999997677423,0.0433942315084152,6.31896148695676e-10,3.41855979536011e-189,0.999999997677423," "
0.99999826197002,7.52479986172251e-05,4.11795431638229e-07,1.83035751618794e-178,0.99999826197002," "
0.999990586973093,0.000759950031949724,7.37904689650882e-05,1.21171848814109e-167,0.999990586973093," "
0.999999999999967,3.57561957524887e-94,2.32048546660681e-24,5.16171256855564e-167,0.999999999999967," "
0.999999999999984,1.83561101262381e-44,2.51059845976836e-13,3.25903553299894e-162,0.999999999999984," "
0.995995329296486,1.74336077113168e-55,0.00415065005337854,6.34832708512807e-142,0.995995329296486," "
0.999999999999122,3.50842175542037e-30,1.84235117147687e-14,2.13652972157913e-176,0.999999999999122," "
0.999735615719529,2.16830219903216e-22,0.00111286166959757,9.67423299047415e-163,0.999735615719529," "
0.61086268836892,4.15415302715408e-155,0.61086268836892,2.39899127394451e-70,0.333808506437031," "
0.0940827357691113,3.61994054135268e-119,0.0940827357691113,4.03657066709358e-86,0.0392592096979675," "
0.752582410145152,1.2171316166211e-84,0.37095886162963,1.70836608204233e-116,0.752582410145152," "
0.538210627042807,4.89552780246697e-71,0.538210627042807,4.36341424007306e-131,0.280462313002903," "
0.964764355919921,2.13632684283177e-44,0.0396693931646406,1.2075055651625e-154,0.964764355919921," "
0.943948494180167,0.170662356408894,0.943948494180167,5.5835833875526e-205,0.211474726649138," "
0.668565700435765,0.610286894875793,0.372632538140934,6.03062874003032e-226,0.668565700435765," "
0.91325083667773,0.828925979430437,0.104006302445888,8.98974849049374e-214,0.91325083667773," "
0.952180216846674,0.952180216846674,0.375078931545713,7.56746540661939e-215,0.650261288859968," "
0.791063472385131,0.106363637818395,0.791063472385131,1.39595942074795e-217,0.486407849353799," "
0.957820214869135,2.66565691989358e-11,0.0357550629169175,1.74937012534622e-228,0.957820214869135," "
0.930410573561831,8.67372496400369e-07,0.196860994289099,8.30689288793374e-218,0.930410573561831," "
0.990171371682041,0.000144201833320482,0.0229375420419697,3.59863815159882e-214,0.990171371682041," "
0.990460309376318,0.0633969169868974,0.0167459418756874,2.35845137486031e-215,0.990460309376318," "
0.729627993206585,0.000327467254617114,0.729627993206585,2.16439056396492e-222,0.606445711868057," "
0.999999990281531,0.823089975163044,6.46366007188423e-06,2.51114879997751e-224,0.999999990281531," "
0.812472912278287,0.117931457605513,0.0451440623971946,2.68764355023348e-228,0.812472912278287," "
0.959253205681942,0.189791725082154,0.0157934340919026,2.214952822565e-220,0.959253205681942," "
0.955864898837038,0.0618311425867152,0.0983897815835869,3.0545139211632e-206,0.955864898837038," "
0.595391416052121,0.293078838799591,0.595391416052121,1.36438613425539e-210,0.057530372466762," "
0.999999999960287,5.69031289776239e-27,6.49700052972827e-44,1.53905597377254e-257,0.999999999960287," "
0.999999999999788,8.76406607836688e-18,5.29770237974569e-20,5.7121918822076e-241,0.999999999999788," "
0.999999999137204,4.41205291683957e-15,5.70675660322882e-22,4.99386907478804e-231,0.999999999137204," "
0.99999999998408,5.89354333914731e-10,7.95271586765634e-12,9.87990369207497e-232,0.99999999998408," "
0.999999761474698,4.03539338081227e-08,5.48361247285672e-08,1.7132869877379e-220,0.999999761474698," "
0.999999999985858,1.98339643841115e-118,7.22487254409291e-15,5.36741019376364e-165,0.999999999985858," "
0.999999999998653,2.92933915556583e-100,9.00967396051066e-13,2.29827664947349e-165,0.999999999998653," "
0.999999928761482,1.29263326138705e-70,1.14202027085436e-08,5.07011014601633e-183,0.999999928761482," "
0.9999999987993,3.56346242897704e-46,1.41912813016544e-11,7.27773262818164e-199,0.9999999987993," "
0.999997237221335,5.46204920574542e-40,1.24315163150692e-05,6.14526240249335e-194,0.999997237221335," "
0.814659668946994,0.375719470968517,0.106483305642005,6.07798650664015e-243,0.814659668946994," "
