"p_cit","p_TL","p_TG","p_GL","p_Lind","p_res"
-1,-1,-1,-1,-1,"16487486"
0.898760229256312,0.198623131394764,0.898760229256312,0.259614970580271,0.630195781930383," "
0.593042756913637,0.593042756913637,0.0001556435637254,0.000690332914729665,6.34546210047957e-09," "
0.999999615928602,0.465270965864378,5.50232454202759e-10,0.0649609569930701,0.999999615928602," "
0.453347963690888,0.453347963690888,1.42321392294795e-19,0.0841081135680756,1.74874261140705e-63," "
0.999938069104799,0.922585813997246,3.23709299550375e-21,0.0718501383931003,0.999938069104799," "
0.913436707638513,0.436224258103435,3.64699628971925e-30,0.913436707638513,0.00117474745075129," "
0.665024445497501,0.665024445497501,1.95227942708333e-50,0.572162312378199,5.74785226169634e-142," "
0.824608259867355,0.590147947709088,3.27181178995433e-52,0.824608259867355,0.774973109346712," "
0.999999999156405,0.972565005828384,9.45274067484168e-79,0.188035835810453,0.999999999156405," "
0.909834747217299,0.787000220980904,3.74492083141375e-74,0.84691249294642,0.909834747217299," "
0.798754562062454,0.798754562062454,0.0277548636467157,0.0020558334236562,0.00857185135751255," "
0.85492125503652,0.812964724941573,7.05262830648261e-06,0.85492125503652,0.0441142189080819," "
0.996837870934392,0.918220216351949,9.50836736947662e-11,0.0568771595332175,0.996837870934392," "
0.42640091710136,0.121966878778282,1.61165924880951e-20,0.42640091710136,2.24312877932382e-09," "
0.0365479515654241,0.0365479515654241,3.03128953391902e-38,0.00630507979353317,2.43575871981297e-25,"causal"
0.589573337963406,0.000781801240319087,4.58397254162673e-38,0.589573337963406,0.0131228168692439," "
0.305222023068404,0.0350115408270114,4.12405185105191e-53,0.305222023068404,1.71886905419715e-38," "
0.566657122572732,0.335383419590306,8.70477257762844e-55,0.00468731718468937,0.566657122572732," "
0.632076365182715,0.000976752769144545,2.12853229924364e-69,0.632076365182715,1.17997940246816e-33," "
0.97071344472354,0.0263514998712614,1.39176610191139e-60,0.97071344472354,1.99501267489787e-11," "
0.552218848828949,0.552218848828949,0.120782190612085,1.36333779803446e-05,0.0599244517800809," "
0.538792120344914,0.538792120344914,9.567164463337e-07,7.58614449754118e-06,0.255150337045329," "
0.541100660046935,0.541100660046935,5.08187863481952e-13,0.000344067781014252,0.496040147064319," "
0.0125767439977307,0.0125767439977307,1.42550400133586e-12,0.000558901164790037,2.63337768188076e-09,"causal"
0.279197405657778,0.279197405657778,7.06424033487082e-26,0.000101465495361081,0.0520507985921321," "
0.388241346228446,0.388241346228446,1.28410644031472e-27,0.00513318979901578,0.0234425592655197," "
0.00525006978813537,0.00525006978813537,7.0993431859748e-48,0.000753296615023586,4.38201499939465e-35,"causal"
0.0037916307099724,0.0037916307099724,5.95130562724338e-58,0.00150996411028321,6.2452834342755e-44,"causal"
0.216747712313122,0.0656554147979755,2.52765720710828e-62,0.216747712313122,3.08939422400302e-49," "
0.00378148068258667,0.0013656061679476,6.66005361661251e-69,0.00378148068258667,1.48359498182273e-44,"causal"
0.99233623741286,0.530121650824815,0.00338893774450556,6.18096694546936e-05,0.99233623741286," "
