"p_cit","p_TL","p_TG","p_GL","p_Lind","p_res"
-1,-1,-1,-1,-1,"364475544"
0.85165338365685,0.421369680791464,0.85165338365685,1.46284362646452e-29,0.456417976657634," "
0.564635243499612,0.564635243499612,0.332640241981808,4.07395987490346e-26,0.111107784020764," "
0.95690411376051,0.672870340188114,0.95690411376051,1.72294655157318e-25,0.665371593407262," "
0.999101501618882,0.185683799421506,0.999101501618882,9.28474697413662e-25,0.588013314900984," "
0.772245809113061,0.304490403555528,0.424378443651941,1.46972303777408e-30,0.772245809113061," "
0.00476543883493367,0.00127349447351687,0.00386371796362678,2.38032739358396e-24,0.00476543883493367,"causal"
0.00072302515137902,0.000370324426103702,0.00072302515137902,6.44321409870052e-29,0.000190866835068265,"causal"
0.0246152671834003,0.0246152671834003,1.36439056184012e-05,1.74035795524075e-21,1.97799554243613e-05,"causal"
0.0075960707284761,0.0075960707284761,0.000320515450412319,3.39682194658939e-28,0.00138766520651316,"causal"
0.540910412828623,0.0275048152276712,0.540910412828623,7.63065303951471e-21,0.312054991420885," "
6.16079573294007e-08,6.16079573294007e-08,2.2201552703149e-19,1.17199413100239e-25,9.78706295706248e-16,"causal"
2.9092540904018e-05,2.9092540904018e-05,2.01712124061654e-16,1.47786888591254e-20,3.84558632121883e-20,"causal"
0.0033505082652181,0.0033505082652181,2.94551002330763e-06,2.75171073531256e-24,7.63563576754359e-07,"causal"
3.47327337485438e-05,2.15449663173927e-05,8.50442096451423e-07,1.55943232885201e-24,3.47327337485438e-05,"causal"
0.12478667286336,0.12478667286336,0.000637014262946408,1.9496922861094e-29,0.00104775652002433," "
1.18450818106961e-06,1.18450818106961e-06,8.93077245924223e-17,4.13689428510492e-27,3.1838298118702e-18,"causal"
1.26604863314494e-08,1.26604863314494e-08,1.3061779497859e-19,7.77802802814511e-14,3.74064632486054e-18,"causal"
9.37824119084814e-09,5.55212342903681e-09,9.37824119084814e-09,4.48655030873557e-17,6.64181239882733e-11,"causal"
0.000432488509727672,0.000432488509727672,1.75751982418062e-06,2.60584696405204e-25,1.79575772731662e-09,"causal"
0.115690155870992,0.115690155870992,5.08347869308244e-05,2.30744126318891e-19,4.59279738094943e-05," "
3.87876374589128e-06,3.87876374589128e-06,5.29006685742441e-28,1.52232530315723e-18,3.18737318268772e-43,"causal"
6.30587442823769e-07,6.30587442823769e-07,1.18078019490449e-21,1.27066909635363e-18,2.1608982764433e-17,"causal"
0.000227450493600958,0.000227450493600958,7.34303218964826e-06,6.20477445033047e-23,2.02568222839666e-06,"causal"
9.65563243116162e-05,9.65563243116162e-05,5.69357025229084e-07,1.56644442125753e-20,4.46561371579323e-07,"causal"
0.0237590349876628,0.0237590349876628,4.524312017504e-08,1.7216196796418e-21,5.45353198454534e-06,"causal"
0.204384645888217,0.204384645888217,0.146248024435638,1.94359789148502e-74,0.0180189829907108," "
0.869123597736791,0.869123597736791,0.782192844734665,1.49468215631398e-73,0.370598848292847," "
0.917354528127068,0.917354528127068,0.11167523163277,8.17038163318586e-83,0.912651595356295," "
0.285097964785878,0.013748606613026,0.285097964785878,9.85714597648303e-81,0.134591489807291," "
0.843465991067076,0.644235835589083,0.344485988733428,6.06041534263546e-67,0.843465991067076," "
0.999878440807313,5.68627349305729e-06,0.00107079709812831,2.39022530941456e-82,0.999878440807313," "
0.999988717173681,0.000572115912705977,1.7144987004377e-05,3.83892447771803e-85,0.999988717173681," "
0.999656670938148,2.5941771607324e-05,0.000608143156731123,3.5461937297213e-86,0.999656670938148," "
0.999641890158639,0.00783842650205165,0.00278102249608488,2.64370543350273e-81,0.999641890158639," "
0.973444281151714,0.416183958212999,0.0271575634047918,7.9746102171804e-71,0.973444281151714," "
6.32164370656121e-08,2.98891271433385e-39,5.58867563426427e-10,3.7412483032789e-40,6.32164370656121e-08,"causal"
0.000110829560386497,6.46919090712222e-33,6.91073736146444e-05,1.29565122364899e-58,0.000110829560386497,"causal"
0.0170014834365461,6.93172233496603e-24,0.0170014834365461,1.97422918285299e-59,0.00781841942711909,"causal"
0.082081102221745,1.41943016604525e-17,0.082081102221745,6.83123755728119e-65,0.0416537487652634," "
0.00948571474856306,5.43830038022264e-13,0.00948571474856306,9.09046473725331e-71,0.00291471902378019,"causal"
3.10791763854961e-21,4.62674708901681e-47,8.68673359950135e-34,5.33781388781149e-27,3.10791763854961e-21,"causal"
1.27440887170399e-18,8.88697131117874e-36,1.21039505038805e-21,8.87743675768366e-42,1.27440887170399e-18,"causal"
2.71543086811306e-17,5.74096677856132e-34,2.71543086811306e-17,1.25971276238209e-50,8.75846095346095e-23,"causal"
4.42521268920674e-11,6.00148016069644e-15,4.42521268920674e-11,4.35945464440113e-63,1.43653371831642e-11,"causal"
3.0251473203237e-06,3.53764859422409e-17,1.13045731253612e-06,1.83295433373101e-59,3.0251473203237e-06,"causal"
1.58160611551732e-29,5.82512074492137e-50,5.48791166251764e-46,1.58160611551732e-29,1.08172824079305e-30,"causal"
1.54437746900661e-34,4.37677759907021e-37,4.24277368521635e-36,1.42562279346054e-48,1.54437746900661e-34,"causal"
1.28319741460777e-18,1.06935457633022e-20,1.24590200895068e-21,1.33634120453795e-45,1.28319741460777e-18,"causal"
1.29644703213321e-10,2.10149595076327e-13,1.35204252720361e-20,2.14998636391496e-65,1.29644703213321e-10,"causal"
3.06623030795765e-06,4.4215046734151e-14,7.08786705217563e-08,1.50337725041794e-62,3.06623030795765e-06,"causal"
0.750715055525717,0.750715055525717,0.450385469735107,6.68054708781025e-143,0.354851799849594," "
0.893915225747004,0.368581167776508,0.231031524129073,1.48135155180559e-136,0.893915225747004," "
0.75181070316081,0.75181070316081,0.575410008746839,6.85241081931325e-132,0.301624141979018," "
0.729324720146483,0.579515432272643,0.729324720146483,2.29988614855586e-122,0.471961269401903," "
0.628024402337594,0.628024402337594,0.580567327743154,1.74197861479849e-128,0.243682577895628," "
0.994263191210671,0.0135740691525517,0.0281797092155184,1.22396816568264e-136,0.994263191210671," "
0.797747065803675,0.797747065803675,0.27170260361936,5.14127088124753e-142,0.764355079226869," "
0.965080793344267,0.7607577456539,0.0643890897249519,1.52077924028229e-133,0.965080793344267," "
0.951484781198878,0.551445874732959,0.0113284457818013,1.72027422750754e-125,0.951484781198878," "
0.68198812883999,0.396549883591934,0.68198812883999,8.10611742303178e-127,0.121420195463251," "
0.999999999999304,8.97322568226026e-35,3.21215882206264e-14,7.8697800238212e-133,0.999999999999304," "
0.9999999996914,1.79097435876536e-30,4.07214496466111e-10,1.16657628874607e-121,0.9999999996914," "
0.999863140493576,1.03735111219539e-27,3.58851789015026e-05,1.14755587422256e-129,0.999863140493576," "
0.999984184569464,5.44023540626695e-15,0.000532842188227548,2.72651106697797e-109,0.999984184569464," "
0.999916044134812,1.08499733666473e-11,0.000157476914879786,2.65817399399415e-135,0.999916044134812," "
0.119326306791384,3.28343889786307e-106,0.119326306791384,4.61731644137821e-67,0.0912676579144168," "
5.02629683394428e-05,3.94096199653602e-80,3.32932612915515e-05,2.5339841005643e-66,5.02629683394428e-05,"causal"
4.54137776196291e-07,3.82623299776739e-62,4.54137776196291e-07,1.08287001678747e-75,3.4085638349133e-07,"causal"
0.727810748942904,4.60455811154653e-48,0.727810748942904,5.21882250942517e-101,0.443545295586308," "
0.0508152594542062,8.8871277894522e-33,0.0508152594542062,2.24848865767252e-100,0.0288175603550252," "
1.69981369404517e-19,5.71816634549023e-120,1.9878906698503e-29,8.98738183563684e-26,1.69981369404517e-19,"causal"
1.23001521515292e-19,1.32228872310494e-87,1.13522290013853e-20,2.05876614280889e-51,1.23001521515292e-19,"causal"
5.1272730575816e-11,4.79192824349638e-65,5.1272730575816e-11,6.38487580301038e-69,8.460888374424e-15,"causal"
8.89803944844225e-06,1.35108786575587e-47,8.57036548145108e-06,2.96534074363674e-94,8.89803944844225e-06,"causal"
5.8167730934509e-11,8.70437067858019e-26,1.37352003837467e-11,9.2557758600067e-96,5.8167730934509e-11,"causal"
0.817195067751832,0.738580590655146,0.313153014861042,1.30117742766203e-181,0.817195067751832," "
0.796919973696494,0.572011791063021,0.280397624371444,8.22262604078455e-173,0.796919973696494," "
