"p_cit","p_TL","p_TG","p_GL","p_Lind","p_res"
-1,-1,-1,-1,-1,"619983939"
0.940638942091175,0.565954881932371,0.940638942091175,8.11609671488592e-34,0.500651610484648," "
0.854412500987178,0.854412500987178,0.297148853694515,3.19336936217047e-25,0.56043564662503," "
0.952632002458698,0.37932326105916,0.952632002458698,1.42802926473426e-26,0.584934232128734," "
0.949576766157546,0.274194412086496,0.949576766157546,1.94669779839112e-28,0.64699591098523," "
0.985659154399764,0.175090212335126,0.985659154399764,4.86015764283806e-39,0.613745804880565," "
0.193736942849623,0.193736942849623,0.000245435366884093,2.05773079845476e-25,0.0353585967022664," "
0.0181030117980795,0.0151778958096074,0.0181030117980795,1.64735218599878e-27,0.00820659196638459,"causal"
0.160277241444723,0.160277241444723,0.00107757665066985,6.57499452702555e-28,0.0142776817047327," "
0.0484046496019169,0.0484046496019169,0.0148435064746617,2.13736666291329e-22,0.0198582478456086,"causal"
0.872959212086006,0.872959212086006,0.242667966612072,6.12883912582651e-29,0.543226449930492," "
0.000936481189059339,0.000936481189059339,1.04919037494372e-08,4.32345780714846e-28,3.79741653944345e-08,"causal"
0.00601169194758064,0.00601169194758064,1.76126738886215e-07,5.26920999917999e-28,5.8965014915087e-12,"causal"
0.000292759479645515,0.000107207267841985,0.000171391749974322,9.24745584264431e-32,0.000292759479645515,"causal"
0.480123461376118,0.250039557613719,0.000141515189460468,4.96588659491717e-33,0.480123461376118," "
0.287106098318715,0.287106098318715,0.0530258452315796,4.26633423294326e-26,0.00242162122566369," "
2.33941657490698e-06,2.33941657490698e-06,5.44964326341813e-07,4.89276815962496e-29,2.34204701134614e-07,"causal"
0.00203345182044284,0.00203345182044284,0.000126433808613945,6.07844040364339e-33,3.12599237562681e-05,"causal"
0.0095195722482195,0.0095195722482195,0.00373386717849625,6.69656487060773e-34,0.00305099952415148,"causal"
0.854496242357384,0.440276735509983,3.11839360769166e-07,1.47932172888846e-19,0.854496242357384," "
0.335033469461324,0.335033469461324,0.0194350870890719,9.00146993261622e-30,0.100385853210358," "
0.0154123349945199,0.0154123349945199,1.34491223514936e-09,6.82185290148914e-25,0.000298659151469719,"causal"
0.324415200203482,0.0550999952827594,0.324415200203482,6.5112295893102e-26,0.196665852210489," "
0.782784820659485,0.407938638741331,0.532667402705186,3.26942939611137e-26,0.782784820659485," "
0.982976646161715,0.475724412352185,0.0220380501754271,5.89243278069775e-30,0.982976646161715," "
0.508194148236582,0.356743390151145,0.508194148236582,5.89036308882884e-20,0.302393247502779," "
0.932973561239652,0.932973561239652,0.518295757766733,2.16123448885291e-73,0.548801515482518," "
0.903114947903717,0.754762485431789,0.0542177398025797,4.61611793618788e-67,0.903114947903717," "
0.80729988452935,0.153044854019667,0.303667133079438,1.77021319501102e-79,0.80729988452935," "
0.839926061632522,0.326545850308647,0.471218654068359,1.31479971038994e-76,0.839926061632522," "
0.334564357376755,0.334564357376755,0.136998639390253,3.65297619841277e-77,0.215097653037605," "
0.801896653809876,0.0239009184199536,0.26350037702227,9.64914738829926e-76,0.801896653809876," "
0.99753698218437,0.0544215361700212,0.00124013243261442,1.13616782781715e-82,0.99753698218437," "
0.996694652020872,0.0950244504631671,0.00115579132420431,5.22408162838181e-80,0.996694652020872," "
0.820117268980718,0.151537367675754,0.277449138479564,9.29492902648221e-80,0.820117268980718," "
0.967187925360166,0.48040117186882,0.056038137381343,1.65536867311139e-75,0.967187925360166," "
0.0309587522534171,3.95218782577702e-29,0.0309587522534171,2.25252531658369e-62,0.0133641262329391,"causal"
0.000103576876419108,2.95642813422733e-13,0.000103576876419108,2.37537826931103e-60,9.90489455804204e-05,"causal"
0.247581106345265,2.65061725311194e-09,0.247581106345265,6.82320577017648e-78,0.160427447663584," "
0.0140904282650256,9.59203692335904e-12,0.0140904282650256,9.83341217069966e-66,0.00835034373955476,"causal"
0.0589208678903856,2.84613944036001e-06,0.0583108744797632,6.69803248171284e-73,0.0589208678903856," "
9.28311885041678e-07,1.42268160830578e-22,1.30078912240236e-09,2.91578776855387e-57,9.28311885041678e-07,"causal"
0.00174661004450907,1.77928122776712e-19,0.00118781247344268,7.40819502908963e-69,0.00174661004450907,"causal"
3.67317604125786e-05,2.14377089746365e-13,3.67317604125786e-05,1.18776738703151e-62,5.53183811274293e-06,"causal"
3.33487978334966e-05,1.66056936130437e-11,3.33487978334966e-05,1.26541119368442e-60,2.67577145866581e-07,"causal"
0.000143846382448014,4.38530729628744e-06,1.48649698158382e-05,1.45353962624282e-60,0.000143846382448014,"causal"
2.05620217236806e-09,1.70692339320282e-16,1.68800305039599e-14,4.60625481906142e-64,2.05620217236806e-09,"causal"
1.00988792366515e-09,1.97056629536257e-11,8.26660757718371e-14,5.33335550818617e-77,1.00988792366515e-09,"causal"
2.03337975303082e-05,4.86863664039464e-11,4.72015239315388e-06,5.81903252075954e-69,2.03337975303082e-05,"causal"
0.000991607612120807,4.37457232205957e-08,0.000991607612120807,7.43965684844877e-83,0.000554800653031798,"causal"
0.00573980113717232,2.79797366213162e-09,0.00368390334914466,1.69512559786985e-62,0.00573980113717232,"causal"
0.79378715870344,0.154864410118706,0.79378715870344,3.72048616556209e-119,0.439958736488291," "
0.950496059728064,0.843238160105922,0.0526775770425196,1.02550513073639e-127,0.950496059728064," "
0.861371773574854,0.0763820750417418,0.861371773574854,7.50857215247052e-114,0.569292387826562," "
0.843566309979263,0.820534601889602,0.184069858933874,1.8978374607155e-124,0.843566309979263," "
0.875705927085231,0.707320268532731,0.875705927085231,4.93124310999332e-125,0.347782931420045," "
0.477857852568455,0.41628267566858,0.477857852568455,8.00443790453017e-134,0.0798066755806877," "
0.455151094199496,0.455151094199496,0.29268364362352,2.9251605081219e-127,0.282670026902663," "
0.930405082705795,0.712454314556007,0.0841858391836014,3.98998791883253e-127,0.930405082705795," "
0.880912321397721,0.188744135978185,0.880912321397721,9.52802772273769e-131,0.574940817525936," "
0.994218056137008,0.710684188606971,0.0114947931243487,2.12271027401815e-129,0.994218056137008," "
0.999998346297922,3.37112350364786e-23,2.1201385256317e-07,1.30613675855349e-127,0.999998346297922," "
