"p_cit","p_TL","p_TG","p_GL","p_Lind","childseed","Parentseed"
0.879096536828126,0.879096536828126,0.682633944376646,0.282882084560768,0.419480353768806,1965073272,523475450
0.716091370746522,1.48824686888868e-12,0.716091370746522,0.495991794386116,0.566237679246334,1421392803,523475450
0.786562168407698,9.64761662819501e-32,0.786562168407698,0.126218113457597,0.53100939745938,1258481509,523475450
0.98103233211177,4.51332640106177e-52,0.346508968922304,0.98103233211177,0.387853747513303,811065344,523475450
0.895759312986374,1.99126420883458e-90,0.895759312986374,0.109326119292913,0.506379295246931,1915112918,523475450
0.668768991588344,7.17594011577684e-105,0.470666885522922,0.341745198904047,0.668768991588344,1866675837,523475450
0.990687297716098,5.41123608726439e-136,0.743012739009547,0.990687297716098,0.526241147771959,693189992,523475450
0.665575841439651,4.35547721119568e-168,0.383993544014204,0.665575841439651,0.351010217400577,1932428530,523475450
0.71088936041845,6.24525767488776e-208,0.71088936041845,0.663768898325484,0.489425867053931,753880790,523475450
0.682180659138306,2.57375174007605e-248,0.484333830537367,0.682180659138306,0.446835266487815,1663009252,523475450
0.980392087437928,0.0231049845110824,0.036272739286751,1.5922013631028e-11,0.980392087437928,181319523,523475450
0.844140677324601,2.29043542104467e-10,0.276460711077401,1.77439651256869e-06,0.844140677324601,489706537,523475450
0.210634546918542,6.7618962832191e-25,0.210634546918542,1.0539930954231e-05,0.150416626628334,397098558,523475450
0.676182432036483,1.97708970615091e-50,0.638405525408997,0.0004058998768278,0.676182432036483,170141815,523475450
0.847536674482919,2.62465994127794e-84,0.847536674482919,6.72763894468382e-05,0.45137875600878,885772615,523475450
0.859823706674708,5.37745438435042e-99,0.859823706674708,0.000392861992582152,0.442765902114324,2116641587,523475450
0.947329465156037,1.14566126579209e-127,0.947329465156037,0.00498273873671187,0.522489521956643,1931015074,523475450
0.639398154531051,3.09670783008803e-162,0.639398154531051,0.0108062957580337,0.426588416092423,994400850,523475450
0.896436107095268,5.74815922134259e-206,0.0342262753537824,6.09068827657306e-05,0.896436107095268,1173336350,523475450
0.980522165013039,1.85252458724311e-244,0.980522165013039,0.106812675833966,0.49177035613356,1490332408,523475450
0.697867189595451,0.419600414113413,0.657323634461116,2.27047999919909e-27,0.697867189595451,430099213,523475450
0.993523771141208,5.7863393939341e-06,0.0171309929829187,1.69198116321768e-20,0.993523771141208,86035004,523475450
0.41816681615057,9.61296660305825e-31,0.41816681615057,3.8551684677862e-21,0.214182726604185,2060097566,523475450
0.840852958790829,1.52399711503962e-52,0.218079292960377,1.05827998670293e-21,0.840852958790829,1701049710,523475450
0.717767296422936,1.01813772732038e-73,0.717767296422936,5.18494986105259e-16,0.624893009658454,1597935313,523475450
0.851135776564138,6.90634596841683e-99,0.851135776564138,2.24329755646119e-12,0.583648223738681,2069855683,523475450
0.277385800845738,3.09634266988313e-136,0.219471679750596,4.01767668306981e-07,0.277385800845738,1351662509,523475450
0.203483576192164,1.91885119452015e-173,0.106486709355779,0.00111042862404758,0.203483576192164,946143488,523475450
0.8264873673622,3.08232760375156e-221,0.8264873673622,0.000200139969701371,0.48244947730593,511453946,523475450
0.815701084555355,2.28915114236247e-243,0.815701084555355,0.000151712348977957,0.48709354760424,1719997170,523475450
0.702666913551203,1.02923288679065e-07,0.618688863725796,2.57653560740975e-46,0.702666913551203,387982141,523475450
0.606395234579091,1.42819572208406e-11,0.606395234579091,8.20477709916569e-38,0.292772804581193,2030493494,523475450
0.199473134006715,5.636290611092e-35,0.199473134006715,1.27160722467585e-30,0.106757495414385,1583159402,523475450
0.81411390083516,2.90009315303865e-51,0.320547403319041,1.73604904982115e-41,0.81411390083516,1338758179,523475450
0.846748793971469,7.34177735808314e-86,0.846748793971469,9.64316262245608e-30,0.56045384517097,859314503,523475450
0.691276483867569,1.38394110304187e-109,0.691276483867569,3.63237976545612e-18,0.378976481397854,385149649,523475450
0.765169526145801,2.29639090996571e-126,0.765169526145801,1.06791865040367e-20,0.413795079029558,1865402915,523475450
0.705009330642093,4.40910761421815e-165,0.403950382653387,6.8340244620792e-18,0.705009330642093,1671444668,523475450
0.699031979021662,9.62718088323854e-213,0.699031979021662,4.99630039552989e-08,0.420211775811345,427955287,523475450
0.798703708940158,4.05633726994841e-234,0.798703708940158,3.74990458335875e-08,0.555359803761486,678056356,523475450
0.875275118061468,0.861132143919635,0.875275118061468,1.98695985101705e-79,0.00732615521595895,674238348,523475450
0.204201697377616,2.74367976796309e-09,0.204201697377616,5.27580613275564e-80,0.108972769136507,1743593633,523475450
0.978590259289363,2.93148412494038e-32,0.978590259289363,2.17055932346438e-57,0.499319038418371,819671154,523475450
0.161611691475903,2.69674514346461e-51,0.161611691475903,5.21638913209682e-47,0.104446219027257,1323916468,523475450
0.799142430064179,1.72148665278513e-69,0.30547945677672,8.15075657806067e-48,0.799142430064179,1541242390,523475450
0.0781151875285687,3.45417897630213e-97,0.0781151875285687,2.12456900318397e-32,0.0753876034206349,13342517,523475450
0.654522244340892,3.43241227851463e-125,0.571023431108136,4.03166543003697e-37,0.654522244340892,1336092877,523475450
0.975424523697581,2.24696491569883e-168,0.975424523697581,2.63115955196871e-26,0.482131666251699,1926704993,523475450
0.965978642423965,2.09573542791089e-205,0.015886927700885,6.01449743077893e-27,0.965978642423965,1893285499,523475450
0.747098377608674,7.25642476001376e-254,0.747098377608674,2.08431942556245e-13,0.564347194032632,1554474167,523475450
0.977287406190605,0.0507462467888162,0.0312300107487999,2.14040401362323e-96,0.977287406190605,1798879265,523475450
0.4328951800284,2.26878518227939e-07,0.4328951800284,3.10125401139464e-87,0.224909796277785,1327875077,523475450
0.210505237288103,1.68015471932921e-26,0.210505237288103,9.88593275954493e-91,0.0909967944130319,1545205169,523475450
0.737609496727635,1.83115442725528e-50,0.53633851404811,8.91598043035556e-71,0.737609496727635,17840440,523475450
0.891314687865049,5.29127929664992e-86,0.182881584874681,3.06595343738023e-62,0.891314687865049,1813981861,523475450
0.701816048113745,3.56035787579499e-106,0.55764192132634,1.22723165713795e-57,0.701816048113745,135527062,523475450
0.184492902529733,4.12268883242977e-138,0.184492902529733,1.73016117142928e-39,0.124972285727896,1752954659,523475450
0.590769759469076,9.22100412061729e-186,0.590769759469076,7.11213290778743e-28,0.3343422214666,51768949,523475450
0.904830432882558,6.5569768002893e-208,0.0710844163294714,9.67365457957091e-28,0.904830432882558,430964270,523475450
0.933550638911467,3.46824059232808e-243,0.933550638911467,3.6293812640201e-18,0.467218749397919,355417848,523475450
0.796004649015197,0.148292151802872,0.381671115224891,1.98131142111186e-115,0.796004649015197,1736832485,523475450
0.768684317677698,4.37534148879555e-09,0.470130695100585,2.02797400336797e-139,0.768684317677698,337328296,523475450
0.993422775779328,1.36791189581592e-29,0.0130395086741418,3.07389205958978e-115,0.993422775779328,1360977616,523475450
0.75972722206897,3.41196089355422e-55,0.433518660545921,1.03505062027926e-99,0.75972722206897,853182580,523475450
0.843094321576401,1.60067784543004e-78,0.302370176171691,7.86996856046273e-89,0.843094321576401,464419325,523475450
0.257897213296942,1.72003983832295e-108,0.257897213296942,1.69709497600737e-64,0.163864365217005,1068405658,523475450
0.680181721864783,3.2119555295076e-132,0.680181721864783,5.39086235927512e-60,0.668216180764986,2109051900,523475450
0.859762277639243,7.62355252845444e-178,0.859762277639243,2.05469777428723e-40,0.462454666743875,1400765436,523475450
0.716617889485348,7.91595447307311e-208,0.716617889485348,1.06056195117752e-30,0.364007670292768,1914920789,523475450
0.796249158170981,1.92859179034562e-256,0.796249158170981,1.1491678239635e-23,0.563088248101307,206475515,523475450
0.965861285950568,0.965861285950568,0.271369875290422,2.18239194341324e-180,0.732612023382609,712873131,523475450
0.702183015417791,1.86445330107876e-08,0.702183015417791,6.8395328375143e-172,0.652950860736109,314116814,523475450
0.834007390368066,2.49366799065382e-25,0.317247711931611,2.67684495472008e-154,0.834007390368066,138855356,523475450
0.340487455818306,4.91964450272975e-56,0.340487455818306,1.89277793627006e-134,0.210276924968168,1676983397,523475450
0.117070724221037,8.41558037991714e-65,0.117070724221037,6.42699916930363e-125,0.0630103470518446,180071649,523475450
0.676086663253929,5.24147728160727e-105,0.676086663253929,4.14451082347108e-92,0.339315181407293,1285207127,523475450
0.834059629433207,4.60395270469714e-122,0.834059629433207,2.89075517624532e-88,0.561870016800739,1740277859,523475450
0.742290549387101,6.98379341040358e-180,0.742290549387101,4.87420579377705e-67,0.633801805256076,1850750677,523475450
0.24129771530234,2.73890024580763e-227,0.24129771530234,1.44060123721197e-44,0.149962637333139,1735885115,523475450
0.933410498395648,1.22846787057995e-246,0.123728204578724,4.035048099889e-54,0.933410498395648,641617834,523475450
0.683688540965701,0.114694105283956,0.593382026559717,1.34042700479034e-213,0.683688540965701,396444106,523475450
0.702336663385208,1.04378412445635e-10,0.575215489574019,7.63934269525454e-215,0.702336663385208,1230653627,523475450
0.620901814001475,9.57907232697499e-20,0.620901814001475,8.54540828377563e-201,0.319797126827557,1175200288,523475450
0.904564407993138,1.02398418250475e-51,0.904564407993138,1.89646615413476e-172,0.489554201337523,835940186,523475450
0.692468465845252,9.26069445739008e-84,0.692468465845252,7.56112634831828e-152,0.329304976221447,1644716246,523475450
0.914086692839841,1.06206875453679e-99,0.914086692839841,2.98019883144979e-139,0.52367762617275,732208135,523475450
0.152633480325124,1.46960733783313e-136,0.152633480325124,4.22640520065008e-101,0.0987766150381884,1591198008,523475450
0.90749891685057,1.02068128371178e-162,0.141607657652699,5.98417888950081e-97,0.90749891685057,607024208,523475450
0.909352783797791,4.17792386640664e-211,0.156913700679555,1.13446181240488e-80,0.909352783797791,1825256528,523475450
0.648293834606989,3.69636758962712e-263,0.648293834606989,2.15444004223218e-53,0.336872714392216,1270455121,523475450
0.642078863823147,0.213154619778479,0.642078863823147,5.35931639546772e-246,0.032213044121991,1508507492,523475450
